elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.777399,0,0,0,0,0,0,0,0
0.778971,0,0,0,0,0,0,0,0
0.780540,0,0,0,0,0,0,0,0
0.781978,0,0,0,0,0,0,0,0
0.783519,0,0,0,0,0,0,0,0
0.785103,0,0,0,0,0,0,0,0
0.786675,0,0,0,0,0,0,0,0
0.788244,0,0,0,0,0,0,0,0
0.789870,0,0,0,0,0,0,0,0
0.791439,0,0,0,0,0,0,0,0
0.793057,0,0,0,0,0,0,0,0
0.794628,0,0,0,0,0,0,0,0
0.796211,0,0,0,0,0,0,0,0
0.797841,0,0,0,0,0,0,0,0
0.799412,0,0,0,0,0,0,0,0
0.800985,0,0,0,0,0,0,0,0
0.802553,0,0,0,0,0,0,0,0
0.804137,0,0,0,0,0,0,0,0
0.805820,0,0,0,0,0,0,0,0
0.807247,0,0,0,0,0,0,0,0
0.808830,0,0,0,0,0,0,0,0
0.810278,0,0,0,0,0,0,0,0
0.811822,0,0,0,0,0,0,0,0
0.813405,0,0,0,0,0,0,0,0
0.815500,0,0,0,0,0,0,0,0
0.816919,0,0,0,0,0,0,0,0
0.818340,0,0,0,0,0,0,0,0
0.819748,0,0,0,0,0,0,0,0
0.821149,0,0,0,0,0,0,0,0
0.822550,0,0,0,0,0,0,0,0
0.823993,0,0,0,0,0,0,0,0
0.825395,0,0,0,0,0,0,0,0
0.826794,0,0,0,0,0,0,0,0
0.828192,0,0,0,0,0,0,0,0
0.829604,0,0,0,0,0,0,0,0
0.831004,0,0,0,0,0,0,0,0
0.832402,0,0,0,0,0,0,0,0
0.833886,0,0,0,0,0,0,0,0
0.835285,0,0,0,0,0,0,0,0
0.836682,0,0,0,0,0,0,0,0
0.838081,0,0,0,0,0,0,0,0
0.839480,0,0,0,0,0,0,0,0
0.840871,0,0,0,0,0,0,0,0
0.842574,0,0,0,0,0,0,0,0
0.843953,0,0,0,0,0,0,0,0
0.845327,0,0,0,0,0,0,0,0
0.846701,0,0,0,0,0,0,0,0
0.848074,0,0,0,0,0,0,0,0
0.849447,0,0,0,0,0,0,0,0
0.850820,0,0,0,0,0,0,0,0
0.852199,0,0,0,0,0,0,0,0
0.853573,0,0,0,0,0,0,0,0
0.854948,0,0,0,0,0,0,0,0
0.856362,0,0,0,0,0,0,0,0
0.857702,0,0,0,0,0,0,0,0
0.859084,0,0,0,0,0,0,0,0
0.860460,0,0,0,0,0,0,0,0
0.861837,0,0,0,0,0,0,0,0
0.863218,0,0,0,0,0,0,0,0
0.864595,0,0,0,0,0,0,0,0
0.865875,0,0,0,0,0,0,0,0
0.867253,0,0,0,0,0,0,0,0
0.868684,0,0,0,0,0,0,0,0
0.870059,0,0,0,0,0,0,0,0
0.871438,0,0,0,0,0,0,0,0
0.872785,0,0,0,0,0,0,0,0
0.874173,0,0,0,0,0,0,0,0
0.875550,0,0,0,0,0,0,0,0
0.876977,0,0,0,0,0,0,0,0
0.878353,0,0,0,0,0,0,0,0
0.879731,0,0,0,0,0,0,0,0
0.881163,0,0,0,0,0,0,0,0
0.882555,0,0,0,0,0,0,0,0
0.883986,0,0,0,0,324,399,0,0
0.885363,0,0,0,0,0,0,0,0
0.886740,0,0,0,0,0,0,0,0
0.888131,0,0,0,0,0,0,0,0
0.889422,0,0,0,0,0,0,0,0
0.890787,0,0,0,0,0,0,0,0
0.892148,0,0,0,0,0,0,0,0
0.893510,0,0,0,0,0,0,0,0
0.894881,0,0,0,0,0,0,0,0
0.896244,0,0,0,0,825,1041,6,0
0.897683,0,0,0,0,792,978,18,0
0.899050,0,0,0,0,0,0,0,0
0.900413,0,0,0,0,0,0,0,0
0.901784,0,0,0,0,0,0,0,0
0.903150,0,0,0,0,0,0,0,0
0.904537,0,0,0,0,0,0,0,0
0.905995,0,0,0,0,0,0,0,0
0.907408,0,0,0,0,0,0,0,0
0.908856,0,0,0,0,0,0,0,0
0.910447,0,0,0,0,0,0,0,0
0.911857,0,0,0,0,0,0,0,0
0.914030,0,0,0,0,0,0,0,0
0.915434,0,0,0,0,0,0,0,0
0.916888,0,0,0,0,0,0,0,0
0.921840,0,0,0,0,0,0,0,0
0.923248,0,0,0,0,0,0,0,0
0.924656,0,0,0,0,0,0,0,0
0.926028,0,0,0,0,0,0,0,0
0.927426,0,0,0,0,0,0,0,0
0.928803,0,0,0,0,0,0,0,0
0.930207,0,0,0,0,0,0,0,0
0.931593,0,0,0,0,0,0,0,0
