group,counter,n_runs,majority_label,majority_label_count,label_consistency,ratio_mean,ratio_std,ratio_cv,corr_mean,corr_std,total_all_mean,total_all_std,total_w128_mean,total_w128_std,total_w256_mean,total_w256_std,total_w512_mean,total_w512_std,total_w1024_mean,total_w1024_std,total_w2048_mean,total_w2048_std,stable_strong_scaling,near_16x_scaling
CP,CP_CLUSTER_VPC_PS_EMPTY,2,flat_or_saturated,2,1.0,0.007430884955210469,0.0015378534088578409,0.20695427504627317,-0.4903899831937106,0.0059778958199536315,779870690.0,4085917.5401370986,736324192.5,15571528.647375777,23397560.5,12105603.747196605,8723577.5,3207674.6544474396,5965792.5,1571033.582984304,5459567.0,1016648.4315052083,False,False
CP,CP_CLUSTER_GRAS_EMPTY,2,flat_or_saturated,2,1.0,0.007436329157996632,0.0015453366694818795,0.20780907308548963,-0.49038422333670884,0.005972271807897996,779868338.5,4082710.810884418,736320864.0,15572413.237959042,23396640.0,12109205.042033188,8721518.0,3212659.0501480233,5965824.5,1571094.394167486,5463492.0,1022062.0410219724,False,False
CP,CP_CLUSTER_VPC_VS_EMPTY,2,flat_or_saturated,2,1.0,0.007438633797122529,0.0015484328802219227,0.20816092342398945,-0.490381955038233,0.005969508976571252,779865013.0,4078485.847866828,736317694.0,15570173.123676242,23397889.5,12108572.181464028,8718419.0,3212275.7982726204,5965867.5,1571073.1809640503,5465143.0,1024317.7116539575,False,False
CP,CP_CLUSTER_FE_S_EMPTY,2,flat_or_saturated,2,1.0,0.007443679593774881,0.001555484745100679,0.20896718155380098,-0.4903759412278469,0.005966661314209211,779831194.0,4116330.202795932,736285947.5,15612088.292344637,23395466.5,12115395.761902478,8715267.0,3219768.301726073,5965978.5,1571060.4530419891,5468534.5,1029070.1763303123,False,False
CP,CP_CLUSTER_FE_U_EMPTY,2,flat_or_saturated,2,1.0,0.0074405359146102485,0.0015449269747889588,0.20763651872916006,-0.4903908197348441,0.00598033122965048,779321925.0,4119927.962098609,735784408.5,15606973.081889534,23394712.5,12117635.876185276,8714239.0,3222246.0038873507,5965990.5,1571046.3109063653,5462574.5,1020608.936586634,False,False
CP,CP_CLUSTER_SP_VS_EMPTY,2,flat_or_saturated,2,1.0,0.007409155928231641,0.0014989467940787632,0.20231006184756056,-0.49041793860081284,0.0060123608284035,779257152.5,4017812.5505071166,735739009.5,15472922.606739312,23396273.0,12113115.34253315,8716324.0,3217279.2858562963,5965937.5,1571081.6662454247,5439608.5,988192.333309918,False,False
CP,CP_CLUSTER_VPC_US_EMPTY,2,flat_or_saturated,2,1.0,0.007092490045023758,0.0010445490110849965,0.14727535808356534,-0.4906719465481474,0.006359791213340064,778755041.0,3961753.832001428,735466266.0,15090091.45987101,23397082.0,12110854.015046915,8717375.0,3214798.755267894,5965912.0,1571078.1307115187,5208406.0,661204.2373790416,False,False
CP,CP_CLUSTER_SP_PS_EMPTY,2,flat_or_saturated,2,1.0,0.007083743489268229,0.0010225069613970044,0.14434556572327722,-0.4906955194812277,0.006374569163834133,778152233.5,3658503.3107149843,734868805.5,14773721.279366432,23396982.0,12107561.72587371,8722575.0,3210191.2474816823,5965802.0,1571092.2728471425,5198069.0,646755.2174122757,False,False
CP,CP_CLUSTER_PS_EMPTY,2,flat_or_saturated,2,1.0,0.007075539473478883,0.0010093447311543952,0.14265268887802884,-0.49071079499302184,0.006379678968954279,778030935.0,3655433.7601778535,734743333.0,14751066.285203995,23399953.0,12101063.414554607,8730618.5,3213700.6184367114,5965769.5,1571032.1687707417,5191261.0,637237.5601375047,False,False
CP,CP_SQE_EXEC_PROFILED,2,flat_or_saturated,2,1.0,0.006573605662162734,0.0036226149217887813,0.5510849156407918,-0.49290866961586205,0.0011872385142268449,707887555.5,134019108.60051428,664369394.0,142369208.8358595,16802078.5,12153554.072242428,17820618.0,18125162.056137595,4786037.0,907616.8084869296,4109428.0,1470875.4429631354,False,False
CP,CP_MEMORY_POOL_EMPTY,2,flat_or_saturated,2,1.0,0.0066583739583066515,0.0036892537511770823,0.5540772828739298,-0.4928222524085314,0.0011359285917730123,707845260.0,133788264.39940777,664259782.0,142220108.2999785,16782510.5,12132205.104304843,17808242.5,18114984.668235976,4834178.0,945396.1095921645,4160547.0,1503668.2270474427,False,False
CP,CP_SQE_IDLE,2,flat_or_saturated,2,1.0,0.011742670292361923,0.003013152295661644,0.2565985606886675,-0.4944345067304158,0.009257977792666496,649721327.0,28158455.73788538,599442885.5,22334525.59102746,27962762.0,10604323.41974923,7688943.5,1900937.0801740126,7621324.5,1335510.4563066887,7005411.5,1543945.7364106097,False,False
RBBM,RBBM_US_ALWAYS_COUNT,1,flat_or_saturated,1,1.0,0.015999092806755072,0.0,,-0.5299129709942835,0.0,583798309.0,0.0,492261161.0,0.0,43489615.0,0.0,32039628.0,0.0,8132173.0,0.0,7875732.0,0.0,False,False
CP,CP_ALWAYS_COUNT,2,flat_or_saturated,2,1.0,0.1733796849821954,0.22860662689944983,1.3185317929429032,-0.5405652137268779,0.07634179388698287,497013455.5,381796159.62242746,379382597.5,411812281.04101217,21726444.5,17910473.830767643,39038536.5,8320246.187043536,38160150.0,11544090.95936315,18705727.0,15329492.360136652,False,False
SP,SP_CCHE_UAV_TOTAL_ATOM_REQ,2,moderate_width_scaling,1,0.5,2.3113764931104983,0.21576694399961396,0.09334997766168722,0.5706548471583425,0.6065112364650983,70471909.0,19821822.351187844,7911467.5,738797.1857989851,9128861.0,983688.7702205408,22621008.0,18096995.16461581,12603896.5,1735.9471478129742,18206676.0,605.2834046956847,False,False
SP,SP_TTU_GPR_WR_CYCLES,2,moderate_width_scaling,1,0.5,3.3045154063706583,0.47743236050200205,0.14447878184546428,0.4571360271805513,0.7674039915808204,35956791.5,24918617.62438889,2105338.0,306861.71561796364,2647794.0,460887.95733670454,20044799.5,24141210.287016775,4274991.0,784.8885271170677,6883869.0,8872.775890328798,False,False
CP,CP_BUSY_CYCLES,2,flat_or_saturated,2,1.0,0.009250606521440276,0.002085232940933792,0.2254158077203711,-0.6781958817098651,0.2513754314587809,33864710.0,17764089.292033184,18382555.5,401190.46733503026,3974295.5,5523604.926325244,7100000.0,7326298.00453476,4238227.5,4547616.548951824,169631.5,34620.655113674555,False,False
SP,SP_GPR_READ_BANK,2,moderate_width_scaling,1,0.5,3.3508167036526997,0.5171341102799436,0.15433076650125913,0.4471239917422898,0.7814458023349118,33107140.0,25084669.63113527,1748766.0,269919.62894165365,2215590.0,390235.2619741071,19762214.0,24424359.176727645,3590568.0,50.91168824543142,5790002.0,104.65180361560904,False,False
SP,SP_GPR_WRITE_BANK,2,moderate_width_scaling,1,0.5,3.1817846939656826,0.5122255888407918,0.16098687941149437,0.4306854213688758,0.8042337729554855,27695658.0,24256564.15176564,1237132.5,199100.76348547736,1556182.0,252390.45183603917,18567458.5,23805072.936444126,2449588.0,195.16147160748713,3885297.0,195.16147160748713,False,False
SP,SP_FS_STAGE_CFLOW_INSTRUCTIONS,2,flat_or_saturated,2,1.0,1.3102111158983196,0.0,0.0,1.0,0.0,13161472.0,0.0,2376704.0,0.0,2425856.0,0.0,2524160.0,0.0,2720768.0,0.0,3113984.0,0.0,False,False
CP,CP_BUSY_GFX_CORE_IDLE,2,flat_or_saturated,2,1.0,0.02514830239898483,0.0005173706813103159,0.020572787502793857,-0.662449888261688,0.2540172236527386,11749477.5,3008642.480319737,6734291.0,1237076.242618053,1260640.0,1685885.401918529,1959956.5,1742785.5774938292,1624914.0,851642.2356882025,169676.0,34594.49216277065,False,False
SP,SP_TTU_INSTRUCTIONS,2,moderate_width_scaling,1,0.5,2.8439876151840515,0.010035482965793345,0.0035286661981978737,0.6106505363581098,0.5438910368553451,8385477.5,2672109.1499496237,847777.5,26165.072224245818,960067.5,132050.0700662442,2747562.5,2393378.9705143855,1418870.0,37594.039128563985,2411200.0,82920.99801618405,False,False
RBBM,RBBM_US_ALWAYS_ON,1,flat_or_saturated,1,1.0,0.020054619201626506,0.0,,-0.5377412140675867,0.0,5395278.0,0.0,4423719.0,0.0,453596.0,0.0,337576.0,0.0,91671.0,0.0,88716.0,0.0,False,False
UCHE,UCHE_UBWC_READ_BEATS,1,active_mixed,1,1.0,,0.0,,0.7000783436788095,0.0,4914900.0,0.0,0.0,0.0,0.0,0.0,1647500.0,0.0,1633700.0,0.0,1633700.0,0.0,False,False
RBBM,RBBM_US_STATUS_MASKED,1,flat_or_saturated,1,1.0,0.01392294135910244,0.0,,-0.5194929570385908,0.0,4649386.0,0.0,4029321.0,0.0,287476.0,0.0,221259.0,0.0,55230.0,0.0,56100.0,0.0,False,False
SP,SP_CCHE_NONUAV_TOTAL_AOM_REQ,2,moderate_width_scaling,1,0.5,2.9377287450110368,0.419530687841443,0.1428078370250848,0.446360336203004,0.7820265120869893,4360208.0,3135884.2242739126,263053.5,37572.118818347204,323894.5,48444.592685871554,2514711.0,3049820.8437221358,493650.5,28.991378028648448,764898.5,17.67766952966369,False,False
SP,SP_WAVE_NOP_CYCLES,2,active_mixed,2,1.0,1.674562306900103,0.0,0.0,0.9998894617653925,0.0,3078656.0,0.0,497152.0,0.0,524288.0,0.0,568320.0,0.0,656384.0,0.0,832512.0,0.0,False,False
CP,CP_SQE_I_CACHE_STARVE,2,flat_or_saturated,2,1.0,0.02612034224285889,0.002994596584085596,0.11464614652605849,-0.5338989679550172,0.0563811604844615,2837078.5,380510.4224124485,2319992.0,73141.7112323741,341289.5,301269.20808555925,57429.0,3206.0221458998067,57659.5,447.59859249108456,60708.5,8857.926647923881,False,False
CP,CP_PREEMPTION_SWITCH_OUT_TIME,2,flat_or_saturated,2,1.0,0.0,0.0,,-0.6785460582370866,0.2709640829487257,2618531.0,1952968.1184540621,1426514.5,322695.957769074,369123.0,522018.75278384396,504321.0,657723.8578020415,318572.5,450529.55009910284,0.0,0.0,False,False
CP,CP_MEMORY_POOL_ABOVE_THRESH,2,flat_or_saturated,2,1.0,0.9419614811181573,0.4973720691563371,0.5280174180433902,0.38008184838789655,0.31622953069645987,2531957.0,940932.8515893151,873473.5,25180.779584834145,0.0,0.0,0.0,0.0,829443.0,457591.4255228129,829040.5,458160.64648166805,False,False
CP,CP_MEMORY_POOL_SYNC_STALL,2,flat_or_saturated,2,1.0,0.9347979497058083,0.49362154211802084,0.5280515883388162,0.3760651378834407,0.3174037978736035,2518509.0,934520.8072975155,873358.0,25151.788206805497,0.0,0.0,0.0,0.0,822530.0,454748.85626244295,822621.0,454620.162828267,False,False
SP,SP_WAVE_HWAVE_SYNC,2,moderate_width_scaling,2,1.0,4.65710891977641,0.12133321073768771,0.026053333264860163,0.8890592993725015,0.007648959135046862,2316231.0,50640.15924145579,176825.5,1011.8698038779495,448925.5,28688.02921951942,450274.5,9487.251683179908,416648.5,4260.318356648949,823557.0,26167.193544589376,False,False
UCHE,UCHE_GMEM_READ_BEATS,1,active_mixed,1,1.0,,0.0,,0.702332404296173,0.0,2276566.0,0.0,0.0,0.0,0.0,0.0,759598.0,0.0,759162.0,0.0,757806.0,0.0,False,False
SP,SP_LDST_EXECUTION_CYCLES,2,moderate_width_scaling,1,0.5,3.3582686822657934,0.8605042861181162,0.2562344968591202,0.4081071299122882,0.8314667973773857,1869605.0,2169731.7022267985,38148.0,9775.044143122834,50691.0,7963.436569722899,1578012.5,2151992.5144071714,78848.0,0.0,123905.5,0.7071067811865476,False,False
CP,CP_PREEMPTION_SWITCH_IN_TIME,2,flat_or_saturated,2,1.0,0.0,0.0,,-0.6742407968884737,0.264046805367463,1846979.0,1331415.6009368375,1027370.0,215181.07879644065,259828.0,367452.2814842765,329928.5,423721.71781075845,229852.5,325060.52284536185,0.0,0.0,False,False
CP,CP_SQE_SYS_WFI_STALL,2,flat_or_saturated,2,1.0,0.32938287956991874,0.18251295765299103,0.5541057807597697,-0.13634224575910106,0.20932576637111494,1555122.0,348405.6532262357,937259.0,3593.5166619900347,0.0,0.0,0.0,0.0,308818.0,172566.58152145217,309045.0,172245.55504279348,False,False
SP,SP_WAVE_FETCH_CYCLES,2,active_mixed,2,1.0,1.5287437825496784,0.0007122460391925236,0.0004659028198987153,0.9968653615497742,2.263655919591954e-05,1409266.0,140.0071426749364,242331.0,26.870057685088806,240293.5,4.949747468305833,259483.0,94.75230867899737,296696.5,64.34671708797582,370462.0,131.52186130069785,False,False
