run,group,chunk,csv_path,region_index,width,start_idx,end_idx_exclusive,start_s,end_s,samples
sweep_20260625_174559,HLSQ,18,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/05_HLSQ/HLSQ_chunk018.csv,5,2048,1419,1440,2.160408,2.187793,21
sweep_20260625_174559,UCHE,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk001.csv,1,128,26,47,0.045692,0.075824,21
sweep_20260625_174559,UCHE,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk001.csv,2,256,143,164,0.229778,0.259588,21
sweep_20260625_174559,UCHE,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk001.csv,3,512,259,280,0.4079,0.440098,21
sweep_20260625_174559,UCHE,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk001.csv,4,1024,366,387,0.577619,0.60812,21
sweep_20260625_174559,UCHE,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk001.csv,5,2048,488,510,0.764979,0.797081,22
sweep_20260625_174559,UCHE,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk002.csv,1,128,422,443,0.654622,0.683656,21
sweep_20260625_174559,UCHE,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk002.csv,2,256,558,580,0.858546,0.889535,22
sweep_20260625_174559,UCHE,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk002.csv,3,512,1756,1777,2.872746,2.906274,21
sweep_20260625_174559,UCHE,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk002.csv,4,1024,1759,1781,2.878255,2.912588,22
sweep_20260625_174559,UCHE,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/09_UCHE/UCHE_chunk002.csv,5,2048,1764,1786,2.888355,2.920636,22
sweep_20260625_174559,TP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk004.csv,1,128,40,61,0.065921,0.094543,21
sweep_20260625_174559,TP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk004.csv,2,256,177,198,0.264549,0.298189,21
sweep_20260625_174559,TP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk004.csv,3,512,294,315,0.442927,0.474358,21
sweep_20260625_174559,TP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk004.csv,4,1024,419,440,0.634741,0.666492,21
sweep_20260625_174559,TP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk004.csv,5,2048,550,572,0.83143,0.8612,22
sweep_20260625_174559,TP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk006.csv,1,128,34,55,0.054066,0.082848,21
sweep_20260625_174559,TP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk006.csv,2,256,153,174,0.232608,0.262675,21
sweep_20260625_174559,TP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk006.csv,3,512,265,286,0.403532,0.434937,21
sweep_20260625_174559,TP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk006.csv,4,1024,383,405,0.582554,0.613439,22
sweep_20260625_174559,TP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/10_TP/TP_chunk006.csv,5,2048,500,522,0.761363,0.792798,22
sweep_20260625_174559,SP,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk001.csv,1,128,40,62,0.072807,0.104379,22
sweep_20260625_174559,SP,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk001.csv,2,256,175,196,0.276327,0.305477,21
sweep_20260625_174559,SP,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk001.csv,3,512,314,335,0.483298,0.512636,21
sweep_20260625_174559,SP,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk001.csv,4,1024,451,473,0.690063,0.721082,22
sweep_20260625_174559,SP,1,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk001.csv,5,2048,587,608,0.895824,0.925662,21
sweep_20260625_174559,SP,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk002.csv,1,128,41,62,0.070334,0.101302,21
sweep_20260625_174559,SP,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk002.csv,2,256,177,198,0.27613,0.305327,21
sweep_20260625_174559,SP,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk002.csv,3,512,295,316,0.457248,0.486617,21
sweep_20260625_174559,SP,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk002.csv,4,1024,419,440,0.647395,0.678254,21
sweep_20260625_174559,SP,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk002.csv,5,2048,543,565,0.838345,0.86999,22
sweep_20260625_174559,SP,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk003.csv,1,128,40,61,0.071377,0.100947,21
sweep_20260625_174559,SP,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk003.csv,2,256,161,182,0.255907,0.286366,21
sweep_20260625_174559,SP,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk003.csv,3,512,291,312,0.460399,0.489944,21
sweep_20260625_174559,SP,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk003.csv,4,1024,415,436,0.653544,0.683252,21
sweep_20260625_174559,SP,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk003.csv,5,2048,546,567,0.851834,0.881609,21
sweep_20260625_174559,SP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk004.csv,1,128,41,62,0.075378,0.105221,21
sweep_20260625_174559,SP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk004.csv,2,256,174,195,0.278025,0.307743,21
sweep_20260625_174559,SP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk004.csv,3,512,301,323,0.472774,0.50362,22
sweep_20260625_174559,SP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk004.csv,4,1024,424,445,0.660767,0.691091,21
sweep_20260625_174559,SP,4,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk004.csv,5,2048,562,584,0.870459,0.900979,22
sweep_20260625_174559,SP,5,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk005.csv,1,128,43,64,0.076939,0.108695,21
sweep_20260625_174559,SP,5,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk005.csv,2,256,165,186,0.264691,0.293964,21
sweep_20260625_174559,SP,5,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk005.csv,3,512,301,322,0.469867,0.499247,21
sweep_20260625_174559,SP,5,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk005.csv,4,1024,419,441,0.649817,0.681159,22
sweep_20260625_174559,SP,5,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk005.csv,5,2048,542,564,0.842371,0.873183,22
sweep_20260625_174559,SP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk006.csv,1,128,39,60,0.070022,0.100545,21
sweep_20260625_174559,SP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk006.csv,2,256,171,192,0.272329,0.301605,21
sweep_20260625_174559,SP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk006.csv,3,512,304,326,0.473334,0.504525,22
sweep_20260625_174559,SP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk006.csv,4,1024,424,445,0.655673,0.685596,21
sweep_20260625_174559,SP,6,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk006.csv,5,2048,548,570,0.845953,0.878519,22
sweep_20260625_174559,SP,7,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk007.csv,1,128,35,56,0.062259,0.092143,21
sweep_20260625_174559,SP,7,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk007.csv,2,256,155,176,0.246416,0.276907,21
sweep_20260625_174559,SP,7,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk007.csv,3,512,277,298,0.437955,0.46706,21
sweep_20260625_174559,SP,7,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk007.csv,4,1024,413,434,0.643775,0.67319,21
sweep_20260625_174559,SP,7,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk007.csv,5,2048,535,557,0.824218,0.857251,22
sweep_20260625_174559,SP,8,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk008.csv,1,128,168,189,0.265674,0.294424,21
sweep_20260625_174559,SP,8,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk008.csv,2,256,297,318,0.457035,0.486102,21
sweep_20260625_174559,SP,8,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk008.csv,3,512,356,377,0.546724,0.58012,21
sweep_20260625_174559,SP,8,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk008.csv,4,1024,414,435,0.635853,0.666078,21
sweep_20260625_174559,SP,8,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk008.csv,5,2048,529,550,0.817244,0.847201,21
sweep_20260625_174559,SP,9,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk009.csv,1,128,32,53,0.050854,0.079773,21
sweep_20260625_174559,SP,9,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk009.csv,2,256,147,168,0.22707,0.257124,21
sweep_20260625_174559,SP,9,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk009.csv,3,512,265,286,0.407574,0.435701,21
sweep_20260625_174559,SP,9,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk009.csv,4,1024,383,404,0.584477,0.614609,21
sweep_20260625_174559,SP,9,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_174559/11_SP/SP_chunk009.csv,5,2048,500,521,0.762333,0.793552,21
