run,group,counter,label,total_all_widths,total_width_first,total_width_last,scaling_ratio_last_over_first,corr_total_vs_width,total_w128,total_w256,total_w512,total_w1024,total_w2048
sweep_20260625_152944,HLSQ,HLSQ_VSBR_S2W_CYCLES_SP,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_VSBR_STALL_CYCLES,flat_or_saturated,1443.0,253.0,351.0,1.3873517786561265,0.9187338640617357,253.0,281.0,281.0,277.0,351.0
sweep_20260625_152944,HLSQ,HLSQ_VSBR_WAIT_FS_S2W,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_VSDP_BR_QUERY_REQ,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_VSDP_BR_QUERY_REQ_WHEN_BV_PENDING,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_VSDP_BV_QUERY_REQ,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_VS_BATCH_COUNT_ZERO,flat_or_saturated,4308080673.0,4187075403.0,25073658.0,0.00598834642004177,-0.47785904454001804,4187075403.0,31662138.0,32026818.0,32242656.0,25073658.0
sweep_20260625_152944,HLSQ,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_WAVE_PENDING_NO_PRIM_BASE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,HLSQ,HLSQ_WAVE_PENDING_NO_QUAD,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,RBBM,RBBM_S_HLSQ_BUSY,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,RBBM,RBBM_US_COM_BUSY,flat_or_saturated,2395.0,445.0,615.0,1.3820224719101124,0.8982135795057891,445.0,445.0,445.0,445.0,615.0
sweep_20260625_152944,RBBM,RBBM_US_DCOM_BUSY,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,RBBM,RBBM_US_HLSQ_BUSY,moderate_width_scaling,503752.0,70121.0,168963.0,2.4095919909870083,0.9951463618267751,70121.0,73031.0,85109.0,106528.0,168963.0
sweep_20260625_152944,RBBM,RBBM_US_PC_BUSY,moderate_width_scaling,473045.0,63985.0,163676.0,2.558037039931234,0.9947805734796445,63985.0,66187.0,78884.0,100313.0,163676.0
sweep_20260625_152944,RBBM,RBBM_US_UCHE_BUSY,moderate_width_scaling,675508.0,66403.0,268247.0,4.0396819420809305,0.9998584985208123,66403.0,78075.0,103176.0,159607.0,268247.0
sweep_20260625_152944,RBBM,RBBM_US_VBIF_BUSY,moderate_width_scaling,699669.0,70429.0,275227.0,3.907864658024393,0.9891583627286242,70429.0,96549.0,113119.0,144345.0,275227.0
sweep_20260625_152944,RBBM,RBBM_US_VSC_BUSY,flat_or_saturated,2078.0,455.0,390.0,0.8571428571428571,-0.704480092691825,455.0,453.0,390.0,390.0,390.0
sweep_20260625_152944,SP,SP_ADDR_LOCK_COUNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_ALU_DATA_FORWARDING_CYCLES,active_mixed,427090.0,64799.0,116713.0,1.8011543388015248,0.9935944503057302,64799.0,73665.0,79794.0,92119.0,116713.0
sweep_20260625_152944,SP,SP_ALU_GPR_READ_CYCLES,moderate_width_scaling,1111239.0,121951.0,395274.0,3.241252634254742,0.999024432047795,121951.0,151584.0,186400.0,256030.0,395274.0
sweep_20260625_152944,SP,SP_ALU_WORKING_CYCLES,moderate_width_scaling,1643520.0,197632.0,552960.0,2.7979274611398965,0.9988259275638045,197632.0,237568.0,282624.0,372736.0,552960.0
sweep_20260625_152944,SP,SP_ANY_EU_WORKING,moderate_width_scaling,4879996.0,628256.0,1626892.0,2.589536749350583,0.9999771612444475,628256.0,695497.0,834549.0,1094802.0,1626892.0
sweep_20260625_152944,SP,SP_ANY_EU_WORKING_CS_STAGE,moderate_width_scaling,4879984.0,628244.0,1626892.0,2.589586211726654,0.9999771227793115,628244.0,695497.0,834549.0,1094802.0,1626892.0
sweep_20260625_152944,SP,SP_ANY_EU_WORKING_FS_STAGE,moderate_width_scaling,4879984.0,628244.0,1626892.0,2.589586211726654,0.9999771227793115,628244.0,695497.0,834549.0,1094802.0,1626892.0
sweep_20260625_152944,SP,SP_ANY_EU_WORKING_LPAC,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_ANY_EU_WORKING_VS_STAGE,flat_or_saturated,120.0,24.0,24.0,1.0,0.0,24.0,24.0,24.0,24.0,24.0
sweep_20260625_152944,SP,SP_BARY_FP32_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_BRANCH_INS_COUNT,active_mixed,463872.0,76800.0,122880.0,1.6,1.0,76800.0,79872.0,86016.0,98304.0,122880.0
sweep_20260625_152944,SP,SP_BRANCH_INS_DIVERGENCY_COUNT,flat_or_saturated,30720.0,6144.0,6144.0,1.0,0.0,6144.0,6144.0,6144.0,6144.0,6144.0
sweep_20260625_152944,SP,SP_BRANCH_NOT_TAKEN,flat_or_saturated,167936.0,28672.0,34816.0,1.2142857142857142,0.4766031238193981,28672.0,34816.0,34816.0,34816.0,34816.0
sweep_20260625_152944,SP,SP_BRANCH_TAKEN,active_mixed,326656.0,54272.0,94208.0,1.7358490566037736,0.9905301676945707,54272.0,51200.0,57344.0,69632.0,94208.0
sweep_20260625_152944,SP,SP_BUSY_CYCLES,moderate_width_scaling,9768465.0,1277277.0,3532919.0,2.7659771529589903,0.9924117137912687,1277277.0,1323957.0,1581126.0,2053186.0,3532919.0
sweep_20260625_152944,SP,SP_BYPASS_BUSY_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_CCHE_NONUAV_TOTAL_AOM_REQ,moderate_width_scaling,2142803.0,236486.0,764886.0,3.234381739299578,0.9993365859673777,236486.0,289639.0,358162.0,493630.0,764886.0
sweep_20260625_152944,SP,SP_CCHE_NONUAV_TOTAL_DUALQUAD,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,SP,SP_CCHE_NONUAV_TOTAL_REQ,flat_or_saturated,184320.0,36864.0,36864.0,1.0,0.0,36864.0,36864.0,36864.0,36864.0,36864.0
sweep_20260625_152944,SP,SP_CCHE_UAV_TOTAL_ATOM_REQ,moderate_width_scaling,56455764.0,7389059.0,18206248.0,2.4639467623685234,0.999523055328651,7389059.0,8433288.0,9824500.0,12602669.0,18206248.0
sweep_20260625_152944,SP,SP_CCHE_UAV_TOTAL_DUALQUAD,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,SP,SP_CCHE_UAV_TOTAL_REQ,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,SP,SP_CS_INSTRUCTIONS,moderate_width_scaling,46176256.0,6273024.0,14432256.0,2.3006856023506366,0.9993683493350858,6273024.0,7092224.0,8140800.0,10237952.0,14432256.0
sweep_20260625_152944,SP,SP_CS_INVOCATIONS,flat_or_saturated,655360.0,131072.0,131072.0,1.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0
sweep_20260625_152944,SP,SP_DISPATCHER_WORKING_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_DS_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_EFU_WORKING_CYCLES,strong_width_scaling,163840.0,8192.0,73728.0,9.0,0.9980660061780342,8192.0,16384.0,24576.0,40960.0,73728.0
sweep_20260625_152944,SP,SP_EWAVE_CONTEXTS,moderate_width_scaling,18175174.0,2242285.0,6640732.0,2.961591412331617,0.995829546189853,2242285.0,2439596.0,2954803.0,3897758.0,6640732.0
sweep_20260625_152944,SP,SP_EWAVE_CONTEXT_CYCLES,moderate_width_scaling,9642727.0,1270096.0,3431997.0,2.702155585089631,0.9942011735570786,1270096.0,1317385.0,1575547.0,2047702.0,3431997.0
sweep_20260625_152944,SP,SP_EXECUTABLE_WAVES,moderate_width_scaling,18175174.0,2242285.0,6640732.0,2.961591412331617,0.995829546189853,2242285.0,2439596.0,2954803.0,3897758.0,6640732.0
sweep_20260625_152944,SP,SP_EXPORT_RB_TRANS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_EXPORT_VPC_TRANS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FLOW_CONTROL_WORKING_CYCLES,flat_or_saturated,891797.0,162174.0,208569.0,1.286081616042029,0.999989280876145,162174.0,165461.0,171638.0,183955.0,208569.0
sweep_20260625_152944,SP,SP_FS_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FS_OOO_WAVE_ACC,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FS_STAGE_1X_WAVES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FS_STAGE_2X_WAVES,flat_or_saturated,5120.0,1024.0,1024.0,1.0,0.0,1024.0,1024.0,1024.0,1024.0,1024.0
sweep_20260625_152944,SP,SP_FS_STAGE_BARY_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FS_STAGE_CFLOW_INSTRUCTIONS,flat_or_saturated,13161472.0,2376704.0,3113984.0,1.3102111158983196,1.0,2376704.0,2425856.0,2524160.0,2720768.0,3113984.0
sweep_20260625_152944,SP,SP_FS_STAGE_DURATION_CYCLES,moderate_width_scaling,9728634.0,1269318.0,3524951.0,2.777043262602437,0.9924113898492167,1269318.0,1315989.0,1573158.0,2045218.0,3524951.0
sweep_20260625_152944,SP,SP_FS_STAGE_EFU_INSTRUCTIONS,strong_width_scaling,655360.0,32768.0,294912.0,9.0,0.9980660061780342,32768.0,65536.0,98304.0,163840.0,294912.0
sweep_20260625_152944,SP,SP_FS_STAGE_FULL_ALU_INSTRUCTIONS,moderate_width_scaling,24698880.0,2842624.0,8527872.0,3.0,0.9988259275638045,2842624.0,3481600.0,4202496.0,5644288.0,8527872.0
sweep_20260625_152944,SP,SP_FS_STAGE_HALF_ALU_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FS_STAGE_HALF_EFU_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FS_STAGE_TEX_INSTRUCTIONS,strong_width_scaling,507904.0,16384.0,262144.0,16.0,1.0,16384.0,32768.0,65536.0,131072.0,262144.0
sweep_20260625_152944,SP,SP_FS_STAGE_WAVE_CYCLES,moderate_width_scaling,139133181.0,18021685.0,50504326.0,2.8024197515382165,0.992842151644007,18021685.0,18783073.0,22516824.0,29307273.0,50504326.0
sweep_20260625_152944,SP,SP_FS_STAGE_WAVE_SAMPLES,flat_or_saturated,10240.0,2048.0,2048.0,1.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0
sweep_20260625_152944,SP,SP_FS_WAVE_REQ_PENDING,moderate_width_scaling,5808437.0,753532.0,2117606.0,2.8102403083080745,0.9932600277499564,753532.0,768202.0,936255.0,1232842.0,2117606.0
sweep_20260625_152944,SP,SP_FULL_ALU_ADD_INSTRUCTIONS,strong_width_scaling,1182208.0,66048.0,557568.0,8.44186046511628,1.0,66048.0,98816.0,164352.0,295424.0,557568.0
sweep_20260625_152944,SP,SP_FULL_ALU_MAD_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_FULL_ALU_MUL_INSTRUCTIONS,strong_width_scaling,1015808.0,32768.0,524288.0,16.0,1.0,32768.0,65536.0,131072.0,262144.0,524288.0
sweep_20260625_152944,SP,SP_GM_ATOMICS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_GM_LOAD_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_GM_LOAD_LATENCY_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_GM_LOAD_LATENCY_SAMPLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_GM_STORE_INSTRUCTIONS,strong_width_scaling,507904.0,16384.0,262144.0,16.0,1.0,16384.0,32768.0,65536.0,131072.0,262144.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC0_GPR_CACHE_HINT_RDCNT,moderate_width_scaling,4990160.0,661224.0,1791735.0,2.709724692388661,0.9926704254499227,661224.0,676978.0,806695.0,1053528.0,1791735.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC0_GPR_CACHE_HIT_RDCNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC0_GPR_RDCNT,moderate_width_scaling,1880644.0,205184.0,699129.0,3.407327082033687,0.9999967157932337,205184.0,238332.0,302992.0,435007.0,699129.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC1_GPR_CACHE_HINT_RDCNT,moderate_width_scaling,2705398.0,256172.0,1375736.0,5.370360539012851,0.9723745261834575,256172.0,240246.0,317733.0,515511.0,1375736.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC1_GPR_CACHE_HIT_RDCNT,moderate_width_scaling,3952910.0,540205.0,1381166.0,2.556744198961505,0.9913968726237282,540205.0,558852.0,649501.0,823186.0,1381166.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC1_RDCNT,strong_width_scaling,1659718.0,88505.0,1123654.0,12.695938082594203,0.9539278513366215,88505.0,83251.0,104656.0,259652.0,1123654.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC2_GPR_CACHE_HINT_RDCNT,moderate_width_scaling,5818600.0,705828.0,1992549.0,2.822995120624288,0.9998009391871455,705828.0,816238.0,984442.0,1319543.0,1992549.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC2_GPR_CACHE_HIT_RDCNT,moderate_width_scaling,4876866.0,626157.0,1625714.0,2.5963360626807654,0.9999527737780651,626157.0,695727.0,835891.0,1093377.0,1625714.0
sweep_20260625_152944,SP,SP_GPR_CACHE_SRC2_RDCNT,moderate_width_scaling,5818720.0,705852.0,1992573.0,2.8229331361248535,0.9998009391871455,705852.0,816262.0,984466.0,1319567.0,1992573.0
sweep_20260625_152944,SP,SP_GPR_READ,moderate_width_scaling,1975018.0,207812.0,730151.0,3.5135170250033685,0.9996830671738379,207812.0,254836.0,323377.0,458842.0,730151.0
sweep_20260625_152944,SP,SP_GPR_READ_BANK,moderate_width_scaling,15369600.0,1557904.0,5789928.0,3.71648573981452,0.9996896177030683,1557904.0,1939652.0,2491584.0,3590532.0,5789928.0
sweep_20260625_152944,SP,SP_GPR_READ_CONFLICT,flat_or_saturated,260.0,52.0,28.0,0.5384615384615384,-0.7986674429443689,52.0,60.0,73.0,47.0,28.0
sweep_20260625_152944,SP,SP_GPR_READ_PREFETCH,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_GPR_WRITE,moderate_width_scaling,1366378.0,146268.0,496506.0,3.394495036508327,0.9993912467158264,146268.0,181389.0,226173.0,316042.0,496506.0
sweep_20260625_152944,SP,SP_GPR_WRITE_BANK,moderate_width_scaling,10543677.0,1096347.0,3885435.0,3.543982881332279,0.9993645758849418,1096347.0,1377715.0,1734730.0,2449450.0,3885435.0
sweep_20260625_152944,SP,SP_GPR_WRITE_CONFLICT,active_mixed,21034.0,2859.0,4551.0,1.5918153200419727,0.5434047767919273,2859.0,4273.0,4591.0,4760.0,4551.0
sweep_20260625_152944,SP,SP_GS_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_HALF_ALU_ADD_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_HALF_ALU_MAD_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_HALF_ALU_MUL_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_HS_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_ICL1_MISSES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_ICL1_MISS_FETCH_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_ICL1_REQUESTS,active_mixed,711744.0,110400.0,202560.0,1.8347826086956522,1.0,110400.0,116544.0,128832.0,153408.0,202560.0
sweep_20260625_152944,SP,SP_LB_ALU_READ_CONS,moderate_width_scaling,171539.0,23043.0,50177.0,2.1775376470077683,0.9878323668667253,23043.0,28679.0,31752.0,37888.0,50177.0
sweep_20260625_152944,SP,SP_LB_LDST_RW_LM,moderate_width_scaling,3554360.0,369210.0,1354820.0,3.6695105766366023,0.9999984050427816,369210.0,436083.0,565587.0,828660.0,1354820.0
sweep_20260625_152944,SP,SP_LB_LDST_RW_LM_BLOCKED,flat_or_saturated,32824.0,5690.0,8260.0,1.4516695957820738,0.7739748202313531,5690.0,7027.0,5459.0,6388.0,8260.0
sweep_20260625_152944,SP,SP_LB_LDST_WRITE_CONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LB_LDST_WRITE_CONS_BLOCKED,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LB_NONUAV_TOTAL_DUALQUAD,moderate_width_scaling,1865728.0,202752.0,694272.0,3.4242424242424243,1.0,202752.0,235520.0,301056.0,432128.0,694272.0
sweep_20260625_152944,SP,SP_LB_NONUAV_TOTAL_REQ,moderate_width_scaling,1865728.0,202752.0,694272.0,3.4242424242424243,1.0,202752.0,235520.0,301056.0,432128.0,694272.0
sweep_20260625_152944,SP,SP_LB_READ_ALU_BLOCK_OTHER,flat_or_saturated,38450.0,6797.0,9559.0,1.4063557451816977,0.8555373165571701,6797.0,7868.0,6627.0,7599.0,9559.0
sweep_20260625_152944,SP,SP_LB_READ_XFER_ALU,active_mixed,257555.0,35331.0,68609.0,1.9418923891200361,0.9442271723082997,35331.0,47111.0,50184.0,56320.0,68609.0
sweep_20260625_152944,SP,SP_LB_WRITE_VPC_BLOCK_OTHER,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LB_WRITE_XFER_VPC,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LDST_EXECUTION_CYCLES,moderate_width_scaling,335373.0,31236.0,123905.0,3.9667370982200025,0.9960429406692988,31236.0,45060.0,56324.0,78848.0,123905.0
sweep_20260625_152944,SP,SP_LDST_GMEM_REQ_NUM,flat_or_saturated,120.0,24.0,24.0,1.0,0.0,24.0,24.0,24.0,24.0,24.0
sweep_20260625_152944,SP,SP_LM_ATOMICS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LM_BANK_CONFLICTS,moderate_width_scaling,884739.0,90718.0,339446.0,3.7417712030688506,0.9999838969987774,90718.0,108268.0,139910.0,206397.0,339446.0
sweep_20260625_152944,SP,SP_LM_FULL_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LM_LOAD_INSTRUCTIONS,moderate_width_scaling,2009088.0,231424.0,722944.0,3.1238938053097347,1.0,231424.0,264192.0,329728.0,460800.0,722944.0
sweep_20260625_152944,SP,SP_LM_STORE_INSTRUCTIONS,moderate_width_scaling,1676288.0,164864.0,656384.0,3.981366459627329,1.0,164864.0,197632.0,263168.0,394240.0,656384.0
sweep_20260625_152944,SP,SP_LM_WORKING_CYCLES,moderate_width_scaling,1880599.0,205111.0,699156.0,3.408671402313869,0.9999968446803065,205111.0,238322.0,302989.0,435021.0,699156.0
sweep_20260625_152944,SP,SP_LOAD_CONTROL_WORKING_CYCLES,moderate_width_scaling,2967201.0,330663.0,1088243.0,3.291093953662793,0.9999985420540304,330663.0,382297.0,482169.0,683829.0,1088243.0
sweep_20260625_152944,SP,SP_LOW_EFFICIENCY_STARVED_BY_TP,strong_width_scaling,1673098.0,73766.0,1145826.0,15.533253802564868,0.9548329509688347,73766.0,88336.0,107382.0,257788.0,1145826.0
sweep_20260625_152944,SP,SP_LPAC_BUSY_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LPAC_DRAWCALLS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LPAC_INSTRUCTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_LPAC_WAVE_REQ_PENDING,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_NEVER_COUNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_NON_EXECUTION_CYCLES,moderate_width_scaling,4890763.0,650649.0,1904076.0,2.92642576873245,0.9764833866224221,650649.0,629823.0,745817.0,960398.0,1904076.0
sweep_20260625_152944,SP,SP_NON_EXECUTION_LS_CYCLES,moderate_width_scaling,2719877.0,241705.0,1401769.0,5.799503527026747,0.9727534891081879,241705.0,242823.0,320406.0,513174.0,1401769.0
sweep_20260625_152944,SP,SP_OUTPUT_3D_PIXELS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_PGPR_ALLOC_CONTEXTS,moderate_width_scaling,273773010.0,35830270.0,99730603.0,2.783417568441432,0.9908624058934592,35830270.0,37112870.0,44043490.0,57055777.0,99730603.0
sweep_20260625_152944,SP,SP_PIXELS,flat_or_saturated,655360.0,131072.0,131072.0,1.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0
sweep_20260625_152944,SP,SP_PIXELS_KILLED,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_PI_WORKING_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_PREDICT_INS_COUNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_PREDICT_INS_DIVERGENCY_COUNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_PREDICT_NOT_TAKEN,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_PREDICT_TAKEN,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_QUADS,flat_or_saturated,163840.0,32768.0,32768.0,1.0,0.0,32768.0,32768.0,32768.0,32768.0,32768.0
sweep_20260625_152944,SP,SP_RESERVED_86,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_RTU_RAY_BOX_INTERSECTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_RTU_RAY_TRIANGLE_INTERSECTIONS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_SCH_MEM_CTRL_WORKING_CYCLES,moderate_width_scaling,5961590.0,777934.0,2153897.0,2.7687400216470808,0.9935872796970214,777934.0,798023.0,966679.0,1265057.0,2153897.0
sweep_20260625_152944,SP,SP_SCH_STALL_CYCLES_RTU,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_SEQUENCER_WORKING_CYCLES,moderate_width_scaling,4996680.0,654292.0,1803445.0,2.756330506868493,0.9925931038152632,654292.0,679714.0,807249.0,1051980.0,1803445.0
sweep_20260625_152944,SP,SP_STALL_CYCLES_RB,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_STALL_CYCLES_TP,strong_width_scaling,19661.0,644.0,9088.0,14.111801242236025,0.9955427209648722,644.0,1740.0,2991.0,5198.0,9088.0
sweep_20260625_152944,SP,SP_STALL_CYCLES_UCHE,active_mixed,4730.0,0.0,4722.0,inf,0.8988725917991782,0.0,0.0,0.0,8.0,4722.0
sweep_20260625_152944,SP,SP_STALL_CYCLES_VPC_BE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_STARVE_CYCLES_HLSQ,moderate_width_scaling,3965309.0,540774.0,1398706.0,2.5864889954028856,0.9898737601502579,540774.0,558671.0,647085.0,820073.0,1398706.0
sweep_20260625_152944,SP,SP_STCHE_MISS_INC_LPAC,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_TEXTURE_FETCH_LATENCY_CYCLES,strong_width_scaling,1943120.0,49925.0,1192923.0,23.89430145217827,0.9765643488973522,49925.0,129274.0,218644.0,352354.0,1192923.0
sweep_20260625_152944,SP,SP_TEX_CONTROL_WORKING_CYCLES,strong_width_scaling,145339.0,7834.0,69293.0,8.84516211386265,0.9999864364292486,7834.0,11937.0,19823.0,36452.0,69293.0
