elapsed_s,HLSQ_BV_INS_BUF_FULL_BLOCK_CPI,HLSQ_VS_DES_BUF_FULL_BLOCK_CPI,HLSQ_FS_DES_BUF_FULL_BLOCK_CPI,HLSQ_BV_DES_BUF_FULL_BLOCK_CPI,HLSQ_PRIMITIVE_COUNT,HLSQ_LPAC2BV_SWITCH_CNT
0.992830,0,0,0,0,0,0
0.994362,0,0,0,0,0,0
0.996282,0,0,0,0,0,0
0.997826,0,0,0,0,0,0
0.999399,0,0,0,0,0,0
1.000961,0,0,0,0,0,0
1.002570,0,0,0,0,0,0
1.004135,0,0,0,0,0,0
1.005700,0,0,0,0,0,0
1.007264,0,0,0,0,0,0
1.008826,0,0,0,0,0,0
1.010403,0,0,0,0,0,0
1.011967,0,0,0,0,0,0
1.013530,0,0,0,0,0,0
1.015118,0,0,0,0,0,0
1.016680,0,0,0,0,0,0
1.018289,0,0,0,0,0,0
1.019854,0,0,0,0,0,0
1.021431,0,0,0,0,0,0
1.023000,0,0,0,0,0,0
1.024562,0,0,0,0,0,0
1.026128,0,0,0,0,0,0
1.027692,0,0,0,0,0,0
1.029254,0,0,0,0,0,0
1.030779,0,0,0,0,0,0
1.032314,0,0,0,0,0,0
1.033748,0,0,0,0,0,0
1.035326,0,0,0,0,0,0
1.036888,0,0,0,0,0,0
1.038453,0,0,0,0,0,0
1.040016,0,0,0,0,0,0
1.041582,0,0,0,0,0,0
1.043036,0,0,0,0,0,0
1.044570,0,0,0,0,0,0
1.046136,0,0,0,0,0,0
1.047700,0,0,0,0,0,0
1.049263,0,0,0,0,0,0
1.050917,0,0,0,0,0,0
1.052479,0,0,0,0,0,0
1.054059,0,0,0,0,0,0
1.055625,0,0,0,0,0,0
1.057188,0,0,0,0,0,0
1.059170,0,0,0,0,0,0
1.060662,0,0,0,0,0,0
1.062028,0,0,0,0,0,0
1.063645,0,0,0,0,0,0
1.065207,0,0,0,0,0,0
1.067393,0,0,0,0,0,0
1.069827,0,0,0,0,0,0
1.071558,0,0,0,0,0,0
1.073089,0,0,0,0,0,0
1.074505,0,0,0,0,0,0
1.075917,0,0,0,0,0,0
1.077322,0,0,0,0,0,0
1.078729,0,0,0,0,0,0
1.080129,0,0,0,0,0,0
1.081661,0,0,0,0,0,0
1.083272,0,0,0,0,0,0
1.084835,0,0,0,0,0,0
1.086291,0,0,0,0,0,0
1.087699,0,0,0,0,0,0
1.089100,0,0,0,0,0,0
1.090502,0,0,0,0,0,0
1.091903,0,0,0,0,0,0
1.093303,0,0,0,0,0,0
1.094835,0,0,0,0,0,0
1.096284,0,0,0,0,0,0
1.097694,0,0,0,0,0,0
1.099142,0,0,0,0,0,0
1.100542,0,0,0,0,0,0
1.101944,0,0,0,0,0,0
1.103344,0,0,0,0,0,0
1.104873,0,0,0,0,0,0
1.106326,0,0,0,0,0,0
1.107867,0,0,0,0,0,0
1.109428,0,0,0,0,0,0
1.110997,0,0,0,0,0,0
1.112560,0,0,0,0,0,0
1.114171,0,0,0,0,0,0
1.115736,0,0,0,0,0,0
1.117311,0,0,0,0,0,0
1.118879,0,0,0,0,0,0
1.120441,0,0,0,0,0,0
1.122007,0,0,0,0,0,0
1.123571,0,0,0,0,0,0
1.125133,0,0,0,0,0,0
1.126697,0,0,0,0,0,0
1.128275,0,0,0,0,0,0
1.129841,0,0,0,0,0,0
1.131452,0,0,0,0,0,0
1.133016,0,0,0,0,0,0
1.134579,0,0,0,0,0,0
1.136143,0,0,0,0,0,0
1.137708,0,0,0,0,0,0
1.139286,0,0,0,0,0,0
1.140849,0,0,0,0,0,0
1.142412,0,0,0,0,0,0
1.144082,0,0,0,0,0,0
1.145764,0,0,0,0,0,0
1.147495,0,0,0,0,0,0
