elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.595576,0,0,0,0,0,0
0.597137,0,0,0,0,0,0
0.598795,0,0,0,0,0,0
0.600392,0,0,0,0,0,0
0.601955,0,0,0,0,0,0
0.603532,0,0,0,0,0,0
0.605093,0,0,0,0,0,0
0.606718,0,0,0,0,0,0
0.608279,0,0,0,0,0,0
0.609844,0,0,0,0,0,0
0.611407,0,0,0,0,0,0
0.612967,0,0,0,0,0,0
0.614458,0,0,0,0,0,0
0.615991,0,0,0,0,0,0
0.617557,0,0,0,0,0,0
0.619119,0,0,0,0,0,0
0.620680,0,0,0,0,0,0
0.622288,0,0,0,0,0,0
0.623850,0,0,0,0,0,0
0.625510,0,0,0,0,0,0
0.626935,0,0,0,0,0,0
0.628466,0,0,0,0,0,0
0.630073,0,0,0,0,0,0
0.631636,0,0,0,0,0,0
0.633197,0,0,0,0,0,0
0.634764,0,0,0,0,0,0
0.636340,0,0,0,0,0,0
0.637950,0,0,0,0,0,0
0.639513,0,0,0,0,0,0
0.641074,0,0,0,0,0,0
0.642712,0,0,0,0,0,0
0.644274,0,0,0,0,0,0
0.645881,0,0,0,0,0,0
0.647458,0,0,0,0,0,0
0.649020,0,0,0,0,0,0
0.650582,0,0,0,0,0,0
0.652144,0,0,0,0,0,0
0.653708,0,0,0,0,0,0
0.655315,0,0,0,0,0,0
0.656877,0,0,0,0,0,0
0.658454,0,0,0,0,0,0
0.660017,0,0,0,0,0,0
0.661582,0,0,0,0,0,0
0.663188,0,0,0,0,0,0
0.664749,0,0,0,0,0,0
0.666312,0,0,0,0,0,0
0.667874,0,0,0,0,0,0
0.669516,0,0,0,0,0,0
0.671184,0,0,0,0,0,0
0.672742,0,0,0,0,0,0
0.674303,0,0,0,0,0,0
0.675866,0,0,0,0,0,0
0.677492,0,0,0,0,0,0
0.679008,0,0,0,0,0,0
