elapsed_s,TSE_MVC_STALL_VPC,TSE_VPC_STARVE_TSE,TSE_WORKING_CYCLE_L0
1.859168,0,0,0
1.860834,0,0,0
1.862523,0,0,0
1.864248,0,0,0
1.865822,0,0,0
1.867539,0,0,0
1.869188,0,0,0
1.870919,0,0,0
1.872507,0,0,0
1.874331,0,0,0
1.876181,0,0,0
1.878111,0,0,0
1.879883,0,0,0
1.881654,0,0,0
1.883442,0,0,0
1.885297,0,0,0
1.887069,0,0,0
1.888886,0,0,0
1.891085,0,0,0
1.892753,0,0,0
1.894433,0,0,0
1.895966,0,0,0
1.897492,0,0,0
1.899055,0,0,0
1.900646,0,0,0
1.902165,0,0,0
1.903889,0,0,0
1.905684,0,0,0
1.907462,0,0,0
1.909267,0,0,0
1.911043,0,0,0
1.912818,0,0,0
1.914593,0,0,0
1.916267,0,0,0
1.918000,0,0,0
1.919755,0,0,0
1.921322,0,0,0
1.923119,0,0,0
1.924953,0,0,0
1.926634,0,0,0
1.928365,0,0,0
1.930147,0,0,0
1.932002,0,0,0
1.933779,0,0,0
1.935555,0,0,0
1.937156,0,0,0
1.938892,0,0,0
1.940671,0,0,0
1.942447,0,0,0
1.944220,0,0,0
1.945999,0,0,0
1.947868,0,0,0
1.949645,0,0,0
1.951421,0,0,0
1.953197,0,0,0
1.954974,0,0,0
1.956753,0,0,0
1.958348,0,0,0
1.960082,0,0,0
1.961804,0,0,0
1.963535,0,0,0
1.965394,0,0,0
1.967169,0,0,0
1.968967,0,0,0
1.970743,0,0,0
1.972596,0,0,0
1.974372,0,0,0
1.976147,0,0,0
1.978062,0,0,0
1.979644,0,0,0
1.981188,0,0,0
1.982969,0,0,0
1.984707,0,0,0
1.986575,0,0,0
1.988302,0,0,0
1.990066,0,0,0
1.991835,0,0,0
1.993607,0,0,0
1.995379,0,0,0
1.997234,0,0,0
1.999007,0,0,0
2.000606,0,0,0
2.002337,0,0,0
2.004186,0,0,0
2.005894,0,0,0
2.007622,0,0,0
2.009200,0,0,0
2.010957,0,0,0
2.012739,0,0,0
2.014515,0,0,0
2.016286,0,0,0
2.018067,0,0,0
2.019917,0,0,0
2.021506,0,0,0
2.023243,0,0,0
2.025021,0,0,0
2.026797,0,0,0
2.028655,0,0,0
2.030424,0,0,0
2.032143,0,0,0
2.033993,0,0,0
2.035840,0,0,0
2.037615,0,0,0
2.039373,0,0,0
2.040937,0,0,0
2.042478,0,0,0
2.044357,0,0,0
2.045939,0,0,0
2.047671,0,0,0
2.049449,0,0,0
2.051225,0,0,0
2.053094,0,0,0
2.054870,0,0,0
2.056648,0,0,0
2.058410,0,0,0
2.060243,0,0,0
2.062019,0,0,0
2.063563,0,0,0
2.065088,0,0,0
2.066607,0,0,0
2.068193,0,0,0
2.069839,0,0,0
2.071560,0,0,0
2.073333,0,0,0
2.075124,0,0,0
2.076899,0,0,0
2.078671,0,0,0
2.080438,0,0,0
2.082216,0,0,0
2.084062,0,0,0
2.085779,0,0,0
2.087513,0,0,0
2.089287,0,0,0
2.091057,0,0,0
