elapsed_s,TSE_SETUP_FDP3_2_WORKING_CYCLE_L3,TSE_SETUP_FDP3_3_WORKING_CYCLE_L3,TSE_SETUP_FDP3_4_WORKING_CYCLE_L3,TSE_SETUP_FDP3_5_WORKING_CYCLE_L3
1.231726,0,0,0,0
1.233504,0,0,0,0
1.235085,0,0,0,0
1.237056,0,0,0,0
1.238908,0,0,0,0
1.240792,0,0,0,0
1.242395,0,0,0,0
1.244128,0,0,0,0
1.245789,0,0,0,0
1.247535,0,0,0,0
1.249324,0,0,0,0
1.251115,0,0,0,0
1.252923,0,0,0,0
1.254715,0,0,0,0
1.256502,0,0,0,0
1.258287,0,0,0,0
1.260080,0,0,0,0
1.261943,0,0,0,0
1.263753,0,0,0,0
1.265540,0,0,0,0
1.267329,0,0,0,0
1.269118,0,0,0,0
1.270909,0,0,0,0
1.273683,0,0,0,0
1.276049,0,0,0,0
1.277586,0,0,0,0
1.279203,0,0,0,0
1.280737,0,0,0,0
1.282269,0,0,0,0
1.283784,0,0,0,0
1.285528,0,0,0,0
1.287424,0,0,0,0
1.289214,0,0,0,0
1.291008,0,0,0,0
1.292786,0,0,0,0
1.294798,0,0,0,0
1.296420,0,0,0,0
1.297974,0,0,0,0
1.299622,0,0,0,0
1.301281,0,0,0,0
1.302840,0,0,0,0
1.304382,0,0,0,0
1.305918,0,0,0,0
1.307454,0,0,0,0
1.309007,0,0,0,0
1.310753,0,0,0,0
1.312547,0,0,0,0
1.314334,0,0,0,0
1.316130,0,0,0,0
1.317994,0,0,0,0
1.319713,0,0,0,0
1.321467,0,0,0,0
1.323263,0,0,0,0
1.325056,0,0,0,0
1.326854,0,0,0,0
1.328646,0,0,0,0
1.330456,0,0,0,0
1.332257,0,0,0,0
1.334125,0,0,0,0
1.336063,0,0,0,0
1.337853,0,0,0,0
1.339644,0,0,0,0
1.341252,0,0,0,0
1.343005,0,0,0,0
1.344799,0,0,0,0
1.346758,0,0,0,0
1.348556,0,0,0,0
1.350423,0,0,0,0
1.352233,0,0,0,0
1.354007,0,0,0,0
1.355595,0,0,0,0
1.357198,0,0,0,0
1.359051,0,0,0,0
1.360878,0,0,0,0
1.362486,0,0,0,0
1.364240,0,0,0,0
1.366107,0,0,0,0
1.367854,0,0,0,0
1.369600,0,0,0,0
1.371391,0,0,0,0
1.373203,0,0,0,0
1.374996,0,0,0,0
1.376787,0,0,0,0
1.378729,0,0,0,0
1.380532,0,0,0,0
