elapsed_s,VFD_ATTR_INFO_FIFO_FULL,VFD_DECODED_ATTRIBUTE_BYTES,VFD_NUM_ATTRIBUTES,VFD_UPPER_SHADER_FIBERS,VFD_LOWER_SHADER_FIBERS,VFD_MODE_0_FIBERS,VFD_MODE_1_FIBERS,VFD_MODE_2_FIBERS
0.302351,0,0,0,0,0,0,0,0
0.303786,0,0,0,0,0,0,0,0
0.305253,0,0,0,0,0,0,0,0
0.306679,0,0,0,0,0,0,0,0
0.308228,0,0,0,0,0,0,0,0
0.309756,0,0,0,0,0,0,0,0
0.311186,0,0,0,0,0,0,0,0
0.313340,0,0,0,0,0,0,0,0
0.314826,0,0,0,0,0,0,0,0
0.316219,0,0,0,0,0,0,0,0
0.317727,0,0,0,0,0,0,0,0
0.319135,0,0,0,0,0,0,0,0
0.320528,0,0,0,0,0,0,0,0
0.322046,0,0,0,0,0,0,0,0
0.323568,0,0,0,0,0,0,0,0
0.325536,0,0,0,0,0,0,0,0
0.326926,0,0,0,0,0,0,0,0
0.328840,0,0,0,0,0,0,0,0
0.330396,0,0,0,0,0,0,0,0
0.331879,0,0,0,0,0,0,0,0
0.333354,0,0,0,0,0,0,0,0
0.334866,0,0,0,0,0,0,0,0
0.336336,0,0,0,0,0,0,0,0
0.337763,0,0,0,0,0,0,0,0
0.339181,0,0,0,0,0,0,0,0
0.340606,0,0,0,0,0,0,0,0
0.342049,0,0,0,0,0,0,0,0
0.343646,0,0,0,0,0,0,0,0
0.345123,0,0,0,0,0,0,0,0
0.346623,0,0,0,0,0,0,0,0
0.348086,0,0,0,0,0,0,0,0
0.350065,0,0,0,0,0,0,0,0
0.351452,0,0,0,0,0,0,0,0
0.353078,0,0,0,0,0,0,0,0
0.354481,0,0,0,0,0,0,0,0
0.355931,0,0,0,0,0,0,0,0
0.357335,0,0,0,0,0,0,0,0
0.358742,0,0,0,0,0,0,0,0
0.360103,0,0,0,0,0,0,0,0
0.361494,0,0,0,0,0,0,0,0
0.362831,0,0,0,0,0,0,0,0
0.364213,0,0,0,0,0,0,0,0
0.365805,0,0,0,0,0,0,0,0
0.367272,0,0,0,0,0,0,0,0
0.368830,0,0,0,0,0,0,0,0
0.370298,0,0,0,0,0,0,0,0
0.371811,0,0,0,0,0,0,0,0
0.374004,0,0,0,0,0,0,0,0
0.375524,0,0,0,0,0,0,0,0
0.376916,0,0,0,0,0,0,0,0
0.378372,0,0,0,0,0,0,0,0
0.379812,0,0,0,0,0,0,0,0
0.381207,0,0,0,0,0,0,0,0
0.382670,0,0,0,0,0,0,0,0
0.384234,0,0,0,0,0,0,0,0
0.385775,0,0,0,0,0,0,0,0
0.387441,0,0,0,0,0,0,0,0
0.389876,0,0,0,0,0,0,0,0
0.391888,0,0,0,0,0,0,0,0
0.393506,0,0,0,0,0,0,0,0
0.395145,0,0,0,0,0,0,0,0
0.396639,0,0,0,0,0,0,0,0
0.398151,0,0,0,0,0,0,0,0
0.399603,0,0,0,0,0,0,0,0
0.401153,0,0,0,0,0,0,0,0
0.402695,0,0,0,0,0,0,0,0
0.404190,0,0,0,0,0,0,0,0
0.405765,0,0,0,0,0,0,0,0
0.407338,0,0,0,0,0,0,0,0
0.408851,0,0,0,0,0,0,0,0
0.410373,0,0,0,0,0,0,0,0
0.412043,0,0,0,0,0,0,0,0
0.413574,0,0,0,0,0,0,0,0
0.415219,0,0,0,0,0,0,0,0
0.416742,0,0,0,0,0,0,0,0
0.418323,0,0,0,0,0,0,0,0
0.420281,0,0,0,0,0,0,0,0
0.421908,0,0,0,0,0,0,0,0
0.423415,0,0,0,0,0,0,0,0
0.425064,0,0,0,0,0,0,0,0
0.426510,0,0,0,0,0,0,0,0
0.427915,0,0,0,0,0,0,0,0
0.429355,0,0,0,0,0,0,0,0
0.430761,0,0,0,0,0,0,0,0
0.432214,0,0,0,0,0,0,0,0
0.433883,0,0,0,0,0,0,0,0
0.435606,0,0,0,0,0,0,0,0
0.437296,0,0,0,0,0,0,0,0
0.438983,0,0,0,0,0,0,0,0
0.441094,0,0,0,0,0,0,0,0
0.442577,0,0,0,0,0,0,0,0
0.444020,0,0,0,0,0,0,0,0
0.445605,0,0,0,0,0,0,0,0
0.447108,0,0,0,0,0,0,0,0
0.448550,0,0,0,0,0,0,0,0
0.450045,0,0,0,0,0,0,0,0
0.451516,0,0,0,0,0,0,0,0
0.453011,0,0,0,0,0,0,0,0
0.454647,0,0,0,0,0,0,0,0
0.456179,0,0,0,0,0,0,0,0
0.457807,0,0,0,0,0,0,0,0
0.459333,0,0,0,0,0,0,0,0
0.460917,0,0,0,0,0,0,0,0
0.462931,0,0,0,0,0,0,0,0
0.465617,0,0,0,0,0,0,0,0
0.468669,0,0,0,0,0,0,0,0
0.470513,0,0,0,0,0,0,0,0
0.472256,0,0,0,0,0,0,0,0
0.473984,0,0,0,0,0,0,0,0
0.475607,0,0,0,0,0,0,0,0
0.477517,0,0,0,0,0,0,0,0
0.478986,0,0,0,0,0,0,0,0
0.480461,0,0,0,0,0,0,0,0
0.481919,0,0,0,0,0,0,0,0
0.483361,0,0,0,0,0,0,0,0
0.484796,0,0,0,0,0,0,0,0
0.486293,0,0,0,0,0,0,0,0
0.487792,0,0,0,0,0,0,0,0
0.490274,0,0,0,0,0,0,0,0
0.493032,0,0,0,0,0,0,0,0
