elapsed_s,HLSQ_STALL_CYCLES_UCHE,HLSQ_RESERVED_7,HLSQ_RESERVED_8,HLSQ_RESERVED_9,HLSQ_COMPUTE_DRAWCALLS,HLSQ_FS_DATA_WAIT_PROGRAMMING
1.006835,0,0,0,0,0,0
1.009128,0,0,0,0,0,0
1.011178,0,0,0,0,0,0
1.012626,0,0,0,0,0,0
1.013955,0,0,0,0,0,0
1.015324,0,0,0,0,0,0
1.016703,0,0,0,0,0,0
1.018031,0,0,0,0,0,0
1.019536,0,0,0,0,0,0
1.020916,0,0,0,0,0,0
1.022244,0,0,0,0,0,0
1.023570,0,0,0,0,0,0
1.024901,0,0,0,0,0,0
1.026338,0,0,0,0,0,0
1.027666,0,0,0,0,0,0
1.029036,0,0,0,0,0,0
1.030387,0,0,0,0,0,0
1.031723,0,0,0,0,0,0
1.033193,0,0,0,0,0,0
1.034652,0,0,0,0,0,0
1.037330,0,0,0,0,0,0
1.038659,0,0,0,0,0,0
1.040138,0,0,0,0,0,0
1.041465,0,0,0,0,0,0
1.042930,0,0,0,0,0,0
1.044260,0,0,0,0,0,0
1.045624,0,0,0,0,0,0
1.046999,0,0,0,0,0,0
1.048875,0,0,0,0,0,0
1.050533,0,0,0,0,0,0
1.051893,0,0,0,0,0,0
1.053507,0,0,0,0,0,0
1.054854,0,0,0,0,0,0
1.056206,0,0,0,0,0,0
1.057682,0,0,0,0,0,0
1.059067,0,0,0,0,0,0
1.060745,0,0,0,0,0,0
1.062117,0,0,0,0,0,0
1.063483,0,0,0,0,0,0
1.064853,0,0,0,0,0,0
1.066254,0,0,0,0,0,0
1.067764,0,0,0,0,0,0
1.069207,0,0,0,0,0,0
1.070675,0,0,0,0,0,0
1.072114,0,0,0,0,0,0
1.073675,0,0,0,0,0,0
1.075152,0,0,0,0,0,0
1.076635,0,0,0,0,0,0
1.078102,0,0,0,0,0,0
1.079487,0,0,0,0,0,0
1.081374,0,0,0,0,0,0
1.082813,0,0,0,0,0,0
1.084271,0,0,0,0,0,0
1.085711,0,0,0,0,0,0
1.087061,0,0,0,0,0,0
1.088391,0,0,0,0,0,0
1.089780,0,0,0,0,0,0
1.091222,0,0,0,0,0,0
1.093048,0,0,0,0,0,0
1.094543,0,0,0,0,0,0
1.096199,0,0,0,0,0,0
1.097531,0,0,0,0,0,0
1.098901,0,0,0,0,0,0
1.100899,0,0,0,0,0,0
1.102274,0,0,0,0,0,0
1.103714,0,0,0,0,0,0
1.105092,0,0,0,0,0,0
1.106567,0,0,0,0,0,0
1.108008,0,0,0,0,0,0
1.109385,0,0,0,0,0,0
1.110760,0,0,0,0,0,0
1.112198,0,0,0,0,0,0
1.114165,0,0,0,0,0,0
1.115576,0,0,0,0,0,0
1.116948,0,0,0,0,0,0
1.118387,0,0,0,0,0,0
1.119791,0,0,0,0,0,0
1.121159,0,0,0,0,0,0
1.122488,0,0,0,0,0,0
1.124303,0,0,0,0,0,0
1.125751,0,0,0,0,0,0
1.127321,0,0,0,0,0,0
1.128653,0,0,0,0,0,0
1.130093,0,0,0,0,0,0
1.131445,0,0,0,0,0,0
1.132793,0,0,0,0,0,0
1.134122,0,0,0,0,0,0
1.135561,0,0,0,0,0,0
1.137207,0,0,0,0,0,0
1.139092,0,0,0,0,0,0
1.140596,0,0,0,0,0,0
1.142036,0,0,0,0,0,0
1.143893,0,0,0,0,0,0
1.145334,0,0,0,0,0,0
1.146699,0,0,0,0,0,0
1.148188,0,0,0,0,0,0
1.149630,0,0,0,0,0,0
1.151272,0,0,0,0,0,0
1.152722,0,0,0,0,0,0
1.154049,0,0,0,0,0,0
1.155593,0,0,0,0,0,0
1.157044,0,0,0,0,0,0
1.158968,0,0,0,0,0,0
1.160407,0,0,0,0,0,0
1.161773,0,0,0,0,0,0
1.163213,0,0,0,0,0,0
1.164667,0,0,0,0,0,0
1.165998,0,0,0,0,0,0
1.167484,0,0,0,0,0,0
1.168839,0,0,0,0,0,0
1.170263,0,0,0,0,0,0
1.171726,0,0,0,0,0,0
1.173056,0,0,0,0,0,0
1.174423,0,0,0,0,0,0
1.176534,0,0,0,0,0,0
1.177974,0,0,0,0,0,0
1.179424,0,0,0,0,0,0
1.180759,0,0,0,0,0,0
1.182247,0,0,0,0,0,0
1.183623,0,0,0,0,0,0
1.185124,0,0,0,0,0,0
1.186453,0,0,0,0,0,0
1.188041,0,0,0,0,0,0
1.189755,0,0,0,0,0,0
1.191085,0,0,0,0,0,0
1.192557,0,0,0,0,0,0
1.193945,0,0,0,0,0,0
1.195428,0,0,0,0,0,0
1.196760,0,0,0,0,0,0
1.198313,0,0,0,0,0,0
1.199985,0,0,0,0,0,0
1.201314,0,0,0,0,0,0
1.202662,0,0,0,0,0,0
1.204007,0,0,0,0,0,0
1.205449,0,0,0,0,0,0
1.206778,0,0,0,0,0,0
1.208490,0,0,0,0,0,0
1.209937,0,0,0,0,0,0
1.211268,0,0,0,0,0,0
1.212667,0,0,0,0,0,0
1.214444,0,0,0,0,0,0
1.215773,0,0,0,0,0,0
1.217212,0,0,0,0,0,0
1.218580,0,0,0,0,0,0
1.219910,0,0,0,0,0,0
1.221943,0,0,0,0,0,0
1.223383,0,0,0,0,0,0
1.224809,0,0,0,0,0,0
1.226247,0,0,0,0,0,0
1.227739,0,0,0,0,0,0
1.229222,0,0,0,0,0,0
1.230652,0,0,0,0,0,0
1.232332,0,0,0,0,0,0
