elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.789164,0,0,0,0,0,0,0,0
0.790726,0,0,0,0,0,0,0,0
0.792166,0,0,0,0,0,0,0,0
0.793705,0,0,0,0,0,0,0,0
0.795275,0,0,0,0,0,0,0,0
0.796849,0,0,0,0,0,0,0,0
0.798462,0,0,0,0,0,0,0,0
0.800046,0,0,0,0,0,0,0,0
0.801617,0,0,0,0,0,0,0,0
0.803185,0,0,0,0,0,0,0,0
0.804811,0,0,0,0,0,0,0,0
0.806379,0,0,0,0,0,0,0,0
0.807847,0,0,0,0,0,0,0,0
0.809269,0,0,0,0,0,0,0,0
0.810694,0,0,0,0,0,0,0,0
0.812100,0,0,0,0,0,0,0,0
0.813501,0,0,0,0,0,0,0,0
0.814942,0,0,0,0,0,0,0,0
0.816341,0,0,0,0,0,0,0,0
0.817741,0,0,0,0,0,0,0,0
0.819139,0,0,0,0,0,0,0,0
0.820594,0,0,0,0,0,0,0,0
0.822002,0,0,0,0,0,0,0,0
0.823401,0,0,0,0,0,0,0,0
0.824802,0,0,0,0,0,0,0,0
0.826200,0,0,0,0,0,0,0,0
0.827696,0,0,0,0,0,0,0,0
0.829100,0,0,0,0,0,0,0,0
0.830550,0,0,0,0,0,0,0,0
0.831925,0,0,0,0,0,0,0,0
0.833307,0,0,0,0,0,0,0,0
0.834682,0,0,0,0,0,0,0,0
0.836055,0,0,0,0,0,0,0,0
0.837428,0,0,0,0,0,0,0,0
0.838800,0,0,0,0,0,0,0,0
0.840172,0,0,0,0,0,0,0,0
0.841554,0,0,0,0,0,0,0,0
0.842933,0,0,0,0,0,0,0,0
0.844316,0,0,0,0,0,0,0,0
0.845690,0,0,0,0,0,0,0,0
0.847102,0,0,0,0,0,0,0,0
0.848449,0,0,0,0,0,0,0,0
0.849767,0,0,0,0,0,0,0,0
0.851191,0,0,0,0,0,0,0,0
0.852563,0,0,0,0,0,0,0,0
0.853988,0,0,0,0,0,0,0,0
0.855417,0,0,0,0,0,0,0,0
0.856843,0,0,0,0,0,0,0,0
0.858268,0,0,0,0,0,0,0,0
0.859700,0,0,0,0,0,0,0,0
0.861139,0,0,0,0,0,0,0,0
0.862573,0,0,0,0,0,0,0,0
0.863909,0,0,0,0,0,0,0,0
0.865288,0,0,0,0,0,0,0,0
0.866669,0,0,0,0,0,0,0,0
0.868095,0,0,0,0,0,0,0,0
0.869472,0,0,0,0,0,0,0,0
0.870849,0,0,0,0,0,0,0,0
0.872225,0,0,0,0,0,0,0,0
0.873600,0,0,0,0,0,0,0,0
0.875031,0,0,0,54,54,0,1554,0
0.876480,0,0,0,0,0,0,0,0
0.877860,0,0,0,0,0,0,0,0
0.879251,0,0,0,0,0,0,0,0
0.880589,0,0,0,0,0,0,0,0
0.881949,0,0,0,0,0,0,0,0
0.883313,0,0,0,0,0,0,0,0
0.884864,0,0,0,0,0,0,0,0
0.886262,0,0,0,0,0,0,0,0
0.887628,0,0,0,114,114,0,483825,0
0.888904,0,0,0,0,0,0,0,0
0.890275,0,0,0,0,0,0,0,0
0.891645,0,0,0,0,0,0,0,0
0.893015,0,0,0,0,0,0,0,0
0.894406,0,0,0,0,0,0,0,0
0.896027,0,0,0,0,0,0,0,0
0.897486,0,0,0,0,0,0,0,0
