elapsed_s,TSE_FE_BV_STALLS_DUETO_BR,TSE_BE_STALL_CYCLES_LRZ_PRIM,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1
1.190853,0,0,0,0
1.192407,0,0,0,0
1.193979,0,0,0,0
1.195532,0,0,0,0
1.197134,0,0,0,0
1.198691,0,0,0,0
1.200245,0,0,0,0
1.201800,0,0,0,0
1.203354,0,0,0,0
1.204924,0,0,0,0
1.206479,0,0,0,0
1.208034,0,0,0,0
1.209590,0,0,0,0
1.211135,0,0,0,0
1.212904,0,0,0,0
1.214342,0,0,0,0
1.215746,0,0,0,0
1.217145,0,0,0,0
1.218540,0,0,0,0
1.219928,0,0,0,0
1.221317,0,0,0,0
1.222832,0,0,0,0
1.224383,0,0,0,0
1.226083,0,0,0,0
1.228405,0,0,0,0
1.229857,0,0,0,0
1.231489,0,0,0,0
1.232886,0,0,0,0
1.234276,0,0,0,0
1.235665,0,0,0,0
1.237067,0,0,0,0
1.238457,0,0,0,0
1.239845,0,0,0,0
1.241418,0,0,0,0
1.242981,0,0,0,0
1.244533,0,0,0,0
1.246092,0,0,0,0
1.247657,0,0,0,0
1.249211,0,0,0,0
1.250763,0,0,0,0
1.252313,0,0,0,0
1.253815,0,0,0,0
1.255337,0,0,0,0
1.256892,0,0,0,0
1.258332,0,0,0,0
1.259852,0,0,0,0
1.261455,0,0,0,0
1.263014,0,0,0,0
1.264562,0,0,0,0
1.266117,0,0,0,0
1.267664,0,0,0,0
1.269112,0,0,0,0
1.270633,0,0,0,0
1.272181,0,0,0,0
1.273731,0,0,0,0
1.275280,0,0,0,0
1.276828,0,0,0,0
1.279353,0,0,0,0
1.280772,0,0,0,0
1.282171,0,0,0,0
1.283558,0,0,0,0
1.284944,0,0,0,0
1.286329,0,0,0,0
1.287713,0,0,0,0
1.289098,0,0,0,0
1.290483,0,0,0,0
1.291877,0,0,0,0
1.293315,0,0,0,0
1.294676,0,0,0,0
1.296035,0,0,0,0
1.297394,0,0,0,0
1.298753,0,0,0,0
1.300113,0,0,0,0
1.301472,0,0,0,0
1.302840,0,0,0,0
1.304198,0,0,0,0
1.305557,0,0,0,0
1.306917,0,0,0,0
1.308274,0,0,0,0
1.309665,0,0,0,0
1.310975,0,0,0,0
1.312280,0,0,0,0
1.313595,0,0,0,0
1.314902,0,0,0,0
1.316207,0,0,0,0
1.317511,0,0,0,0
1.318815,0,0,0,0
1.320120,0,0,0,0
1.321425,0,0,0,0
1.322760,0,0,0,0
1.324107,0,0,0,0
1.325481,0,0,0,0
1.326907,0,0,0,0
1.328332,0,0,0,0
1.329757,0,0,0,0
1.331183,0,0,0,0
1.332608,0,0,0,0
1.333984,0,0,0,0
1.335331,0,0,0,0
1.336673,0,0,0,0
1.338013,0,0,0,0
1.339351,0,0,0,0
1.340690,0,0,0,0
1.342065,0,0,0,0
1.343453,0,0,0,0
1.344975,0,0,0,0
1.346543,0,0,0,0
1.348095,0,0,0,0
1.349648,0,0,0,0
1.351202,0,0,0,0
1.352757,0,0,0,0
1.354312,0,0,0,0
1.355864,0,0,0,0
1.357476,0,0,0,0
1.359031,0,0,0,0
1.360583,0,0,0,0
1.362139,0,0,0,0
1.363692,0,0,0,0
1.365246,0,0,0,0
1.366800,0,0,0,0
1.368367,0,0,0,0
1.369925,0,0,0,0
1.371476,0,0,0,0
1.373032,0,0,0,0
1.374586,0,0,0,0
1.376138,0,0,0,0
1.377692,0,0,0,0
1.379133,0,0,0,0
1.380661,0,0,0,0
1.382215,0,0,0,0
1.383767,0,0,0,0
1.385321,0,0,0,0
1.387084,0,0,0,0
1.388732,0,0,0,0
1.390297,0,0,0,0
1.391691,0,0,0,0
1.393214,0,0,0,0
1.394766,0,0,0,0
1.396318,0,0,0,0
1.397927,0,0,0,0
1.399479,0,0,0,0
1.401048,0,0,0,0
1.402601,0,0,0,0
1.404153,0,0,0,0
1.405750,0,0,0,0
1.407305,0,0,0,0
1.408860,0,0,0,0
1.410414,0,0,0,0
1.411980,0,0,0,0
1.413535,0,0,0,0
1.415085,0,0,0,0
1.416987,0,0,0,0
1.418550,0,0,0,0
1.420102,0,0,0,0
1.421700,0,0,0,0
1.423268,0,0,0,0
1.424824,0,0,0,0
1.426379,0,0,0,0
1.427931,0,0,0,0
1.429487,0,0,0,0
1.431041,0,0,0,0
1.432594,0,0,0,0
1.434015,0,0,0,0
1.435410,0,0,0,0
1.436932,0,0,0,0
1.438532,0,0,0,0
1.440084,0,0,0,0
1.441638,0,0,0,0
1.443192,0,0,0,0
1.444761,0,0,0,0
1.446315,0,0,0,0
1.447868,0,0,0,0
1.449423,0,0,0,0
1.450977,0,0,0,0
1.452528,0,0,0,0
1.454138,0,0,0,0
1.455704,0,0,0,0
1.457261,0,0,0,0
1.458814,0,0,0,0
1.460366,0,0,0,0
1.461925,0,0,0,0
1.463477,0,0,0,0
1.465032,0,0,0,0
1.466599,0,0,0,0
1.468152,0,0,0,0
1.469749,0,0,0,0
1.471317,0,0,0,0
1.472777,0,0,0,0
1.474173,0,0,0,0
1.475693,0,0,0,0
1.477264,0,0,0,0
1.478820,0,0,0,0
1.480372,0,0,0,0
1.481931,0,0,0,0
1.483483,0,0,0,0
1.485084,0,0,0,0
1.486640,0,0,0,0
1.488206,0,0,0,0
1.489761,0,0,0,0
1.491315,0,0,0,0
1.492871,0,0,0,0
1.494426,0,0,0,0
1.495980,0,0,0,0
1.497533,0,0,0,0
1.499101,0,0,0,0
1.500745,0,0,0,0
1.502138,0,0,0,0
1.503534,0,0,0,0
1.505057,0,0,0,0
1.506613,0,0,0,0
1.508165,0,0,0,0
1.509732,0,0,0,0
1.511288,0,0,0,0
1.512844,0,0,0,0
1.514398,0,0,0,0
1.515951,0,0,0,0
1.517548,0,0,0,0
1.519102,0,0,0,0
1.520673,0,0,0,0
1.522228,0,0,0,0
1.523782,0,0,0,0
1.525337,0,0,0,0
1.526892,0,0,0,0
1.528445,0,0,0,0
1.530000,0,0,0,0
1.531434,0,0,0,0
1.532890,0,0,0,0
1.534526,0,0,0,0
1.536079,0,0,0,0
1.537633,0,0,0,0
1.539188,0,0,0,0
1.540744,0,0,0,0
1.542187,0,0,0,0
1.543712,0,0,0,0
1.545269,0,0,0,0
1.546823,0,0,0,0
1.548377,0,0,0,0
1.549937,0,0,0,0
1.551622,0,0,0,0
1.553820,0,0,0,0
1.555381,0,0,0,0
1.556937,0,0,0,0
1.558492,0,0,0,0
1.560045,0,0,0,0
1.561601,0,0,0,0
1.563156,0,0,0,0
1.564725,0,0,0,0
1.566324,0,0,0,0
