elapsed_s,TSE_VP0_TRANSFORM_WORKING_CYCLE_L2,TSE_VP1_TRANSFORM_WORKING_CYCLE_L2,TSE_VP2_TRANSFORM_WORKING_CYCLE_L2,TSE_VERTEX_GEN_WORKING_CYCLE_L1
1.214655,0,0,3483276,0
1.215911,0,0,3395778,0
1.217168,0,0,3392997,0
1.218426,0,0,3396810,0
1.219683,0,0,3392109,0
1.220939,0,0,3392172,0
1.222239,0,0,3508986,0
1.223495,0,0,3394338,0
1.224752,0,0,3393069,0
1.226011,0,0,3399408,0
1.227269,0,0,3395085,0
1.228525,0,0,3392064,0
1.229783,0,0,3395631,0
1.231073,0,0,3481452,0
1.232340,0,0,3427953,0
1.233829,0,0,3705054,0
1.234983,0,0,3432243,0
1.236245,0,0,3399939,0
1.237501,0,0,3387165,0
1.238924,0,0,3848301,0
1.240189,0,0,3421551,0
1.241448,0,0,3394116,0
1.242716,0,0,3422187,0
1.243974,0,0,3395532,0
1.245230,0,0,3391266,0
1.246530,0,0,3513237,0
1.247788,0,0,3395232,0
1.249045,0,0,3392124,0
1.250303,0,0,3396741,0
1.251559,0,0,3392514,0
1.252825,0,0,3419172,0
1.254120,0,0,3494403,0
1.255377,0,0,3394914,0
1.256633,0,0,3391425,0
1.257891,0,0,3395151,0
1.260694,0,0,7603197,0
1.261974,0,0,3532503,0
1.263297,0,0,3463737,0
1.264555,0,0,3395343,0
1.265815,0,0,3402966,0
1.267073,0,0,3392568,0
1.268329,0,0,3394188,0
1.269587,0,0,3401106,0
1.270881,0,0,3490464,0
1.272139,0,0,3394242,0
1.273412,0,0,3435774,0
1.274670,0,0,3400161,0
1.275928,0,0,3396129,0
1.277186,0,0,3395130,0
1.278444,0,0,3396711,0
1.279699,0,0,3388068,0
1.281223,0,0,4122384,0
1.282486,0,0,3402039,0
1.283753,0,0,3422733,0
1.285010,0,0,3389907,0
1.286302,0,0,3490341,0
1.287558,0,0,3391461,0
1.288851,0,0,3490626,0
1.290109,0,0,3397941,0
1.291366,0,0,3394506,0
1.292622,0,0,3390810,0
1.293889,0,0,3420684,0
1.295146,0,0,3394011,0
1.296403,0,0,3390615,0
1.297721,0,0,3716427,0
1.299163,0,0,3804306,0
1.300458,0,0,3435864,0
1.301723,0,0,3414894,0
1.303028,0,0,3521193,0
1.304300,0,0,3433647,0
1.305558,0,0,3400743,0
1.306817,0,0,3394872,0
1.308074,0,0,3393216,0
1.309330,0,0,3391887,0
1.310625,0,0,3495978,0
1.311882,0,0,3393123,0
1.313138,0,0,3391959,0
1.314406,0,0,3422190,0
1.315663,0,0,3393690,0
1.316918,0,0,3390336,0
1.318211,0,0,3488184,0
1.319467,0,0,3390408,0
1.320722,0,0,3388866,0
1.322026,0,0,3534078,0
1.323292,0,0,3410208,0
1.324560,0,0,3418947,0
1.325818,0,0,3397857,0
1.327108,0,0,3484986,0
1.328365,0,0,3390834,0
1.329621,0,0,3397359,0
1.330880,0,0,3393321,0
1.332136,0,0,3392109,0
1.333392,0,0,3388929,0
1.334692,0,0,3515118,0
1.335950,0,0,3392667,0
1.337206,0,0,3391848,0
1.338463,0,0,3394662,0
1.339720,0,0,3392856,0
1.340976,0,0,3390987,0
1.342267,0,0,3487857,0
1.343523,0,0,3388497,0
1.344798,0,0,3474537,0
1.346202,0,0,3835011,0
1.347629,0,0,3838749,0
1.348923,0,0,3441426,0
1.350233,0,0,3535347,0
1.351495,0,0,3400587,0
1.352752,0,0,3394767,0
1.354011,0,0,3399729,0
1.355284,0,0,3437247,0
1.356541,0,0,3393429,0
1.357800,0,0,3399342,0
1.359093,0,0,3492933,0
1.360351,0,0,3393576,0
1.361607,0,0,3398760,0
1.362866,0,0,3394290,0
1.364123,0,0,3394008,0
1.365390,0,0,3418026,0
1.366683,0,0,3492072,0
1.367940,0,0,3393105,0
1.369197,0,0,3393081,0
1.370454,0,0,3397026,0
1.371711,0,0,3394659,0
1.372968,0,0,3391911,0
1.374260,0,0,3487476,0
1.375526,0,0,3419778,0
1.376782,0,0,3391527,0
1.378040,0,0,3397608,0
1.379298,0,0,3393900,0
1.380554,0,0,3392277,0
1.381813,0,0,3397686,0
1.383103,0,0,3485226,0
1.384360,0,0,3392211,0
1.385625,0,0,3420465,0
1.386883,0,0,3391524,0
1.388140,0,0,3392457,0
1.389396,0,0,3391458,0
1.390688,0,0,3489654,0
1.391944,0,0,3391629,0
1.393200,0,0,3387462,0
1.394462,0,0,3417513,0
1.395731,0,0,3419280,0
1.396988,0,0,3393465,0
1.398280,0,0,3488880,0
