elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.981798,0,0,104,0
0.983348,0,0,104,0
0.984899,0,0,104,0
0.986506,0,0,104,0
0.988058,0,0,104,0
0.989607,0,0,104,0
0.991158,0,0,104,0
0.992592,0,0,104,0
0.994157,0,0,104,0
0.995731,0,0,104,0
0.997260,0,0,104,0
0.998812,0,0,104,0
1.000363,0,0,104,0
1.001956,0,0,104,0
1.003507,0,0,104,0
1.005047,0,0,104,0
1.006464,0,0,104,0
1.007996,0,0,104,0
1.009545,0,0,104,0
1.011096,0,0,104,0
1.012647,0,0,104,0
1.014198,0,0,104,0
1.015749,0,0,104,0
1.017299,0,0,104,0
1.018865,0,0,104,0
1.020416,0,0,104,0
1.021965,0,0,104,0
1.023514,0,0,104,0
1.025054,0,0,104,0
1.026472,0,0,104,0
1.028054,0,0,104,0
1.029615,0,0,104,0
1.031165,0,0,104,0
1.032713,0,0,104,0
1.034305,0,0,104,0
1.035855,0,0,104,0
1.037402,0,0,104,0
1.038952,0,0,104,0
1.040517,0,0,104,0
1.042109,0,0,104,0
1.043662,0,0,104,0
1.045208,0,0,104,0
1.046864,0,0,104,0
1.048395,0,0,104,0
1.049801,0,0,104,0
1.051311,0,0,104,0
1.052699,0,0,104,0
1.054088,0,0,104,0
1.055481,0,0,104,0
1.056866,0,0,104,0
1.058425,0,0,104,0
1.059975,0,0,104,0
1.061536,0,0,104,0
1.063085,0,0,104,0
1.064991,0,0,104,0
1.066589,0,0,104,0
1.068141,0,0,104,0
1.069688,0,0,104,0
1.071240,0,0,104,0
1.072805,0,0,104,0
1.074398,0,0,104,0
1.075947,0,0,104,0
1.077495,0,0,104,0
1.079046,0,0,104,0
1.080595,0,0,104,0
1.082037,0,0,104,0
1.083473,0,0,104,0
1.084895,0,0,104,0
1.086285,0,0,104,0
1.087673,0,0,104,0
1.089059,0,0,104,0
1.090699,0,0,104,0
1.092248,0,0,104,0
1.094284,0,0,104,0
1.095665,0,0,104,0
1.097058,0,0,104,0
1.098475,0,0,104,0
1.099882,0,0,104,0
1.101261,0,0,104,0
1.102641,0,0,104,0
1.104030,0,0,104,0
1.105414,0,0,104,0
1.106796,0,0,104,0
1.108176,0,0,104,0
1.109556,0,0,104,0
1.110941,0,0,104,0
1.112452,0,0,104,0
1.114035,0,0,104,0
1.115429,0,0,104,0
1.116942,0,0,104,0
1.118353,0,0,104,0
1.119867,0,0,104,0
1.121406,0,0,104,0
1.122831,0,0,104,0
1.124357,0,0,104,0
1.125920,0,0,104,0
1.127475,0,0,104,0
1.129024,0,0,104,0
1.130620,0,0,104,0
1.132172,0,0,104,0
1.133721,0,0,104,0
1.135272,0,0,104,0
1.136837,0,0,104,0
1.138433,0,0,104,0
1.139975,0,0,104,0
1.141516,0,0,104,0
1.142936,0,0,104,0
1.144456,0,0,104,0
1.146048,0,0,104,0
1.147619,0,0,104,0
1.149168,0,0,104,0
1.150722,0,0,104,0
1.152274,0,0,104,0
1.153823,0,0,104,0
1.155509,0,0,104,0
1.157058,0,0,104,0
1.158623,0,0,104,0
1.160175,0,0,104,0
1.161724,0,0,104,0
1.163276,0,0,104,0
1.164828,0,0,104,0
1.166380,0,0,104,0
1.167930,0,0,104,0
1.169492,0,0,104,0
1.171045,0,0,104,0
1.172596,0,0,104,0
1.174146,0,0,104,0
1.175738,0,0,104,0
1.177288,0,0,104,0
1.178842,0,0,104,0
1.180407,0,0,104,0
1.181956,0,0,104,0
1.183513,0,0,104,0
1.185063,0,0,104,0
1.186656,0,0,104,0
1.188207,0,0,104,0
1.189756,0,0,104,0
1.191320,0,0,104,0
1.192871,0,0,104,0
1.194467,0,0,104,0
1.196019,0,0,104,0
1.197568,0,0,104,0
1.199120,0,0,104,0
1.200671,0,0,104,0
1.202278,0,0,104,0
1.203831,0,0,104,0
1.205380,0,0,104,0
1.206933,0,0,104,0
1.208484,0,0,104,0
1.210075,0,0,104,0
1.211624,0,0,104,0
1.213177,0,0,104,0
1.214597,0,0,104,0
1.216118,0,0,104,0
1.217665,0,0,104,0
1.219259,0,0,104,0
1.220809,0,0,104,0
1.222400,0,0,104,0
1.223964,0,0,104,0
1.225513,0,0,104,0
1.227064,0,0,104,0
1.228613,0,0,104,0
1.230227,0,0,104,0
1.231733,0,0,104,0
1.233281,0,0,104,0
1.234847,0,0,104,0
1.236397,0,0,104,0
1.237944,0,0,104,0
1.239498,0,0,104,0
1.241045,0,0,104,0
1.242638,0,0,104,0
