elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.475137,0,0,0,0,0,0,0,0,0,0,449012,448837,0,0
0.476546,0,0,0,0,0,0,0,0,0,0,450675,450452,0,0
0.478080,0,0,0,0,0,0,0,0,0,0,466088,465967,0,0
0.479536,0,0,0,0,0,0,0,0,0,0,451614,451349,0,0
0.480969,0,0,0,0,0,0,0,0,0,0,468193,468011,0,0
0.482403,0,0,0,0,0,0,0,0,0,0,438785,438579,0,0
0.483842,0,0,0,0,0,0,0,0,0,0,455200,455026,0,0
0.485314,0,0,0,0,0,0,0,0,0,0,471968,471746,0,0
0.486752,0,0,0,0,0,0,0,0,0,0,454491,454325,0,0
0.488198,0,0,0,0,0,0,0,0,0,0,459752,459543,0,0
0.489731,0,0,0,0,0,0,0,0,0,0,509980,509805,0,0
0.491231,0,0,0,0,0,0,0,0,0,0,481736,481526,0,0
0.492686,0,0,0,0,0,0,0,0,0,0,506000,505809,0,0
0.494171,0,0,0,0,0,0,0,0,0,0,460780,460605,0,0
0.495613,0,0,0,0,0,0,0,0,0,0,456106,455906,0,0
0.497052,0,0,0,0,0,0,0,0,0,0,457055,456868,0,0
0.498483,0,0,0,0,0,0,0,0,0,0,470975,470784,0,0
0.500051,0,0,0,0,0,0,0,0,0,0,483570,483369,0,0
0.501697,0,0,0,0,0,0,0,0,0,0,490051,489859,0,0
0.503306,0,0,0,0,0,0,0,0,0,0,483117,482914,0,0
0.504910,0,0,0,0,0,0,0,0,0,0,483071,482887,0,0
