elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.431057,0,1658,458509,138,0,0,0,0,0,0,89,0,0,0
0.432577,0,19831,485981,139,8,171,51,0,0,124,148,0,0,0
0.433840,0,1962,467264,373,0,0,0,0,0,0,88,0,0,0
0.435241,0,1745,483266,160,0,0,0,0,0,0,87,0,0,0
0.436660,0,1748,489453,139,0,0,0,0,0,0,90,0,0,0
0.438070,0,1633,451555,133,0,0,0,0,0,0,86,0,0,0
0.439504,0,1629,458307,133,0,0,0,0,0,0,88,0,0,0
0.440967,0,1677,448360,133,0,0,0,0,0,0,86,0,0,0
0.442412,0,1588,437936,132,0,0,0,0,0,0,87,0,0,0
0.444821,0,1595,466420,132,0,0,0,0,0,0,87,0,0,0
0.446291,0,1593,471520,132,0,0,0,0,0,0,83,0,0,0
0.448853,0,1793,453018,133,0,0,0,0,0,0,84,0,0,0
0.450299,0,1588,439828,132,0,0,0,0,0,0,87,0,0,0
0.454275,0,1627,491719,132,0,0,0,0,0,0,84,0,0,0
0.455899,0,1596,474946,132,0,0,0,0,0,0,85,0,0,0
0.457347,0,1585,448818,131,0,0,0,0,0,0,86,0,0,0
0.458746,0,1627,446849,132,0,0,0,0,0,0,87,0,0,0
0.460141,0,1630,447292,131,0,0,0,0,0,0,88,0,0,0
0.461550,0,1630,446687,132,0,0,0,0,0,0,87,0,0,0
0.462963,0,1647,444282,131,0,0,0,0,0,0,86,0,0,0
0.464399,0,1629,422127,133,0,0,0,0,0,0,85,0,0,0
0.465835,0,1635,421435,132,0,0,0,0,0,0,86,0,0,0
0.467269,0,1593,439729,131,0,0,0,0,0,0,87,0,0,0
0.468724,0,1588,431786,132,0,0,0,0,0,0,83,0,0,0
0.470162,0,1586,460530,132,0,0,0,0,0,0,83,0,0,0
0.471647,0,1634,446648,132,0,0,0,0,0,0,87,0,0,0
0.473086,0,1631,423780,132,0,0,0,0,0,0,88,0,0,0
0.474525,0,1588,424999,131,0,0,0,0,0,0,85,0,0,0
0.475965,0,1666,431219,132,0,0,0,0,0,0,84,0,0,0
0.477404,0,1585,428888,132,0,0,0,0,0,0,84,0,0,0
0.478842,0,1596,420987,131,0,0,0,0,0,0,85,0,0,0
0.480402,0,1658,456603,131,0,0,0,0,0,0,84,0,0,0
0.481893,0,1629,450324,131,0,0,0,0,0,0,83,0,0,0
0.483340,0,1586,442447,132,0,0,0,0,0,0,83,0,0,0
0.484785,0,1684,431444,131,0,0,0,0,0,0,86,0,0,0
0.486223,0,1630,469227,132,0,0,0,0,0,0,85,0,0,0
0.487709,0,1635,434594,131,0,0,0,0,0,0,86,0,0,0
0.489149,0,1589,492022,132,0,0,0,0,0,0,84,0,0,0
0.490775,0,1626,456162,132,0,0,0,0,0,0,84,0,0,0
0.492391,0,1592,454564,131,0,0,0,0,0,0,87,0,0,0
0.493995,0,1583,456519,131,0,0,0,0,0,0,86,0,0,0
0.495600,0,1596,457121,132,0,0,0,0,0,0,87,0,0,0
0.497203,0,1630,458717,131,0,0,0,0,0,0,86,0,0,0
0.498805,0,1632,456029,132,0,0,0,0,0,0,84,0,0,0
0.500407,0,1674,458129,132,0,0,0,0,0,0,84,0,0,0
0.502010,0,1623,458564,131,0,0,0,0,0,0,87,0,0,0
0.503581,0,1635,454234,132,0,0,0,0,0,0,85,0,0,0
0.505184,0,1596,456312,132,0,0,0,0,0,0,84,0,0,0
0.506786,0,1636,458092,132,0,0,0,0,0,0,85,0,0,0
0.508389,0,1585,456881,132,0,0,0,0,0,0,88,0,0,0
0.509993,0,1597,456643,131,0,0,0,0,0,0,84,0,0,0
0.511600,0,1627,456228,131,0,0,0,0,0,0,83,0,0,0
0.513264,0,1628,457088,132,0,0,0,0,0,0,87,0,0,0
0.514878,0,1634,456249,132,0,0,0,0,0,0,85,0,0,0
0.516482,0,1589,458705,131,0,0,0,0,0,0,88,0,0,0
0.518085,0,1594,512950,132,0,0,0,0,0,0,86,0,0,0
0.519733,0,1592,459051,132,0,0,0,0,0,0,85,0,0,0
