elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.532427,0,104,0,0,0,0
0.534030,0,104,0,0,0,0
0.535591,0,104,0,0,0,0
0.537163,0,104,0,0,0,0
0.538723,0,104,0,0,0,0
0.540284,0,104,0,0,0,0
0.541844,0,104,0,0,0,0
0.543431,0,104,0,0,0,0
0.544833,0,104,0,0,0,0
0.546404,0,104,0,0,0,0
0.547978,0,104,0,0,0,0
0.549538,0,104,0,0,0,0
0.551042,0,104,0,0,0,0
0.552577,0,104,0,0,0,0
0.554141,0,104,0,0,0,0
0.555704,0,104,0,0,0,0
0.557265,0,104,0,0,0,0
0.558840,0,104,0,0,0,0
0.560403,0,104,0,0,0,0
0.561967,0,104,0,0,0,0
0.563575,0,104,0,0,0,0
0.565136,0,104,0,0,0,0
0.566700,0,104,0,0,0,0
0.568255,0,104,0,0,0,0
0.569820,0,104,0,0,0,0
0.571290,0,104,0,0,0,0
0.572819,0,104,0,0,0,0
0.574383,0,104,0,0,0,0
0.575945,0,104,0,0,0,0
0.577506,0,104,0,0,0,0
0.579120,0,104,0,0,0,0
0.580696,0,104,0,0,0,0
0.582260,0,104,0,0,0,0
0.583814,0,104,0,0,0,0
0.585367,0,104,0,0,0,0
0.586798,0,104,0,0,0,0
0.588328,0,104,0,0,0,0
0.589891,0,104,0,0,0,0
0.591464,0,104,0,0,0,0
0.593024,0,104,0,0,0,0
0.594630,0,104,0,0,0,0
0.596192,0,104,0,0,0,0
0.597751,0,104,0,0,0,0
0.599316,0,104,0,0,0,0
0.600875,0,104,0,0,0,0
0.602450,0,104,0,0,0,0
0.604009,0,104,0,0,0,0
0.606104,0,104,0,0,0,0
0.607636,0,104,0,0,0,0
0.609197,0,104,0,0,0,0
0.610801,0,104,0,0,0,0
0.612362,0,104,0,0,0,0
0.613938,0,104,0,0,0,0
0.615499,0,104,0,0,0,0
0.617058,0,104,0,0,0,0
0.618620,0,104,0,0,0,0
0.620181,0,104,0,0,0,0
0.621740,0,104,0,0,0,0
0.623303,0,104,0,0,0,0
0.624874,0,104,0,0,0,0
0.626479,0,104,0,0,0,0
0.628041,0,104,0,0,0,0
0.629602,0,104,0,0,0,0
0.631168,0,104,0,0,0,0
0.632728,0,104,0,0,0,0
0.634292,0,104,0,0,0,0
0.635867,0,104,0,0,0,0
0.637427,0,104,0,0,0,0
0.638989,0,104,0,0,0,0
0.640552,0,104,0,0,0,0
0.642116,0,104,0,0,0,0
0.643723,0,104,0,0,0,0
0.645284,0,104,0,0,0,0
0.646859,0,104,0,0,0,0
0.648422,0,104,0,0,0,0
0.649985,0,104,0,0,0,0
0.651548,0,104,0,0,0,0
0.653109,0,104,0,0,0,0
0.654673,0,104,0,0,0,0
0.656235,0,104,0,0,0,0
0.657808,0,104,0,0,0,0
0.659245,0,104,0,0,0,0
0.660649,0,104,0,0,0,0
0.662178,0,104,0,0,0,0
0.663740,0,104,0,0,0,0
0.665300,0,104,0,0,0,0
0.666862,0,104,0,0,0,0
0.668437,0,104,0,0,0,0
0.670001,0,104,0,0,0,0
0.671554,0,104,0,0,0,0
0.673106,0,104,0,0,0,0
0.674579,0,104,0,0,0,0
0.676110,0,104,0,0,0,0
0.677671,0,104,0,0,0,0
0.679250,0,104,0,0,0,0
0.680811,0,104,0,0,0,0
0.682375,0,104,0,0,0,0
0.683938,0,104,0,0,0,0
0.685498,0,104,0,0,0,0
0.687110,0,104,0,0,0,0
0.688671,0,104,0,0,0,0
0.690125,0,104,0,0,0,0
0.691701,0,104,0,0,0,0
0.693263,0,104,0,0,0,0
0.694825,0,104,0,0,0,0
0.696387,0,104,0,0,0,0
0.697950,0,104,0,0,0,0
0.699513,0,104,0,0,0,0
0.701086,0,104,0,0,0,0
0.702649,0,104,0,0,0,0
0.704211,0,104,0,0,0,0
0.705772,0,104,0,0,0,0
0.707340,0,104,0,0,0,0
0.708901,0,104,0,0,0,0
0.710466,0,104,0,0,0,0
0.712042,0,104,0,0,0,0
0.713604,0,104,0,0,0,0
0.715170,0,104,0,0,0,0
0.716729,0,104,0,0,0,0
0.718294,0,104,0,0,0,0
0.719856,0,104,0,0,0,0
0.721417,0,104,0,0,0,0
0.723034,0,104,0,0,0,0
0.724597,0,104,0,0,0,0
0.726162,0,104,0,0,0,0
0.727724,0,104,0,0,0,0
0.729284,0,104,0,0,0,0
0.730846,0,104,0,0,0,0
0.732409,0,104,0,0,0,0
0.733985,0,104,0,0,0,0
