elapsed_s,TSE_CLIP_CODE_WORKING_CYCLE_L1,TSE_CLIP_WORKING_CYCLE_L1,TSE_CLIP_CTRL_WORKING_CYCLE_L2,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2
1.375409,0,0,0,0
1.376976,0,0,0,0
1.378527,0,0,0,0
1.380105,0,0,0,0
1.381657,0,0,0,0
1.383255,0,0,0,0
1.384809,0,0,0,0
1.386360,0,0,0,0
1.387985,0,0,0,0
1.389538,0,0,0,0
1.391137,0,0,0,0
1.392691,0,0,0,0
1.394243,0,0,0,0
1.395796,0,0,0,0
1.397346,0,0,0,0
1.398793,0,0,0,0
1.400366,0,0,0,0
1.401920,0,0,0,0
1.403476,0,0,0,0
1.405031,0,0,0,0
1.406586,0,0,0,0
1.408146,0,0,0,0
1.409712,0,0,0,0
1.411267,0,0,0,0
1.412821,0,0,0,0
1.414374,0,0,0,0
1.415878,0,0,0,0
1.417400,0,0,0,0
1.418956,0,0,0,0
1.420524,0,0,0,0
1.422077,0,0,0,0
1.423676,0,0,0,0
1.425231,0,0,0,0
1.426786,0,0,0,0
1.428340,0,0,0,0
1.429893,0,0,0,0
1.431507,0,0,0,0
1.433061,0,0,0,0
1.434613,0,0,0,0
1.436173,0,0,0,0
1.437725,0,0,0,0
1.439324,0,0,0,0
1.440880,0,0,0,0
1.442445,0,0,0,0
1.444003,0,0,0,0
1.445555,0,0,0,0
1.447155,0,0,0,0
1.448711,0,0,0,0
1.450263,0,0,0,0
1.451818,0,0,0,0
1.453384,0,0,0,0
1.454983,0,0,0,0
1.456564,0,0,0,0
1.458115,0,0,0,0
1.459668,0,0,0,0
1.461221,0,0,0,0
1.462777,0,0,0,0
1.464390,0,0,0,0
1.465942,0,0,0,0
1.467497,0,0,0,0
1.469050,0,0,0,0
1.470603,0,0,0,0
1.472163,0,0,0,0
1.473751,0,0,0,0
1.475191,0,0,0,0
1.476717,0,0,0,0
1.478270,0,0,0,0
1.479868,0,0,0,0
1.481422,0,0,0,0
1.482977,0,0,0,0
1.484531,0,0,0,0
1.486098,0,0,0,0
1.487696,0,0,0,0
1.489250,0,0,0,0
1.490806,0,0,0,0
1.492359,0,0,0,0
1.493912,0,0,0,0
1.495513,0,0,0,0
1.497081,0,0,0,0
1.498633,0,0,0,0
1.500188,0,0,0,0
1.501741,0,0,0,0
1.503339,0,0,0,0
1.504893,0,0,0,0
1.506446,0,0,0,0
