elapsed_s,TSE_BE_INPUT_NULL_PRIM,TSE_BE_TRIVAL_REJ_PRIM,TSE_BE_CLIPPED_PRIM,TSE_BE_ZERO_AREA_PRIM
1.018513,0,0,0,0
1.020068,0,0,0,0
1.021624,0,0,0,0
1.023195,0,0,0,0
1.024796,0,0,0,0
1.026350,0,0,0,0
1.027904,0,0,0,0
1.029459,0,0,0,0
1.031017,0,0,0,0
1.032572,0,0,0,0
1.034140,0,0,0,0
1.035697,0,0,0,0
1.037253,0,0,0,0
1.038806,0,0,0,0
1.040367,0,0,0,0
1.041921,0,0,0,0
1.043478,0,0,0,0
1.045039,0,0,0,0
1.046582,0,0,0,0
1.048046,0,0,0,0
1.049562,0,0,0,0
1.051111,0,0,0,0
1.052666,0,0,0,0
1.054219,0,0,0,0
1.055831,0,0,0,0
1.057385,0,0,0,0
1.059005,0,0,0,0
1.060624,0,0,0,0
1.062174,0,0,0,0
1.063772,0,0,0,0
1.065327,0,0,0,0
1.066893,0,0,0,0
1.068489,0,0,0,0
1.070039,0,0,0,0
1.071640,0,0,0,0
1.073191,0,0,0,0
1.074743,0,0,0,0
1.076307,0,0,0,0
1.077749,0,0,0,0
1.079274,0,0,0,0
1.080872,0,0,0,0
1.082421,0,0,0,0
1.083972,0,0,0,0
1.085525,0,0,0,0
1.087078,0,0,0,0
1.088571,0,0,0,0
1.090093,0,0,0,0
1.091646,0,0,0,0
1.093190,0,0,0,0
1.094731,0,0,0,0
1.096327,0,0,0,0
1.097875,0,0,0,0
1.099479,0,0,0,0
1.101023,0,0,0,0
1.102446,0,0,0,0
1.103885,0,0,0,0
1.105288,0,0,0,0
1.106675,0,0,0,0
1.108064,0,0,0,0
1.109461,0,0,0,0
1.110847,0,0,0,0
1.112236,0,0,0,0
1.113748,0,0,0,0
1.115300,0,0,0,0
1.116851,0,0,0,0
1.118399,0,0,0,0
1.120007,0,0,0,0
1.121558,0,0,0,0
1.123109,0,0,0,0
1.124660,0,0,0,0
1.126208,0,0,0,0
1.127802,0,0,0,0
1.129228,0,0,0,0
1.130660,0,0,0,0
1.132367,0,0,0,0
1.133909,0,0,0,0
1.135376,0,0,0,0
1.136900,0,0,0,0
1.138450,0,0,0,0
1.140001,0,0,0,0
1.141443,0,0,0,0
1.142971,0,0,0,0
1.144527,0,0,0,0
1.146080,0,0,0,0
1.147637,0,0,0,0
1.149193,0,0,0,0
1.150746,0,0,0,0
1.152321,0,0,0,0
1.153875,0,0,0,0
1.155431,0,0,0,0
1.156988,0,0,0,0
1.158540,0,0,0,0
1.160140,0,0,0,0
1.161695,0,0,0,0
1.163264,0,0,0,0
1.164809,0,0,0,0
1.166352,0,0,0,0
1.167817,0,0,0,0
1.169339,0,0,0,0
1.170892,0,0,0,0
1.172516,0,0,0,0
1.174083,0,0,0,0
1.175684,0,0,0,0
1.177358,0,0,0,0
1.178915,0,0,0,0
1.180398,0,0,0,0
1.181920,0,0,0,0
1.183521,0,0,0,0
1.185089,0,0,0,0
1.186641,0,0,0,0
1.188287,0,0,0,0
1.189740,0,0,0,0
1.191297,0,0,0,0
1.192852,0,0,0,0
1.194405,0,0,0,0
1.195842,0,0,0,0
1.197358,0,0,0,0
1.198903,0,0,0,0
1.200357,0,0,0,0
1.201750,0,0,0,0
1.203271,0,0,0,0
1.204825,0,0,0,0
1.206391,0,0,0,0
1.207987,0,0,0,0
1.209419,0,0,0,0
1.211013,0,0,0,0
1.212630,0,0,0,0
1.214183,0,0,0,0
1.215784,0,0,0,0
1.217353,0,0,0,0
1.218905,0,0,0,0
1.220401,0,0,0,0
1.221922,0,0,0,0
1.223524,0,0,0,0
1.225078,0,0,0,0
1.226629,0,0,0,0
1.228274,0,0,0,0
1.229827,0,0,0,0
1.231427,0,0,0,0
1.232980,0,0,0,0
1.234532,0,0,0,0
1.236085,0,0,0,0
1.237639,0,0,0,0
1.239207,0,0,0,0
1.240806,0,0,0,0
1.242357,0,0,0,0
1.243910,0,0,0,0
1.245462,0,0,0,0
1.247017,0,0,0,0
1.248571,0,0,0,0
1.250135,0,0,0,0
1.251690,0,0,0,0
1.253243,0,0,0,0
1.254794,0,0,0,0
1.256354,0,0,0,0
1.257906,0,0,0,0
1.259460,0,0,0,0
1.261026,0,0,0,0
1.262577,0,0,0,0
1.264043,0,0,0,0
1.265565,0,0,0,0
1.267119,0,0,0,0
1.268673,0,0,0,0
1.270224,0,0,0,0
1.271835,0,0,0,0
1.273388,0,0,0,0
1.275002,0,0,0,0
1.276508,0,0,0,0
1.278060,0,0,0,0
1.279660,0,0,0,0
1.281213,0,0,0,0
1.282777,0,0,0,0
1.284372,0,0,0,0
1.285924,0,0,0,0
1.287523,0,0,0,0
1.289077,0,0,0,0
1.290629,0,0,0,0
1.292241,0,0,0,0
1.293805,0,0,0,0
1.295403,0,0,0,0
1.296958,0,0,0,0
1.298508,0,0,0,0
1.300061,0,0,0,0
1.301608,0,0,0,0
1.303200,0,0,0,0
1.304698,0,0,0,0
1.306251,0,0,0,0
1.307806,0,0,0,0
1.309361,0,0,0,0
1.310913,0,0,0,0
1.312417,0,0,0,0
1.313959,0,0,0,0
1.315377,0,0,0,0
1.316770,0,0,0,0
1.318160,0,0,0,0
1.319588,0,0,0,0
1.321788,0,0,0,0
1.323222,0,0,0,0
1.324608,0,0,0,0
1.326001,0,0,0,0
1.327421,0,0,0,0
1.328807,0,0,0,0
1.330190,0,0,0,0
1.331574,0,0,0,0
1.332956,0,0,0,0
1.334462,0,0,0,0
1.335927,0,0,0,0
1.337457,0,0,0,0
1.339108,0,0,0,0
1.340653,0,0,0,0
1.342199,0,0,0,0
1.343621,0,0,0,0
1.345137,0,0,0,0
1.346683,0,0,0,0
1.348230,0,0,0,0
1.349755,0,0,0,0
1.351312,0,0,0,0
1.352872,0,0,0,0
1.354425,0,0,0,0
1.355980,0,0,0,0
1.357535,0,0,0,0
1.358988,0,0,0,0
1.360515,0,0,0,0
1.362069,0,0,0,0
1.363626,0,0,0,0
1.365181,0,0,0,0
1.366735,0,0,0,0
1.368296,0,0,0,0
1.369863,0,0,0,0
1.371378,0,0,0,0
1.372932,0,0,0,0
1.374486,0,0,0,0
1.376086,0,0,0,0
1.377641,0,0,0,0
1.379198,0,0,0,0
1.380767,0,0,0,0
1.382320,0,0,0,0
1.383920,0,0,0,0
1.385476,0,0,0,0
1.387033,0,0,0,0
1.388589,0,0,0,0
1.390143,0,0,0,0
1.391757,0,0,0,0
1.393313,0,0,0,0
1.394866,0,0,0,0
1.396427,0,0,0,0
1.397979,0,0,0,0
1.399581,0,0,0,0
1.401136,0,0,0,0
1.402702,0,0,0,0
1.404257,0,0,0,0
1.405802,0,0,0,0
1.407291,0,0,0,0
1.408831,0,0,0,0
1.410385,0,0,0,0
1.411940,0,0,0,0
1.413384,0,0,0,0
1.415023,0,0,0,0
1.416733,0,0,0,0
1.418326,0,0,0,0
1.419921,0,0,0,0
1.421516,0,0,0,0
1.423111,0,0,0,0
1.424771,0,0,0,0
1.426363,0,0,0,0
1.427956,0,0,0,0
1.429548,0,0,0,0
1.431143,0,0,0,0
1.432785,0,0,0,0
1.434377,0,0,0,0
1.435984,0,0,0,0
1.437577,0,0,0,0
1.439171,0,0,0,0
1.440815,0,0,0,0
1.442405,0,0,0,0
1.443998,0,0,0,0
1.445590,0,0,0,0
1.447199,0,0,0,0
1.448843,0,0,0,0
1.450435,0,0,0,0
1.452028,0,0,0,0
1.453620,0,0,0,0
1.455214,0,0,0,0
1.456858,0,0,0,0
1.458463,0,0,0,0
1.460056,0,0,0,0
1.461649,0,0,0,0
1.463243,0,0,0,0
1.464887,0,0,0,0
1.466477,0,0,0,0
1.468069,0,0,0,0
1.469677,0,0,0,0
1.471271,0,0,0,0
1.472955,0,0,0,0
1.474546,0,0,0,0
1.476005,0,0,0,0
1.477566,0,0,0,0
1.479160,0,0,0,0
1.480767,0,0,0,0
1.482359,0,0,0,0
1.483951,0,0,0,0
1.485543,0,0,0,0
1.487136,0,0,0,0
1.488779,0,0,0,0
1.490370,0,0,0,0
1.491976,0,0,0,0
1.493568,0,0,0,0
1.495161,0,0,0,0
1.496754,0,0,0,0
1.498345,0,0,0,0
1.499936,0,0,0,0
1.501526,0,0,0,0
1.503007,0,0,0,0
1.504577,0,0,0,0
1.506170,0,0,0,0
1.507766,0,0,0,0
1.509352,0,0,0,0
1.511100,0,0,0,0
1.512740,0,0,0,0
1.514344,0,0,0,0
1.515937,0,0,0,0
1.517522,0,0,0,0
1.519287,0,0,0,0
1.520748,0,0,0,0
1.522218,0,0,0,0
1.523646,0,0,0,0
1.525090,0,0,0,0
1.526514,0,0,0,0
1.527938,0,0,0,0
1.529494,0,0,0,0
1.531091,0,0,0,0
1.532685,0,0,0,0
1.534278,0,0,0,0
1.535936,0,0,0,0
1.537528,0,0,0,0
1.539122,0,0,0,0
1.540716,0,0,0,0
1.542309,0,0,0,0
1.543951,0,0,0,0
1.545543,0,0,0,0
1.547148,0,0,0,0
1.548742,0,0,0,0
1.550335,0,0,0,0
1.551980,0,0,0,0
1.553575,0,0,0,0
1.555170,0,0,0,0
1.556765,0,0,0,0
1.558371,0,0,0,0
1.560015,0,0,0,0
1.561611,0,0,0,0
1.563206,0,0,0,0
1.564800,0,0,0,0
1.566393,0,0,0,0
1.568036,0,0,0,0
1.569643,0,0,0,0
1.571239,0,0,0,0
1.572833,0,0,0,0
1.574427,0,0,0,0
1.576071,0,0,0,0
1.577665,0,0,0,0
1.579262,0,0,0,0
1.580740,0,0,0,0
1.582303,0,0,0,0
1.583946,0,0,0,0
1.585542,0,0,0,0
1.587139,0,0,0,0
1.588733,0,0,0,0
1.590328,0,0,0,0
1.591987,0,0,0,0
1.593582,0,0,0,0
