elapsed_s,TSE_MVC_STALL_VPC,TSE_VPC_STARVE_TSE,TSE_WORKING_CYCLE_L0
1.527540,0,0,0
1.528921,0,0,0
1.530362,0,0,0
1.531754,0,0,0
1.533135,0,0,0
1.534697,0,0,0
1.536175,0,0,0
1.537561,0,0,0
1.538933,0,0,0
1.540305,0,0,0
1.541679,0,0,0
1.543125,0,0,0
1.544500,0,0,0
1.545874,0,0,0
1.547266,0,0,0
1.548659,0,0,0
1.550033,0,0,0
1.551576,0,0,0
1.553113,0,0,0
1.554512,0,0,0
1.555893,0,0,0
1.557585,0,0,0
1.559040,0,0,0
1.560545,0,0,0
1.561961,0,0,0
1.563476,0,0,0
1.565033,0,0,0
1.566583,0,0,0
1.568131,0,0,0
1.569680,0,0,0
1.571229,0,0,0
1.572775,0,0,0
1.574322,0,0,0
1.575880,0,0,0
1.577428,0,0,0
1.578977,0,0,0
1.580523,0,0,0
1.582072,0,0,0
1.583612,0,0,0
1.585148,0,0,0
1.586636,0,0,0
1.588180,0,0,0
1.589727,0,0,0
1.591272,0,0,0
1.592817,0,0,0
1.594363,0,0,0
1.595909,0,0,0
1.597469,0,0,0
1.599060,0,0,0
1.600604,0,0,0
1.602152,0,0,0
1.603697,0,0,0
1.605327,0,0,0
1.606709,0,0,0
1.608103,0,0,0
1.609617,0,0,0
1.611162,0,0,0
1.612582,0,0,0
1.614105,0,0,0
1.617643,0,0,0
1.619052,0,0,0
1.620437,0,0,0
1.621821,0,0,0
1.623243,0,0,0
1.624625,0,0,0
1.626031,0,0,0
1.627575,0,0,0
1.629120,0,0,0
1.630684,0,0,0
1.632275,0,0,0
1.633824,0,0,0
1.635372,0,0,0
1.636917,0,0,0
1.638521,0,0,0
1.640067,0,0,0
1.641629,0,0,0
1.643177,0,0,0
1.644723,0,0,0
1.646270,0,0,0
1.647818,0,0,0
1.649367,0,0,0
1.650915,0,0,0
1.652474,0,0,0
1.654023,0,0,0
1.655466,0,0,0
1.656853,0,0,0
1.658234,0,0,0
1.659779,0,0,0
1.661327,0,0,0
1.662928,0,0,0
1.664472,0,0,0
1.666019,0,0,0
1.667565,0,0,0
1.669108,0,0,0
1.670654,0,0,0
1.672197,0,0,0
1.673757,0,0,0
1.675301,0,0,0
1.676844,0,0,0
1.678391,0,0,0
1.679936,0,0,0
1.681481,0,0,0
1.683024,0,0,0
1.684597,0,0,0
1.686020,0,0,0
1.687533,0,0,0
1.689076,0,0,0
1.690593,0,0,0
1.692138,0,0,0
1.693687,0,0,0
1.695290,0,0,0
1.696837,0,0,0
1.698385,0,0,0
1.699933,0,0,0
1.701483,0,0,0
1.703029,0,0,0
1.704572,0,0,0
1.706132,0,0,0
1.707680,0,0,0
1.709317,0,0,0
1.710723,0,0,0
1.712114,0,0,0
1.713630,0,0,0
1.715178,0,0,0
1.716736,0,0,0
1.718283,0,0,0
1.719831,0,0,0
1.721381,0,0,0
1.722929,0,0,0
1.724475,0,0,0
1.726026,0,0,0
1.727461,0,0,0
1.728977,0,0,0
1.730529,0,0,0
1.732075,0,0,0
1.733625,0,0,0
1.735172,0,0,0
1.736718,0,0,0
1.738278,0,0,0
1.739903,0,0,0
1.741727,0,0,0
1.743300,0,0,0
1.744847,0,0,0
1.746394,0,0,0
1.747943,0,0,0
1.749505,0,0,0
1.751053,0,0,0
1.752599,0,0,0
1.754147,0,0,0
1.755695,0,0,0
1.757326,0,0,0
1.758709,0,0,0
1.760150,0,0,0
1.761666,0,0,0
1.763214,0,0,0
1.764760,0,0,0
1.766307,0,0,0
1.767855,0,0,0
1.769404,0,0,0
1.770965,0,0,0
1.772510,0,0,0
1.774060,0,0,0
1.775610,0,0,0
1.777155,0,0,0
1.778709,0,0,0
1.780255,0,0,0
1.781818,0,0,0
1.783355,0,0,0
1.784891,0,0,0
1.786440,0,0,0
1.788024,0,0,0
1.789444,0,0,0
1.791040,0,0,0
1.792451,0,0,0
1.793848,0,0,0
1.795700,0,0,0
1.797694,0,0,0
1.800254,0,0,0
1.801785,0,0,0
1.803189,0,0,0
1.804572,0,0,0
1.805948,0,0,0
1.807369,0,0,0
1.808749,0,0,0
1.810383,0,0,0
1.811794,0,0,0
1.813271,0,0,0
1.814700,0,0,0
1.816083,0,0,0
1.817466,0,0,0
1.818846,0,0,0
1.820224,0,0,0
1.821605,0,0,0
1.823023,0,0,0
1.824418,0,0,0
1.825931,0,0,0
1.827476,0,0,0
1.829020,0,0,0
1.830572,0,0,0
1.832117,0,0,0
1.833666,0,0,0
1.835124,0,0,0
1.836637,0,0,0
1.838055,0,0,0
1.839615,0,0,0
1.841161,0,0,0
1.842714,0,0,0
1.844261,0,0,0
