elapsed_s,TSE_NEVER_COUNT,TSE_BE_BUSY_CYCLES,TSE_BE_CLIPPING_CYCLES,TSE_BE_STALL_CYCLES_RAS
1.222037,0,0,0,0
1.223590,0,0,0,0
1.225031,0,0,0,0
1.226552,0,0,0,0
1.228107,0,0,0,0
1.229659,0,0,0,0
1.231210,0,0,0,0
1.232767,0,0,0,0
1.234364,0,0,0,0
1.235932,0,0,0,0
1.237486,0,0,0,0
1.239036,0,0,0,0
1.240560,0,0,0,0
1.242079,0,0,0,0
1.243631,0,0,0,0
1.245181,0,0,0,0
1.246741,0,0,0,0
1.248292,0,0,0,0
1.249845,0,0,0,0
1.251397,0,0,0,0
1.252950,0,0,0,0
1.254498,0,0,0,0
1.256051,0,0,0,0
1.257615,0,0,0,0
1.259164,0,0,0,0
1.260742,0,0,0,0
1.262290,0,0,0,0
1.263842,0,0,0,0
1.265437,0,0,0,0
1.266987,0,0,0,0
1.268603,0,0,0,0
1.270154,0,0,0,0
1.271706,0,0,0,0
1.273259,0,0,0,0
1.274808,0,0,0,0
1.276359,0,0,0,0
1.277910,0,0,0,0
1.279475,0,0,0,0
1.281071,0,0,0,0
1.282493,0,0,0,0
1.283906,0,0,0,0
1.285450,0,0,0,0
1.287000,0,0,0,0
1.288610,0,0,0,0
1.290430,0,0,0,0
1.292343,0,0,0,0
1.294125,0,0,0,0
1.295894,0,0,0,0
1.297289,0,0,0,0
1.298672,0,0,0,0
1.300054,0,0,0,0
1.301445,0,0,0,0
1.302828,0,0,0,0
1.304197,0,0,0,0
1.305704,0,0,0,0
1.307246,0,0,0,0
1.308723,0,0,0,0
1.310108,0,0,0,0
1.311502,0,0,0,0
1.312928,0,0,0,0
1.314310,0,0,0,0
1.315692,0,0,0,0
1.317215,0,0,0,0
1.318847,0,0,0,0
1.320276,0,0,0,0
1.321713,0,0,0,0
1.323106,0,0,0,0
1.324608,0,0,0,0
1.325997,0,0,0,0
1.327460,0,0,0,0
1.328848,0,0,0,0
1.331497,0,0,0,0
1.333076,0,0,0,0
1.334468,0,0,0,0
1.335854,0,0,0,0
1.337235,0,0,0,0
1.338615,0,0,0,0
1.339998,0,0,0,0
1.341515,0,0,0,0
1.343066,0,0,0,0
1.344634,0,0,0,0
1.346230,0,0,0,0
1.347785,0,0,0,0
1.349338,0,0,0,0
1.350890,0,0,0,0
1.352443,0,0,0,0
1.353985,0,0,0,0
1.355507,0,0,0,0
1.357035,0,0,0,0
1.358585,0,0,0,0
1.360139,0,0,0,0
1.361737,0,0,0,0
1.363288,0,0,0,0
1.364718,0,0,0,0
1.366122,0,0,0,0
1.367642,0,0,0,0
1.369194,0,0,0,0
1.370745,0,0,0,0
1.372298,0,0,0,0
1.373850,0,0,0,0
1.375405,0,0,0,0
1.377013,0,0,0,0
1.378877,0,0,0,0
1.380329,0,0,0,0
1.381750,0,0,0,0
1.383141,0,0,0,0
