elapsed_s,TSE_BE_CLIP_PLANES,TSE_BE_EMPTY_BBOX_KILLED_PRIM,TSE_BE_ST1_VP_PARAMS_CACHE_MISS,TSE_BE_ST2_VPORT_VP_PARAMS_CACHE_MISS
0.684108,0,0,0,0
0.686881,0,0,0,0
0.688265,0,0,0,0
0.689647,0,0,0,0
0.691031,0,0,0,0
0.692411,0,0,0,0
0.693789,0,0,0,0
0.695178,0,0,0,0
0.696557,0,0,0,0
0.697934,0,0,0,0
0.699309,0,0,0,0
0.700688,0,0,0,0
0.702115,0,0,0,0
0.703650,0,0,0,0
0.705059,0,0,0,0
0.706482,0,0,0,0
0.707907,0,0,0,0
0.709287,0,0,0,0
0.710667,0,0,0,0
0.712052,0,0,0,0
0.713437,0,0,0,0
0.715418,0,0,0,0
0.717005,0,0,0,0
0.718593,0,0,0,0
0.719996,0,0,0,0
0.721385,0,0,0,0
0.722770,0,0,0,0
0.724157,0,0,0,0
0.725544,0,0,0,0
0.726938,0,0,0,0
0.728516,0,0,0,0
0.730067,0,0,0,0
0.731616,0,0,0,0
0.733172,0,0,0,0
0.734722,0,0,0,0
0.736273,0,0,0,0
0.737838,0,0,0,0
0.739388,0,0,0,0
0.740903,0,0,0,0
0.742424,0,0,0,0
0.743976,0,0,0,0
0.745528,0,0,0,0
0.747077,0,0,0,0
0.748640,0,0,0,0
0.750192,0,0,0,0
0.751745,0,0,0,0
0.753296,0,0,0,0
0.754845,0,0,0,0
0.756398,0,0,0,0
0.757949,0,0,0,0
0.759386,0,0,0,0
0.760970,0,0,0,0
0.762520,0,0,0,0
0.764072,0,0,0,0
0.765667,0,0,0,0
0.767217,0,0,0,0
0.768767,0,0,0,0
0.770333,0,0,0,0
0.771886,0,0,0,0
0.773439,0,0,0,0
0.774988,0,0,0,0
0.776540,0,0,0,0
0.778091,0,0,0,0
0.779640,0,0,0,0
0.781056,0,0,0,0
0.782448,0,0,0,0
0.783966,0,0,0,0
0.785516,0,0,0,0
0.787065,0,0,0,0
0.788614,0,0,0,0
0.790472,0,0,0,0
0.791888,0,0,0,0
0.793299,0,0,0,0
0.794702,0,0,0,0
0.796079,0,0,0,0
0.797499,0,0,0,0
0.798877,0,0,0,0
0.800255,0,0,0,0
0.801634,0,0,0,0
0.803020,0,0,0,0
0.804398,0,0,0,0
0.805776,0,0,0,0
0.807154,0,0,0,0
0.808530,0,0,0,0
0.809907,0,0,0,0
0.811283,0,0,0,0
0.812659,0,0,0,0
0.814093,0,0,0,0
0.815447,0,0,0,0
0.816877,0,0,0,0
0.818231,0,0,0,0
0.819585,0,0,0,0
0.821024,0,0,0,0
0.822377,0,0,0,0
0.823737,0,0,0,0
0.825098,0,0,0,0
0.826463,0,0,0,0
0.827892,0,0,0,0
0.829283,0,0,0,0
0.830624,0,0,0,0
0.831964,0,0,0,0
0.833303,0,0,0,0
0.834642,0,0,0,0
0.835988,0,0,0,0
0.837329,0,0,0,0
0.838673,0,0,0,0
0.840011,0,0,0,0
0.841350,0,0,0,0
0.842689,0,0,0,0
0.844028,0,0,0,0
0.845397,0,0,0,0
0.846814,0,0,0,0
0.848223,0,0,0,0
0.849633,0,0,0,0
0.851043,0,0,0,0
0.852452,0,0,0,0
0.853861,0,0,0,0
0.855271,0,0,0,0
0.856682,0,0,0,0
0.858096,0,0,0,0
0.859399,0,0,0,0
0.860792,0,0,0,0
0.862216,0,0,0,0
0.863626,0,0,0,0
0.865054,0,0,0,0
0.866450,0,0,0,0
0.867849,0,0,0,0
0.869268,0,0,0,0
0.871248,0,0,0,0
0.873132,0,0,0,0
0.874514,0,0,0,0
0.875942,0,0,0,0
0.877366,0,0,0,0
0.878748,0,0,0,0
0.880239,0,0,0,0
0.881497,0,0,0,0
0.882880,0,0,0,0
0.884265,0,0,0,0
0.885650,0,0,0,0
0.887033,0,0,0,0
0.888816,0,0,0,0
0.890211,0,0,0,0
0.891586,0,0,0,0
0.892969,0,0,0,0
0.894392,0,0,0,0
0.895912,0,0,0,0
0.897579,0,0,0,0
0.898959,0,0,0,0
0.902982,0,0,0,0
0.906270,0,0,0,0
0.907654,0,0,0,0
0.909305,0,0,0,0
0.910710,0,0,0,0
0.912100,0,0,0,0
0.913480,0,0,0,0
0.914860,0,0,0,0
0.916241,0,0,0,0
0.917621,0,0,0,0
0.919000,0,0,0,0
0.920382,0,0,0,0
0.921785,0,0,0,0
0.923169,0,0,0,0
0.924556,0,0,0,0
0.925976,0,0,0,0
0.927361,0,0,0,0
0.928745,0,0,0,0
0.930130,0,0,0,0
0.931514,0,0,0,0
0.932916,0,0,0,0
0.934434,0,0,0,0
0.935986,0,0,0,0
0.937538,0,0,0,0
0.939087,0,0,0,0
