elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.837609,0,0,0,0,0,0
0.839119,0,0,0,0,0,0
0.840414,0,0,0,0,0,0
0.841708,0,0,0,0,0,0
0.843000,0,0,0,0,0,0
0.844290,0,0,0,0,0,0
0.845813,0,0,0,0,0,0
0.847429,0,0,0,0,0,0
0.848827,0,0,0,0,0,0
0.850231,0,0,0,0,0,0
0.851763,0,0,0,0,0,0
0.853118,0,0,0,0,0,0
0.854537,0,0,0,0,0,0
0.855892,0,0,0,0,0,0
0.857190,0,0,0,0,0,0
0.858568,0,0,0,0,0,0
0.859865,0,0,0,0,0,0
0.861286,0,0,0,0,0,0
0.862969,0,0,0,0,0,0
0.864374,0,0,0,0,0,0
0.865986,0,0,0,0,0,0
0.867895,0,0,0,0,0,0
0.869322,0,0,0,0,0,0
0.870648,0,0,0,0,0,0
0.871936,0,0,0,0,0,0
0.873571,0,0,0,0,0,0
0.874923,0,0,0,0,0,0
0.877526,0,0,0,0,0,0
0.879013,0,0,0,0,0,0
0.880305,0,0,0,0,0,0
0.881590,0,0,0,0,0,0
0.882872,0,0,0,0,0,0
0.884152,0,0,0,0,0,0
0.885571,0,0,0,0,0,0
0.886856,0,0,0,0,0,0
0.888134,0,0,0,0,0,0
0.889544,0,0,0,0,0,0
0.890823,0,0,0,0,0,0
0.892101,0,0,0,0,0,0
0.893492,0,0,0,0,0,0
0.894772,0,0,0,0,0,0
0.896147,0,0,0,0,0,0
0.897704,0,0,0,0,0,0
0.899361,0,0,0,0,0,0
0.901069,0,0,0,0,0,0
0.902388,0,0,0,0,0,0
0.903690,0,0,0,0,0,0
0.904941,0,0,0,0,0,0
0.906280,0,0,0,0,0,0
0.907652,0,0,0,0,0,0
0.908896,0,0,0,0,0,0
0.910212,0,0,0,0,0,0
0.911489,0,0,0,0,0,0
0.912789,0,0,0,0,0,0
0.914046,0,0,0,0,0,0
0.915339,0,0,0,0,0,0
0.916606,0,0,0,0,0,0
0.917859,0,0,0,0,0,0
0.919057,0,0,0,0,0,0
0.920296,0,0,0,0,0,0
0.921511,0,0,0,0,0,0
0.922761,0,0,0,0,0,0
0.924095,0,0,0,0,0,0
0.925345,0,0,0,0,0,0
0.926610,0,0,0,0,0,0
0.927872,0,0,0,0,0,0
0.929133,0,0,0,0,0,0
0.930395,0,0,0,0,0,0
0.931811,0,0,0,0,0,0
0.933080,0,0,0,0,0,0
0.934371,0,0,0,0,0,0
0.935667,0,0,0,0,0,0
0.936964,0,0,0,0,0,0
0.938431,0,0,0,0,0,0
0.939975,0,0,0,0,0,0
0.941274,0,0,0,0,0,0
0.942711,0,0,0,0,0,0
0.944209,0,0,0,0,0,0
0.945511,0,0,0,0,0,0
0.946806,0,0,0,0,0,0
0.948287,0,0,0,0,0,0
0.950050,0,0,0,0,0,0
0.951400,0,0,0,0,0,0
0.952699,0,0,0,0,0,0
0.953993,0,0,0,0,0,0
0.955287,0,0,0,0,0,0
0.956629,0,0,0,0,0,0
0.957927,0,0,0,0,0,0
0.959248,0,0,0,0,0,0
0.960783,0,0,0,0,0,0
0.962082,0,0,0,0,0,0
0.963374,0,0,0,0,0,0
0.964912,0,0,0,0,0,0
0.966210,0,0,0,0,0,0
0.967505,0,0,0,0,0,0
