elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.622850,0,0,0,0,0,0
0.624214,0,0,0,0,0,0
0.625614,0,0,0,0,0,0
0.627009,0,0,0,0,0,0
0.628473,0,0,0,0,0,0
0.629867,0,0,0,0,0,0
0.631260,0,0,0,0,0,0
0.632660,0,0,0,0,0,0
0.634054,0,0,0,0,0,0
0.635445,0,0,0,0,0,0
0.636842,0,0,0,0,0,0
0.638234,0,0,0,0,0,0
0.639627,0,0,0,0,0,0
0.641025,0,0,0,0,0,0
0.642420,0,0,0,0,0,0
0.643960,0,0,0,0,0,0
0.645358,0,0,0,0,0,0
0.646725,0,0,0,0,0,0
0.648119,0,0,0,0,0,0
0.649518,0,0,0,0,0,0
0.650911,0,0,0,0,0,0
0.652370,0,0,0,0,0,0
0.653911,0,0,0,0,0,0
0.655305,0,0,0,0,0,0
0.657049,0,0,0,0,0,0
0.658265,0,0,0,0,0,0
0.659453,0,0,0,0,0,0
0.660693,0,0,0,0,0,0
0.661871,0,0,0,0,0,0
0.663112,0,0,0,0,0,0
0.664290,0,0,0,0,0,0
0.665472,0,0,0,0,0,0
0.666647,0,0,0,0,0,0
0.667880,0,0,0,0,0,0
0.669295,0,0,0,0,0,0
0.670475,0,0,0,0,0,0
0.671653,0,0,0,0,0,0
0.673076,0,0,0,0,0,0
0.674253,0,0,0,0,0,0
0.675428,0,0,0,0,0,0
0.676654,0,0,0,0,0,0
0.677824,0,0,0,0,0,0
0.678994,0,0,0,0,0,0
0.680302,0,0,0,0,0,0
0.682915,0,0,0,0,0,0
0.684296,0,0,0,0,0,0
0.685827,0,0,0,0,0,0
0.687010,0,0,0,0,0,0
0.688188,0,0,0,0,0,0
0.689361,0,0,0,0,0,0
0.690529,0,0,0,0,0,0
0.691757,0,0,0,0,0,0
0.693004,0,0,0,0,0,0
0.694218,0,0,0,0,0,0
0.695397,0,0,0,0,0,0
0.696597,0,0,0,0,0,0
0.697780,0,0,0,0,0,0
0.699123,0,0,0,0,0,0
0.700375,0,0,0,0,0,0
0.701670,0,0,0,0,0,0
0.702846,0,0,0,0,0,0
0.704072,0,0,0,0,0,0
0.705290,0,0,0,0,0,0
0.706518,0,0,0,0,0,0
0.707759,0,0,0,0,0,0
0.708950,0,0,0,0,0,0
0.710137,0,0,0,0,0,0
0.711344,0,0,0,0,0,0
0.712580,0,0,0,0,0,0
0.713779,0,0,0,0,0,0
0.714962,0,0,0,0,0,0
0.716141,0,0,0,0,0,0
0.717318,0,0,0,0,0,0
0.718632,0,0,0,0,0,0
0.719805,0,0,0,0,0,0
0.720997,0,0,0,0,0,0
0.722240,0,0,0,0,0,0
0.723506,0,0,0,0,0,0
0.724761,0,0,0,0,0,0
0.725931,0,0,0,0,0,0
0.727101,0,0,0,0,0,0
0.728268,0,0,0,0,0,0
0.729466,0,0,0,0,0,0
0.730693,0,0,0,0,0,0
0.731945,0,0,0,0,0,0
0.733099,0,0,0,0,0,0
0.734332,0,0,0,0,0,0
0.735490,0,0,0,0,0,0
0.736656,0,0,0,0,0,0
0.737808,0,0,0,0,0,0
0.738960,0,0,0,0,0,0
0.740178,0,0,0,0,0,0
0.741348,0,0,0,0,0,0
0.742573,0,0,0,0,0,0
0.743742,0,0,0,0,0,0
0.744913,0,0,0,0,0,0
0.746246,0,0,0,0,0,0
0.747422,0,0,0,0,0,0
0.748729,0,0,0,0,0,0
0.749918,0,0,0,0,0,0
0.751119,0,0,0,0,0,0
0.752504,0,0,0,0,0,0
0.754040,0,0,0,0,0,0
0.755258,0,0,0,0,0,0
0.756558,0,0,0,0,0,0
0.757741,0,0,0,0,0,0
0.758912,0,0,0,0,0,0
0.760110,0,0,0,0,0,0
0.761268,0,0,0,0,0,0
0.762448,0,0,0,0,0,0
0.763727,0,0,0,0,0,0
0.764916,0,0,0,0,0,0
0.766181,0,0,0,0,0,0
0.767363,0,0,0,0,0,0
0.768571,0,0,0,0,0,0
0.769747,0,0,0,0,0,0
0.770930,0,0,0,0,0,0
0.772111,0,0,0,0,0,0
0.773284,0,0,0,0,0,0
0.774564,0,0,0,0,0,0
0.775740,0,0,0,0,0,0
0.776935,0,0,0,0,0,0
0.778075,0,0,0,0,0,0
0.779246,0,0,0,0,0,0
0.780749,0,0,0,0,0,0
0.781999,0,0,0,0,0,0
0.783270,0,0,0,0,0,0
0.784648,0,0,0,0,0,0
0.785829,0,0,0,0,0,0
0.787005,0,0,0,0,0,0
0.788195,0,0,0,0,0,0
0.789345,0,0,0,0,0,0
0.790520,0,0,0,0,0,0
0.791878,0,0,0,0,0,0
0.793133,0,0,0,0,0,0
0.794320,0,0,0,0,0,0
0.795539,0,0,0,0,0,0
0.796773,0,0,0,0,0,0
0.797946,0,0,0,0,0,0
0.799119,0,0,0,0,0,0
0.800292,0,0,0,0,0,0
0.801569,0,0,0,0,0,0
0.802744,0,0,0,0,0,0
0.803931,0,0,0,0,0,0
0.805146,0,0,0,0,0,0
0.806321,0,0,0,0,0,0
0.807494,0,0,0,0,0,0
0.808676,0,0,0,0,0,0
0.809896,0,0,0,0,0,0
0.811086,0,0,0,0,0,0
0.812248,0,0,0,0,0,0
0.813420,0,0,0,0,0,0
0.814592,0,0,0,0,0,0
0.815859,0,0,0,0,0,0
0.817063,0,0,0,0,0,0
0.818212,0,0,0,0,0,0
0.819342,0,0,0,0,0,0
0.820459,0,0,0,0,0,0
0.821621,0,0,0,0,0,0
0.822723,0,0,0,0,0,0
0.823841,0,0,0,0,0,0
0.824998,0,0,0,0,0,0
0.826152,0,0,0,0,0,0
0.827305,0,0,0,0,0,0
0.829082,0,0,0,0,0,0
0.830610,0,0,0,0,0,0
0.831788,0,0,0,0,0,0
0.832966,0,0,0,0,0,0
0.834137,0,0,0,0,0,0
0.835307,0,0,0,0,0,0
0.836488,0,0,0,0,0,0
0.837659,0,0,0,0,0,0
0.838834,0,0,0,0,0,0
0.840004,0,0,0,0,0,0
0.841380,0,0,0,0,0,0
0.842554,0,0,0,0,0,0
0.843747,0,0,0,0,0,0
0.845117,0,0,0,0,0,0
0.846294,0,0,0,0,0,0
0.847469,0,0,0,0,0,0
0.848847,0,0,0,0,0,0
