elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.773084,0,0,0,0,0,0,0,0
0.774655,0,0,0,0,0,0,0,0
0.776229,0,0,0,0,0,0,0,0
0.777801,0,0,0,0,0,0,0,0
0.779454,0,0,0,0,0,0,0,0
0.781008,0,0,0,0,0,0,0,0
0.782429,0,0,0,0,0,0,0,0
0.783970,0,0,0,0,0,0,0,0
0.785542,0,0,0,0,0,0,0,0
0.787113,0,0,0,0,0,0,0,0
0.788690,0,0,0,0,0,0,0,0
0.790263,0,0,0,0,0,0,0,0
0.791836,0,0,0,0,0,0,0,0
0.793423,0,0,0,0,0,0,0,0
0.794995,0,0,0,0,0,0,0,0
0.796480,0,0,0,0,0,0,0,0
0.798022,0,0,0,0,0,0,0,0
0.799594,0,0,0,0,0,0,0,0
0.801164,0,0,0,0,0,0,0,0
0.802777,0,0,0,0,0,0,0,0
0.804335,0,0,0,0,0,0,0,0
0.805755,0,0,0,0,0,0,0,0
0.807167,0,0,0,0,0,0,0,0
0.808579,0,0,0,0,0,0,0,0
0.809987,0,0,0,0,0,0,0,0
0.811397,0,0,0,0,0,0,0,0
0.812885,0,0,0,0,0,0,0,0
0.814469,0,0,0,0,0,0,0,0
0.816044,0,0,0,0,0,0,0,0
0.817617,0,0,0,0,0,0,0,0
0.819190,0,0,0,0,0,0,0,0
0.820768,0,0,0,0,0,0,0,0
0.822340,0,0,0,0,0,0,0,0
0.823915,0,0,0,0,0,0,0,0
0.825502,0,0,0,0,0,0,0,0
0.827074,0,0,0,0,0,0,0,0
0.828735,0,0,0,0,0,0,0,0
0.830307,0,0,0,0,0,0,0,0
0.831883,0,0,0,0,0,0,0,0
0.833456,0,0,0,0,0,0,0,0
0.835027,0,0,0,0,0,0,0,0
0.836678,0,0,0,0,0,0,0,0
0.838250,0,0,0,0,0,0,0,0
0.839825,0,0,0,0,0,0,0,0
0.841398,0,0,0,0,0,0,0,0
0.842969,0,0,0,0,0,0,0,0
0.844587,0,0,0,0,0,0,0,0
0.846161,0,0,0,0,0,0,0,0
0.847749,0,0,0,0,0,0,0,0
0.849323,0,0,0,0,0,0,0,0
0.850894,0,0,0,0,0,0,0,0
0.852511,0,0,0,0,0,0,0,0
0.854084,0,0,0,0,0,0,0,0
0.855656,0,0,0,0,0,0,0,0
0.857227,0,0,0,0,0,0,0,0
0.858811,0,0,0,0,0,0,0,0
0.860427,0,0,0,0,0,0,0,0
0.861998,0,0,0,0,0,0,0,0
0.863571,0,0,0,0,0,0,0,0
0.865143,0,0,0,0,0,0,0,0
0.866714,0,0,0,0,0,0,0,0
0.868329,0,0,0,0,0,0,0,0
0.869914,0,0,0,0,0,0,0,0
0.871487,0,0,0,0,0,0,0,0
0.873058,0,0,0,0,0,0,0,0
0.874627,0,0,0,0,0,0,0,0
0.876130,0,0,0,0,0,0,0,0
0.877695,0,0,0,0,0,0,0,0
0.879265,0,0,0,0,0,0,0,0
0.880854,0,0,0,0,0,0,0,0
0.882424,0,0,0,0,0,0,0,0
0.884040,0,0,0,0,0,0,0,0
0.885612,0,0,0,0,0,0,0,0
0.887181,0,0,0,0,0,0,0,0
0.888757,0,0,0,0,0,0,0,0
0.890327,0,0,0,0,0,0,0,0
0.891957,0,0,0,0,0,0,0,0
0.893529,0,0,0,0,0,0,0,0
0.895100,0,0,0,0,0,0,0,0
0.896675,0,0,0,0,0,0,0,0
0.898245,0,0,0,0,0,0,0,0
0.899861,0,0,0,0,0,0,0,0
0.901433,0,0,0,0,0,0,0,0
0.903017,0,0,0,0,0,0,0,0
0.904649,0,0,0,0,0,0,0,0
0.906221,0,0,0,0,0,0,0,0
0.907837,0,0,0,0,0,0,0,0
0.909409,0,0,0,0,0,0,0,0
0.910979,0,0,0,0,0,0,0,0
0.912550,0,0,0,0,0,0,0,0
0.914136,0,0,0,0,0,0,0,0
0.915708,0,0,0,0,0,0,0,0
0.917324,0,0,0,0,0,0,0,0
0.918894,0,0,0,0,0,0,0,0
0.920466,0,0,0,0,0,0,0,0
0.922038,0,0,0,0,0,0,0,0
0.923612,0,0,0,0,0,0,0,0
0.925242,0,0,0,0,0,0,0,0
0.926813,0,0,0,0,0,0,0,0
0.928302,0,0,0,0,0,0,0,0
0.929848,0,0,0,0,0,0,0,0
0.931421,0,0,0,0,0,0,0,0
0.932990,0,0,0,0,0,0,0,0
0.934462,0,0,0,0,0,0,0,0
0.935886,0,0,0,0,0,0,0,0
0.937289,0,0,0,0,0,0,0,0
0.938689,0,0,0,0,0,0,0,0
0.940131,0,0,0,0,0,0,0,0
0.941537,0,0,0,0,0,0,0,0
0.942940,0,0,0,0,0,0,0,0
0.944345,0,0,0,0,0,0,0,0
0.945752,0,0,0,0,0,0,0,0
