elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
0.860371,0,0,0,0
0.861731,0,0,0,0
0.863084,0,0,0,0
0.864438,0,0,0,0
0.865791,0,0,0,0
0.867145,0,0,0,0
0.868499,0,0,0,0
0.869853,0,0,0,0
0.871250,0,0,0,0
0.872671,0,0,0,0
0.874080,0,0,0,0
0.875502,0,0,0,0
0.876910,0,0,0,0
0.878349,0,0,0,0
0.879765,0,0,0,0
0.881067,0,0,0,0
0.882480,0,0,0,0
0.883893,0,0,0,0
0.885319,0,0,0,0
0.886693,0,0,0,0
0.888016,0,0,0,0
0.889383,0,0,0,0
0.890637,0,0,0,0
0.891999,0,0,0,0
0.893364,0,0,0,0
0.894728,0,0,0,0
0.896091,0,0,0,0
0.897394,0,0,0,0
0.898809,105,105,96,0
0.900178,0,0,0,0
0.901589,0,0,0,0
0.902965,0,0,0,0
0.904216,0,0,0,0
0.905673,0,0,0,0
0.907079,0,0,0,0
0.908464,0,0,0,0
0.909847,0,0,0,0
0.911237,378,378,366,0
0.912772,357,357,450,0
0.914162,0,0,0,0
0.915548,0,0,0,0
0.916947,0,0,0,0
0.918910,0,0,0,0
0.920301,0,0,0,0
0.921689,0,0,0,0
0.923069,0,0,0,0
0.924564,0,0,0,0
0.925980,0,0,0,0
0.927969,0,0,0,0
0.929407,0,0,0,0
0.930859,0,0,0,0
0.932306,0,0,0,0
0.933705,0,0,0,0
0.935083,0,0,0,0
0.936647,0,0,0,0
0.938034,0,0,0,0
0.939415,0,0,0,0
0.940794,0,0,0,0
0.942173,0,0,0,0
0.944105,0,0,0,0
0.945497,0,0,0,0
0.947070,0,0,0,0
0.948462,0,0,0,0
0.949871,0,0,0,0
0.951311,0,0,0,0
0.952696,0,0,0,0
0.954082,0,0,0,0
0.955467,0,0,0,0
0.956852,0,0,0,0
0.958238,0,0,0,0
0.959764,0,0,0,0
0.961319,0,0,0,0
0.962870,0,0,0,0
0.964420,0,0,0,0
0.965973,0,0,0,0
0.967568,0,0,0,0
0.969118,0,0,0,0
0.970560,0,0,0,0
0.972078,0,0,0,0
0.973640,0,0,0,0
0.975190,0,0,0,0
0.976739,0,0,0,0
0.978292,0,0,0,0
0.979843,0,0,0,0
0.981410,0,0,0,0
0.983006,0,0,0,0
0.984558,0,0,0,0
0.986110,0,0,0,0
0.987661,0,0,0,0
0.989212,0,0,0,0
0.990630,0,0,0,0
0.992032,0,0,0,0
0.993605,0,0,0,0
0.995031,0,0,0,0
0.996422,0,0,0,0
0.997812,0,0,0,0
0.999242,0,0,0,0
1.000628,0,0,0,0
1.002017,0,0,0,0
1.003639,0,0,0,0
1.005191,0,0,0,0
1.006744,0,0,0,0
1.008296,0,0,0,0
1.009851,0,0,0,0
1.011405,0,0,0,0
1.012955,0,0,0,0
1.014601,0,0,0,0
1.016155,0,0,0,0
1.017710,0,0,0,0
1.019263,0,0,0,0
1.020815,0,0,0,0
1.022369,0,0,0,0
1.023911,0,0,0,0
1.025456,0,0,0,0
1.026883,0,0,0,0
1.028335,0,0,0,0
1.029725,0,0,0,0
1.031157,0,0,0,0
1.032542,0,0,0,0
1.033930,0,0,0,0
1.035314,0,0,0,0
1.036837,0,0,0,0
1.038388,0,0,0,0
1.039940,0,0,0,0
1.041491,0,0,0,0
1.043042,0,0,0,0
1.044589,0,0,0,0
1.046141,0,0,0,0
1.047622,0,0,0,0
1.049143,0,0,0,0
1.050697,0,0,0,0
1.052246,0,0,0,0
1.053800,0,0,0,0
1.055351,0,0,0,0
1.056900,0,0,0,0
1.058408,0,0,0,0
1.059928,0,0,0,0
1.061480,0,0,0,0
1.063072,0,0,0,0
1.064498,0,0,0,0
1.066022,0,0,0,0
1.067573,0,0,0,0
1.069135,0,0,0,0
1.070690,0,0,0,0
1.072239,0,0,0,0
1.073792,0,0,0,0
1.075342,0,0,0,0
1.076892,0,0,0,0
1.078313,0,0,0,0
