elapsed_s,TSE_FE_BR_STALLS_DUETO_BV_CLIP,TSE_FE_BR_STALLS_DUETO_BV_POLY,TSE_FE_BV_STALLS_DUETO_BR_CLIP,TSE_FE_BV_STALLS_DUETO_BR_POLY
1.335270,0,0,0,0
1.336833,0,0,0,0
1.338388,0,0,0,0
1.339940,0,0,0,0
1.341490,0,0,0,0
1.342919,0,0,0,0
1.344441,0,0,0,0
1.345995,0,0,0,0
1.347561,0,0,0,0
1.349112,0,0,0,0
1.350666,0,0,0,0
1.352216,0,0,0,0
1.353846,0,0,0,0
1.355405,0,0,0,0
1.356797,0,0,0,0
1.358327,0,0,0,0
1.359922,0,0,0,0
1.361472,0,0,0,0
1.363115,0,0,0,0
1.364664,0,0,0,0
1.366220,0,0,0,0
1.367772,0,0,0,0
1.369333,0,0,0,0
1.370884,0,0,0,0
1.372436,0,0,0,0
1.373990,0,0,0,0
1.375587,0,0,0,0
1.377137,0,0,0,0
1.378688,0,0,0,0
1.380253,0,0,0,0
1.381806,0,0,0,0
1.383357,0,0,0,0
1.384905,0,0,0,0
1.386458,0,0,0,0
1.388008,0,0,0,0
1.389557,0,0,0,0
1.391124,0,0,0,0
1.392677,0,0,0,0
1.394229,0,0,0,0
1.395780,0,0,0,0
1.397328,0,0,0,0
1.398879,0,0,0,0
1.400430,0,0,0,0
1.401997,0,0,0,0
1.403548,0,0,0,0
1.405097,0,0,0,0
1.406648,0,0,0,0
1.408201,0,0,0,0
1.409749,0,0,0,0
1.411259,0,0,0,0
1.412787,0,0,0,0
1.414339,0,0,0,0
1.415890,0,0,0,0
1.417437,0,0,0,0
1.419040,0,0,0,0
1.420589,0,0,0,0
1.422141,0,0,0,0
1.423747,0,0,0,0
1.425297,0,0,0,0
1.426847,0,0,0,0
1.428398,0,0,0,0
1.429951,0,0,0,0
1.431503,0,0,0,0
1.433052,0,0,0,0
1.434500,0,0,0,0
1.436109,0,0,0,0
1.437567,0,0,0,0
1.438962,0,0,0,0
1.440551,0,0,0,0
1.441945,0,0,0,0
1.443330,0,0,0,0
1.444730,0,0,0,0
1.446118,0,0,0,0
1.447502,0,0,0,0
1.448886,0,0,0,0
1.450402,0,0,0,0
1.451951,0,0,0,0
1.453372,0,0,0,0
1.454775,0,0,0,0
1.456295,0,0,0,0
1.457845,0,0,0,0
1.459394,0,0,0,0
1.460943,0,0,0,0
1.462496,0,0,0,0
1.464045,0,0,0,0
1.465606,0,0,0,0
1.467213,0,0,0,0
1.468762,0,0,0,0
1.470314,0,0,0,0
1.471907,0,0,0,0
1.473455,0,0,0,0
1.475064,0,0,0,0
1.476623,0,0,0,0
1.478174,0,0,0,0
1.479724,0,0,0,0
1.481273,0,0,0,0
1.482823,0,0,0,0
1.484373,0,0,0,0
1.485925,0,0,0,0
1.487530,0,0,0,0
1.489079,0,0,0,0
1.490504,0,0,0,0
1.492030,0,0,0,0
1.493579,0,0,0,0
1.495134,0,0,0,0
1.496684,0,0,0,0
1.498249,0,0,0,0
1.499800,0,0,0,0
1.501349,0,0,0,0
1.502901,0,0,0,0
1.504452,0,0,0,0
1.506005,0,0,0,0
1.507556,0,0,0,0
1.509119,0,0,0,0
1.510670,0,0,0,0
1.512220,0,0,0,0
1.513852,0,0,0,0
1.515240,0,0,0,0
1.516632,0,0,0,0
1.518150,0,0,0,0
1.519756,0,0,0,0
1.521305,0,0,0,0
1.522857,0,0,0,0
1.524407,0,0,0,0
1.525961,0,0,0,0
1.527513,0,0,0,0
