elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.796865,0,0,0,0,0,0,0,0
0.798480,0,0,0,0,0,0,0,0
0.800053,0,0,0,0,0,0,0,0
0.801635,0,0,0,0,0,0,0,0
0.803207,0,0,0,0,0,0,0,0
0.804780,0,0,0,0,0,0,0,0
0.806352,0,0,0,0,0,0,0,0
0.807803,0,0,0,0,0,0,0,0
0.809351,0,0,0,0,0,0,0,0
0.810926,0,0,0,0,0,0,0,0
0.812386,0,0,0,0,0,0,0,0
0.813931,0,0,0,0,0,0,0,0
0.815652,0,0,0,0,0,0,0,0
0.817225,0,0,0,0,0,0,0,0
0.818801,0,0,0,0,0,0,0,0
0.820366,0,0,0,0,0,0,0,0
0.821930,0,0,0,0,0,0,0,0
0.823575,0,0,0,0,0,0,0,0
0.825023,0,0,0,0,0,0,0,0
0.826572,0,0,0,0,0,0,0,0
0.828147,0,0,0,0,0,0,0,0
0.829718,0,0,0,0,0,0,0,0
0.831293,0,0,0,0,0,0,0,0
0.832867,0,0,0,0,0,0,0,0
0.834457,0,0,0,0,0,0,0,0
0.836031,0,0,0,0,0,0,0,0
0.837602,0,0,0,0,0,0,0,0
0.839177,0,0,0,0,0,0,0,0
0.840751,0,0,0,0,0,0,0,0
0.842328,0,0,0,0,0,0,0,0
0.843902,0,0,0,0,0,0,0,0
0.845488,0,0,0,0,0,0,0,0
0.847106,0,0,0,0,0,0,0,0
0.848680,0,0,0,0,0,0,0,0
0.850320,0,0,0,0,0,0,0,0
0.851960,0,0,0,0,0,0,0,0
0.853533,0,0,0,0,0,0,0,0
0.855107,0,0,0,0,0,0,0,0
0.856694,0,0,0,0,0,0,0,0
0.858270,0,0,0,0,0,0,0,0
0.859843,0,0,0,0,0,0,0,0
0.861414,0,0,0,0,0,0,0,0
0.863030,0,0,0,0,0,0,0,0
0.864603,0,0,0,0,0,0,0,0
0.866173,0,0,0,0,0,0,0,0
0.867639,0,0,0,0,0,0,0,0
0.869182,0,0,0,0,0,0,0,0
0.870757,0,0,0,0,0,0,0,0
0.872330,0,0,0,0,0,0,0,0
0.873901,0,0,0,0,0,0,0,0
0.875555,0,0,0,0,0,0,0,0
0.877127,0,0,0,0,0,0,0,0
0.878757,0,0,0,0,0,0,0,0
0.880331,0,0,0,0,0,0,0,0
0.881901,0,0,0,0,0,0,0,0
0.883528,0,0,0,0,0,0,0,0
0.885103,0,0,0,0,0,0,0,0
0.886675,0,0,0,0,0,0,0,0
0.888248,0,0,0,0,0,0,0,0
0.889833,0,0,0,0,0,0,0,0
0.891405,0,0,0,0,0,0,0,0
0.892978,0,0,0,0,0,0,0,0
0.894596,0,0,0,0,0,0,0,0
0.896170,0,0,0,0,0,0,0,0
0.897741,0,0,0,0,0,0,0,0
0.899313,0,0,0,0,0,0,0,0
0.900899,0,0,0,0,0,0,0,0
0.902472,0,0,0,0,0,0,0,0
0.904047,0,0,0,0,0,0,0,0
0.905618,0,0,0,0,0,0,0,0
0.907190,0,0,0,0,0,0,0,0
0.908763,0,0,0,0,0,0,0,0
0.910381,0,0,0,0,0,0,0,0
0.911967,0,0,0,0,0,0,0,0
0.913537,0,0,0,0,0,0,0,0
0.915110,0,0,0,0,0,0,0,0
0.916683,0,0,0,0,0,0,0,0
0.918349,0,0,0,0,0,0,0,0
0.919838,0,0,0,0,0,0,0,0
0.921266,0,0,0,0,0,0,0,0
0.922689,0,0,0,0,0,0,0,0
0.924103,0,0,0,0,0,0,0,0
0.925514,0,0,0,0,0,0,0,0
0.926972,0,0,0,0,0,0,0,0
0.928384,0,0,0,0,0,0,0,0
0.929924,0,0,0,0,0,0,0,0
0.931561,0,0,0,0,0,0,0,0
0.933151,0,0,0,0,0,0,0,0
0.934728,0,0,0,0,0,0,0,0
0.936295,0,0,0,0,0,0,0,0
0.937874,0,0,0,0,0,0,0,0
0.939513,0,0,0,0,0,0,0,0
0.941092,0,0,0,0,0,0,0,0
0.942717,0,0,0,0,0,0,0,0
0.944310,0,0,0,0,0,0,0,0
0.945888,0,0,0,0,0,0,0,0
0.947512,0,0,0,0,0,0,0,0
0.949089,0,0,0,0,0,0,0,0
0.950668,0,0,0,0,0,0,0,0
0.952246,0,0,0,0,0,0,0,0
0.953822,0,0,0,0,0,0,0,0
0.955281,0,0,0,0,0,0,0,0
0.956830,0,0,0,0,0,0,0,0
0.958452,0,0,0,0,0,0,0,0
0.960031,0,0,0,0,0,0,0,0
0.961608,0,0,0,0,0,0,0,0
0.963186,0,0,0,0,0,0,0,0
0.964764,0,0,0,0,0,0,0,0
0.966357,0,0,0,0,0,0,0,0
0.967936,0,0,0,0,0,0,0,0
0.969514,0,0,0,0,0,0,0,0
0.970961,0,0,0,0,0,0,0,0
0.972453,0,0,0,0,0,0,0,0
0.973868,0,0,0,0,0,0,0,0
0.975267,0,0,0,0,0,0,0,0
0.976694,0,0,0,0,0,0,0,0
0.978109,0,0,0,0,0,0,0,0
0.979649,0,0,0,0,0,0,0,0
0.981216,0,0,0,0,0,0,0,0
0.982662,0,0,0,0,0,0,0,0
0.984282,0,0,0,0,0,0,0,0
0.985783,0,0,0,0,0,0,0,0
0.987376,0,0,0,0,0,0,0,0
