elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.219105,0,0,104,0
1.220655,0,0,104,0
1.222208,0,0,104,0
1.223802,0,0,104,0
1.225369,0,0,104,0
1.226921,0,0,104,0
1.228470,0,0,104,0
1.230021,0,0,104,0
1.231571,0,0,104,0
1.233125,0,0,104,0
1.234677,0,0,104,0
1.236238,0,0,104,0
1.237791,0,0,104,0
1.239242,0,0,104,0
1.240793,0,0,104,0
1.242342,0,0,104,0
1.243883,0,0,104,0
1.245299,0,0,104,0
1.246832,0,0,104,0
1.248383,0,0,104,0
1.249936,0,0,104,0
1.251487,0,0,104,0
1.253040,0,0,104,0
1.254626,0,0,104,0
1.256167,0,0,104,0
1.257597,0,0,104,0
1.259118,0,0,104,0
1.260666,0,0,104,0
1.262219,0,0,104,0
1.263766,0,0,104,0
1.265318,0,0,104,0
1.266868,0,0,104,0
1.268428,0,0,104,0
1.269978,0,0,104,0
