elapsed_s,RB_STARVE_CYCLES_CCU,RB_STARVE_CYCLES_Z_PLANE,RB_STARVE_CYCLES_BARY_PLANE,RB_Z_WORKLOAD,RB_HLSQ_ACTIVE,RB_Z_READ,RB_Z_WRITE,RB_C_READ
0.597508,0,0,0,0,0,0,0,0
0.598908,0,0,0,0,0,0,0,0
0.600307,0,0,0,0,0,0,0,0
0.601706,0,0,0,0,0,0,0,0
0.603116,0,0,0,0,0,0,0,0
0.604567,0,0,0,0,0,0,0,0
0.605942,0,0,0,0,0,0,0,0
0.607316,0,0,0,0,0,0,0,0
0.608689,0,0,0,0,0,0,0,0
0.610139,0,0,0,0,0,0,0,0
0.611511,0,0,0,0,0,0,0,0
0.612883,0,0,0,0,0,0,0,0
0.614285,0,0,0,0,0,0,0,0
0.615659,0,0,0,0,0,0,0,0
0.617036,0,0,0,0,0,0,0,0
0.618411,0,0,0,0,0,0,0,0
0.619784,0,0,0,0,0,0,0,0
0.621182,0,0,0,0,0,0,0,0
0.622541,0,0,0,0,0,0,0,0
0.623900,0,0,0,0,0,0,0,0
0.625324,0,0,0,0,0,0,0,0
0.626683,0,0,0,0,0,0,0,0
0.628039,0,0,0,0,0,0,0,0
0.629396,0,0,0,0,0,0,0,0
0.630800,0,0,0,0,0,0,0,0
0.632158,0,0,0,0,0,0,0,0
0.633514,0,0,0,0,0,0,0,0
0.634872,0,0,0,0,0,0,0,0
0.636264,0,0,0,0,0,0,0,0
0.637691,0,0,0,0,0,0,0,0
0.639118,0,0,0,0,0,0,0,0
0.640545,0,0,0,0,0,0,0,0
0.641971,0,0,0,0,0,0,0,0
0.643396,0,0,0,0,0,0,0,0
0.644713,0,0,0,0,0,0,0,0
0.646135,0,0,0,0,0,0,0,0
0.647567,0,0,0,0,0,0,0,0
0.648884,0,0,0,0,0,0,0,0
0.650307,0,0,0,0,0,0,0,0
0.651625,0,0,0,0,0,0,0,0
0.653125,0,0,0,0,0,0,0,0
0.654537,0,0,0,0,0,0,0,0
0.655902,0,0,0,0,0,0,0,0
0.657267,0,0,0,0,0,0,0,0
0.658669,0,48,0,0,48,0,0,0
0.660159,0,0,0,0,0,0,0,0
0.661528,0,0,0,0,0,0,0,0
0.662891,0,0,0,0,0,0,0,0
0.664252,0,0,0,0,0,0,0,0
0.665618,0,0,0,0,0,0,0,0
0.666980,0,0,0,0,0,0,0,0
0.668358,0,0,0,0,0,0,0,0
0.669792,0,336,0,0,336,0,0,0
0.671217,0,0,0,0,0,0,0,0
0.672625,0,0,0,0,0,0,0,0
0.674031,0,0,0,0,0,0,0,0
0.675441,0,0,0,0,0,0,0,0
0.676848,0,0,0,0,0,0,0,0
0.678429,0,0,0,0,0,0,0,0
0.679852,0,0,0,0,0,0,0,0
0.681319,0,0,0,0,0,0,0,0
0.683030,0,0,0,0,0,0,0,0
0.684478,0,0,0,0,0,0,0,0
0.685880,0,0,0,0,0,0,0,0
0.687282,0,0,0,0,0,0,0,0
0.688682,0,0,0,0,0,0,0,0
0.690215,0,0,0,0,0,0,0,0
