elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.315428,0,1733,491228,137,0,0,0,0,0,0,85,0,0,0
0.316927,0,1729,442545,132,0,0,0,0,0,0,83,0,0,0
0.318502,0,1593,458606,132,0,0,0,0,0,0,86,0,0,0
0.319981,0,1584,448353,132,0,0,0,0,0,0,84,0,0,0
0.321556,0,1579,460991,131,0,0,0,0,0,0,87,0,0,0
0.323165,0,1632,506241,132,0,0,0,0,0,0,85,0,0,0
0.324815,0,1632,459015,132,0,0,0,0,0,0,87,0,0,0
0.326422,0,1631,458219,131,0,0,0,0,0,0,83,0,0,0
0.328043,0,1592,458751,132,0,0,0,0,0,0,84,0,0,0
0.329650,0,1631,458354,132,0,0,0,0,0,0,86,0,0,0
0.331260,0,1777,506987,131,0,0,0,0,0,0,88,0,0,0
0.332912,0,1632,459338,131,0,0,0,0,0,0,87,0,0,0
0.334518,0,1630,458644,132,0,0,0,0,0,0,88,0,0,0
0.336185,0,1634,458370,131,0,0,0,0,0,0,88,0,0,0
0.337792,0,1594,459465,132,0,0,0,0,0,0,84,0,0,0
0.339457,0,1627,460304,131,0,0,0,0,0,0,86,0,0,0
0.341064,0,1629,458616,131,0,0,0,0,0,0,87,0,0,0
0.342669,0,1630,463097,145,0,0,0,0,0,0,87,0,0,0
0.344276,0,1589,453221,132,0,0,0,0,0,0,85,0,0,0
0.345872,0,1632,452744,132,0,0,0,0,0,0,87,0,0,0
0.347388,0,1582,446674,132,0,0,0,0,0,0,83,0,0,0
0.348961,0,1593,457259,132,0,0,0,0,0,0,86,0,0,0
0.350579,0,1590,460495,131,0,0,0,0,0,0,86,0,0,0
0.352251,0,1586,526768,132,0,0,0,0,0,0,86,0,0,0
0.353854,0,1582,456972,131,0,0,0,0,0,0,88,0,0,0
0.355503,0,1629,458228,132,0,0,0,0,0,0,85,0,0,0
0.357109,0,1630,458687,132,0,0,0,0,0,0,88,0,0,0
0.358713,0,1588,458417,132,0,0,0,0,0,0,84,0,0,0
0.360321,0,1631,448607,132,0,0,0,0,0,0,86,0,0,0
0.362203,0,1626,459309,134,0,0,0,0,0,0,84,0,0,0
0.363851,0,1628,461489,132,0,0,0,0,0,0,84,0,0,0
0.365456,0,1622,458946,131,0,0,0,0,0,0,86,0,0,0
0.367062,0,1673,457482,132,0,0,0,0,0,0,83,0,0,0
0.368666,0,1626,458340,132,0,0,0,0,0,0,86,0,0,0
0.370269,0,1593,457036,132,0,0,0,0,0,0,88,0,0,0
0.371916,0,1729,457547,132,0,0,0,0,0,0,85,0,0,0
0.373533,0,1629,497862,132,0,0,0,0,0,0,83,0,0,0
0.375047,0,1626,451514,132,0,0,0,0,0,0,86,0,0,0
0.376497,0,1621,436088,131,0,0,0,0,0,0,88,0,0,0
0.378064,0,1629,457038,132,0,0,0,0,0,0,84,0,0,0
0.379607,0,1631,451504,131,0,0,0,0,0,0,85,0,0,0
0.381247,0,1583,456845,132,0,0,0,0,0,0,87,0,0,0
0.382851,0,1632,464984,132,0,0,0,0,0,0,86,0,0,0
0.384476,0,1599,459206,132,0,0,0,0,0,0,86,0,0,0
0.386080,0,1633,457745,131,0,0,0,0,0,0,85,0,0,0
0.387730,0,1582,457912,132,0,0,0,0,0,0,84,0,0,0
0.389335,0,1634,459571,132,0,0,0,0,0,0,86,0,0,0
0.390942,0,1840,458010,132,0,0,0,0,0,0,84,0,0,0
0.392547,0,1631,457104,132,0,0,0,0,0,0,87,0,0,0
0.394151,0,1632,456868,132,0,0,0,0,0,0,86,0,0,0
0.395813,0,1715,458080,132,0,0,0,0,0,0,86,0,0,0
0.397419,0,1586,456873,132,0,0,0,0,0,0,86,0,0,0
0.399025,0,1668,457401,132,0,0,0,0,0,0,84,0,0,0
0.400631,0,1593,458107,132,0,0,0,0,0,0,84,0,0,0
0.402234,0,1588,457595,131,0,0,0,0,0,0,87,0,0,0
0.403918,0,1583,456633,132,0,0,0,0,0,0,84,0,0,0
0.405524,0,1689,457793,131,0,0,0,0,0,0,85,0,0,0
0.407145,0,1582,458056,132,0,0,0,0,0,0,85,0,0,0
0.408751,0,1596,457130,131,0,0,0,0,0,0,86,0,0,0
0.410354,0,1628,456838,131,0,0,0,0,0,0,85,0,0,0
0.412001,0,1589,458603,131,0,0,0,0,0,0,85,0,0,0
0.413608,0,1691,458278,132,0,0,0,0,0,0,88,0,0,0
0.415214,0,1773,455353,132,0,0,0,0,0,0,84,0,0,0
0.416695,0,1769,451749,132,0,0,0,0,0,0,85,0,0,0
0.418286,0,1630,460353,131,0,0,0,0,0,0,88,0,0,0
0.419935,0,1634,459018,132,0,0,0,0,0,0,85,0,0,0
0.421541,0,1592,458091,131,0,0,0,0,0,0,87,0,0,0
0.423149,0,1587,458108,131,0,0,0,0,0,0,88,0,0,0
0.424755,0,1632,459364,131,0,0,0,0,0,0,87,0,0,0
0.426359,0,1635,468662,131,0,0,0,0,0,0,87,0,0,0
0.428008,0,1631,460240,132,0,0,0,0,0,0,88,0,0,0
0.429629,0,1652,458795,131,0,0,0,0,0,0,83,0,0,0
0.431237,0,1703,468266,131,0,0,0,0,0,0,83,0,0,0
0.432842,0,1631,459705,132,0,0,0,0,0,0,85,0,0,0
0.434447,0,1586,461194,132,0,0,0,0,0,0,87,0,0,0
0.436096,0,1581,460034,132,0,0,0,0,0,0,86,0,0,0
0.437703,0,1594,459190,131,0,0,0,0,0,0,88,0,0,0
0.439311,0,1634,459240,131,0,0,0,0,0,0,85,0,0,0
0.440932,0,1588,457880,132,0,0,0,0,0,0,87,0,0,0
0.442537,0,1631,459212,132,0,0,0,0,0,0,88,0,0,0
0.444100,0,1740,445425,131,0,0,0,0,0,0,84,0,0,0
0.445674,0,1589,457964,131,0,0,0,0,0,0,87,0,0,0
0.447281,0,1622,454028,132,0,0,0,0,0,0,87,0,0,0
0.448879,0,1630,454938,132,0,0,0,0,0,0,86,0,0,0
0.450476,0,1624,455761,131,0,0,0,0,0,0,86,0,0,0
0.452008,0,1584,448636,132,0,0,0,0,0,0,85,0,0,0
0.453585,0,1630,459843,132,0,0,0,0,0,0,86,0,0,0
0.455193,0,1592,459445,132,0,0,0,0,0,0,84,0,0,0
0.456800,0,1721,460430,132,0,0,0,0,0,0,88,0,0,0
0.458404,0,1623,459155,132,0,0,0,0,0,0,86,0,0,0
0.460053,0,1633,460508,132,0,0,0,0,0,0,84,0,0,0
0.461660,0,1590,457776,132,0,0,0,0,0,0,86,0,0,0
0.463281,0,1597,458540,132,0,0,0,0,0,0,85,0,0,0
0.464886,0,1738,459641,131,0,0,0,0,0,0,87,0,0,0
0.466492,0,1582,460543,131,0,0,0,0,0,0,88,0,0,0
0.468142,0,1629,461011,131,0,0,0,0,0,0,85,0,0,0
0.469749,0,1634,459817,131,0,0,0,0,0,0,88,0,0,0
0.471357,0,1632,455333,132,0,0,0,0,0,0,86,0,0,0
0.472956,0,1591,454632,132,0,0,0,0,0,0,84,0,0,0
0.474566,0,1669,466798,131,0,0,0,0,0,0,83,0,0,0
0.476506,0,1621,927280,131,0,0,0,0,0,0,87,0,0,0
0.477954,0,1633,432196,132,0,0,0,0,0,0,84,0,0,0
0.479395,0,1630,414662,131,0,0,0,0,0,0,86,0,0,0
0.480836,0,1591,432472,132,0,0,0,0,0,0,86,0,0,0
0.482277,0,1593,432629,131,0,0,0,0,0,0,84,0,0,0
0.483755,0,1592,507133,143,0,0,0,0,0,0,84,0,0,0
0.485394,0,1587,457288,132,0,0,0,0,0,0,84,0,0,0
0.487000,0,1592,458693,132,0,0,0,0,0,0,86,0,0,0
0.488605,0,1590,458046,132,0,0,0,0,0,0,83,0,0,0
0.490208,0,1628,456091,131,0,0,0,0,0,0,83,0,0,0
0.491855,0,1633,458794,132,0,0,0,0,0,0,88,0,0,0
0.493461,0,1584,458965,132,0,0,0,0,0,0,87,0,0,0
0.495068,0,1662,468256,132,0,0,0,0,0,0,83,0,0,0
0.496686,0,1589,456906,132,0,0,0,0,0,0,86,0,0,0
0.498289,0,1630,458086,132,0,0,0,0,0,0,84,0,0,0
0.499937,0,1592,458627,132,0,0,0,0,0,0,83,0,0,0
0.501543,0,1622,458409,132,0,0,0,0,0,0,88,0,0,0
0.503149,0,1624,461079,131,0,0,0,0,0,0,87,0,0,0
0.504754,0,1581,457545,132,0,0,0,0,0,0,86,0,0,0
0.506356,0,1632,458689,132,0,0,0,0,0,0,86,0,0,0
0.508019,0,1630,458835,132,0,0,0,0,0,0,86,0,0,0
0.509624,0,1632,456626,132,0,0,0,0,0,0,86,0,0,0
0.511231,0,1632,459605,132,0,0,0,0,0,0,83,0,0,0
0.512836,0,1580,459496,132,0,0,0,0,0,0,87,0,0,0
0.514439,0,1583,457284,132,0,0,0,0,0,0,86,0,0,0
0.516088,0,1588,459452,132,0,0,0,0,0,0,86,0,0,0
0.517693,0,1669,458238,131,0,0,0,0,0,0,85,0,0,0
0.519312,0,1633,456603,131,0,0,0,0,0,0,87,0,0,0
0.520796,0,1584,449478,132,0,0,0,0,0,0,87,0,0,0
0.522373,0,1592,457718,132,0,0,0,0,0,0,87,0,0,0
0.524022,0,1580,458585,131,0,0,0,0,0,0,88,0,0,0
0.525626,0,1673,458377,131,0,0,0,0,0,0,84,0,0,0
0.527112,0,1626,451074,132,0,0,0,0,0,0,84,0,0,0
0.528691,0,1583,459040,132,0,0,0,0,0,0,88,0,0,0
0.530311,0,1631,461031,132,0,0,0,0,0,0,84,0,0,0
0.531961,0,1632,461423,131,0,0,0,0,0,0,88,0,0,0
0.533569,0,1591,459684,131,0,0,0,0,0,0,84,0,0,0
0.535178,0,1634,461230,132,0,0,0,0,0,0,86,0,0,0
0.536785,0,1628,459059,132,0,0,0,0,0,0,86,0,0,0
0.538391,0,1629,459188,132,0,0,0,0,0,0,85,0,0,0
0.540077,0,1628,458123,132,0,0,0,0,0,0,86,0,0,0
0.541698,0,1584,459525,131,0,0,0,0,0,0,87,0,0,0
0.543308,0,1594,458666,131,0,0,0,0,0,0,85,0,0,0
0.544915,0,1624,459222,132,0,0,0,0,0,0,84,0,0,0
0.546520,0,1673,459428,131,0,0,0,0,0,0,87,0,0,0
0.548079,0,1588,446525,132,0,0,0,0,0,0,88,0,0,0
0.549657,0,1638,459501,131,0,0,0,0,0,0,84,0,0,0
0.551266,0,1620,455878,131,0,0,0,0,0,0,88,0,0,0
0.552877,0,1625,454035,132,0,0,0,0,0,0,86,0,0,0
0.554474,0,1629,454945,132,0,0,0,0,0,0,86,0,0,0
0.555991,0,1631,446596,132,0,0,0,0,0,0,85,0,0,0
0.557564,0,1629,460188,132,0,0,0,0,0,0,87,0,0,0
0.559172,0,1633,459048,132,0,0,0,0,0,0,85,0,0,0
0.560776,0,1633,467623,131,0,0,0,0,0,0,87,0,0,0
0.562380,0,1626,458995,132,0,0,0,0,0,0,84,0,0,0
0.564043,0,1626,459372,132,0,0,0,0,0,0,84,0,0,0
0.565649,0,1669,458136,132,0,0,0,0,0,0,85,0,0,0
