elapsed_s,RBBM_S_RAS_BUSY
0.339946,0
0.341480,0
0.343015,0
0.344549,0
0.345971,0
0.347477,0
0.349010,0
0.350542,0
0.352119,0
0.353654,0
0.355189,0
0.356737,0
0.358269,0
0.359845,0
0.361379,0
0.362910,0
0.364318,0
0.365689,0
0.367065,0
0.368521,0
0.369891,0
0.371261,0
0.372630,0
0.373998,0
0.375403,0
0.376900,0
0.378443,0
0.379975,0
0.381508,0
0.383042,0
0.384617,0
0.386018,0
0.387522,0
0.389067,0
0.390598,0
0.392045,0
0.393914,0
0.396422,0
0.397818,0
0.399224,0
0.400627,0
0.401996,0
0.403498,0
0.404873,0
0.406198,0
0.407539,0
0.408906,0
0.410280,0
0.411644,0
0.413136,0
0.414537,0
0.416076,0
0.417600,0
0.419184,0
0.420732,0
0.422263,0
0.423842,0
0.425377,0
0.426909,0
0.428396,0
0.429929,0
0.431520,0
0.433053,0
0.434586,0
0.436120,0
0.437654,0
0.439189,0
0.440759,0
0.442296,0
0.443700,0
0.445203,0
0.446735,0
0.448274,0
0.449805,0
0.451339,0
0.452884,0
0.454415,0
0.455991,0
0.457523,0
0.459056,0
0.460587,0
0.462118,0
0.463711,0
0.465245,0
0.466776,0
0.468335,0
0.469866,0
0.471443,0
0.472976,0
0.474521,0
0.476053,0
0.477586,0
0.479120,0
0.480584,0
0.481967,0
0.483469,0
0.484891,0
0.486394,0
0.487971,0
0.489505,0
0.491041,0
0.492574,0
0.494105,0
0.495698,0
0.497231,0
0.498763,0
0.500299,0
0.501831,0
0.503410,0
0.504944,0
0.506490,0
0.508025,0
0.509559,0
0.511094,0
0.512672,0
0.514203,0
0.515738,0
0.517287,0
0.518818,0
0.520358,0
0.521891,0
0.523426,0
0.524959,0
0.526491,0
0.528082,0
0.529490,0
0.531002,0
0.532536,0
0.534068,0
0.535652,0
0.537186,0
0.538731,0
0.540269,0
0.541801,0
0.543336,0
0.544870,0
0.546402,0
0.547934,0
0.549481,0
0.551016,0
0.552549,0
0.554081,0
0.555665,0
0.557199,0
0.558730,0
0.560282,0
0.561814,0
0.563350,0
0.564884,0
0.566416,0
0.567994,0
0.569529,0
0.571078,0
0.572612,0
0.574144,0
0.575722,0
0.577257,0
0.578789,0
0.580168,0
0.581682,0
0.583613,0
0.585031,0
0.586407,0
0.587781,0
0.589152,0
0.590522,0
0.591945,0
0.593443,0
0.594980,0
0.596514,0
0.598045,0
0.599623,0
0.601157,0
0.602702,0
0.604239,0
0.605768,0
0.607302,0
0.608835,0
0.610365,0
0.611896,0
0.613440,0
0.614972,0
0.616505,0
0.618036,0
0.619568,0
0.621097,0
0.622628,0
0.624109,0
0.625610,0
0.627143,0
0.628675,0
0.630206,0
0.631784,0
0.633316,0
0.634861,0
0.636398,0
0.637929,0
0.639506,0
0.641040,0
0.642571,0
0.644103,0
0.645649,0
0.647183,0
0.648761,0
0.650291,0
0.651823,0
0.653356,0
0.654887,0
0.656435,0
0.657967,0
0.659501,0
0.661033,0
0.662562,0
0.664138,0
0.665670,0
0.667096,0
0.668600,0
