elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.536234,0,0,0,0,0,0
0.537797,0,0,0,0,0,0
0.539356,0,0,0,0,0,0
0.540973,0,0,0,0,0,0
0.542534,0,0,0,0,0,0
0.544092,0,0,0,0,0,0
0.545652,0,0,0,0,0,0
0.547212,0,0,0,0,0,0
0.548776,0,0,0,0,0,0
0.550337,0,0,0,0,0,0
0.551910,0,0,0,0,0,0
0.553470,0,0,0,0,0,0
0.555030,0,0,0,0,0,0
0.556634,0,0,0,0,0,0
0.558196,0,0,0,0,0,0
0.560245,0,0,0,0,0,0
0.563148,0,0,0,0,0,0
0.564594,0,0,0,0,0,0
0.565996,0,0,0,0,0,0
0.567394,0,0,0,0,0,0
0.568792,0,0,0,0,0,0
0.570188,0,0,0,0,0,0
0.571712,0,0,0,0,0,0
0.573287,0,0,0,0,0,0
0.574847,0,0,0,0,0,0
0.576405,0,0,0,0,0,0
0.577970,0,0,0,0,0,0
0.579527,0,0,0,0,0,0
0.581089,0,0,0,0,0,0
0.582650,0,0,0,0,0,0
0.584139,0,0,0,0,0,0
0.585547,0,0,0,0,0,0
0.586948,0,0,0,0,0,0
0.588387,0,0,0,0,0,0
0.589786,0,0,0,0,0,0
0.591181,0,0,0,0,0,0
0.592578,0,0,0,0,0,0
0.594105,0,0,0,0,0,0
0.595612,0,0,0,0,0,0
0.597048,0,0,0,0,0,0
0.598442,0,0,0,0,0,0
0.599832,0,0,0,0,0,0
0.601224,0,0,0,0,0,0
0.602617,0,0,0,0,0,0
0.604009,0,0,0,0,0,0
0.605436,0,0,0,0,0,0
0.606837,0,0,0,0,0,0
0.608288,0,0,0,0,0,0
0.609883,0,0,0,0,0,0
0.611440,0,0,0,0,0,0
0.612871,0,0,0,0,0,0
0.614269,0,0,0,0,0,0
0.615660,0,0,0,0,0,0
0.617060,0,0,0,0,0,0
0.618450,0,0,0,0,0,0
0.619837,0,0,0,0,0,0
0.621226,0,0,0,0,0,0
0.622672,0,0,0,0,0,0
0.624066,0,0,0,0,0,0
0.625455,0,0,0,0,0,0
0.626844,0,0,0,0,0,0
0.628242,0,0,0,0,0,0
0.629782,0,0,0,0,0,0
0.631170,0,0,0,0,0,0
0.632552,0,0,0,0,0,0
0.633939,0,0,0,0,0,0
0.635326,0,0,0,0,0,0
0.636759,0,0,0,0,0,0
0.638123,0,0,0,0,0,0
0.639493,0,0,0,0,0,0
0.640857,0,0,0,0,0,0
0.642220,0,0,0,0,0,0
0.643582,0,0,0,0,0,0
0.644944,0,0,0,0,0,0
0.646307,0,0,0,0,0,0
0.647670,0,0,0,0,0,0
0.649033,0,0,0,0,0,0
0.650403,0,0,0,0,0,0
0.651766,0,0,0,0,0,0
0.653128,0,0,0,0,0,0
0.654477,0,0,0,0,0,0
0.655826,0,0,0,0,0,0
0.657176,0,0,0,0,0,0
0.658525,0,0,0,0,0,0
0.659873,0,0,0,0,0,0
0.661227,0,0,0,0,0,0
0.662576,0,0,0,0,0,0
0.663924,0,0,0,0,0,0
0.665271,0,0,0,0,0,0
0.666619,0,0,0,0,0,0
0.667968,0,0,0,0,0,0
0.669306,0,0,0,0,0,0
0.670729,0,0,0,0,0,0
0.672151,0,0,0,0,0,0
0.673591,0,0,0,0,0,0
0.675013,0,0,0,0,0,0
0.676430,0,0,0,0,0,0
0.677770,0,0,0,0,0,0
0.679098,0,0,0,0,0,0
0.680515,0,0,0,0,0,0
0.681888,0,0,0,0,0,0
0.683264,0,0,0,0,0,0
0.684705,0,0,0,0,0,0
0.686052,0,0,0,0,0,0
0.687592,0,0,0,0,0,0
0.688999,0,0,0,0,0,0
0.690377,0,0,0,0,0,0
0.691895,0,0,0,0,0,0
0.693253,0,0,0,0,0,0
0.694674,0,0,0,0,0,0
0.696029,0,0,0,0,0,0
0.697380,0,0,0,0,0,0
0.698733,0,0,0,0,0,0
0.700160,0,0,0,0,0,0
0.701877,72,32,0,0,112,1059
0.703334,0,0,0,0,0,0
0.704762,0,0,0,0,0,0
0.706415,0,0,0,0,0,0
0.708947,0,0,0,0,0,0
0.710402,0,0,0,0,0,0
0.711813,0,0,0,0,0,0
0.713206,0,0,0,0,0,0
0.715359,0,0,0,0,0,0
0.716751,0,0,0,0,0,0
0.718139,0,0,0,0,0,0
0.719525,0,0,0,0,0,0
0.720911,0,0,0,0,0,0
0.722300,0,0,0,0,0,0
0.723690,0,0,0,0,0,0
0.725113,0,0,0,0,0,0
0.726521,0,0,0,0,0,0
0.727909,0,0,0,0,0,0
0.729298,0,0,0,0,0,0
0.730686,0,0,0,0,0,0
0.732075,0,0,0,0,0,0
0.733466,0,0,0,0,0,0
0.734857,0,0,0,0,0,0
0.736246,0,0,0,0,0,0
0.737728,0,0,0,0,0,0
0.739118,0,0,0,0,0,0
0.740590,0,0,0,0,0,0
0.741987,0,0,0,0,0,0
0.743511,0,0,0,0,0,0
0.744944,0,0,0,0,0,0
0.746474,0,0,0,0,0,0
0.748044,0,0,0,0,0,0
0.749647,0,0,0,0,0,0
0.751206,0,0,0,0,0,0
0.752766,0,0,0,0,0,0
0.754325,0,0,0,0,0,0
0.755882,0,0,0,0,0,0
0.757441,0,0,0,0,0,0
0.758888,0,0,0,0,0,0
0.760417,0,0,0,0,0,0
0.761981,0,0,0,0,0,0
0.763537,0,0,0,0,0,0
0.765099,0,0,0,0,0,0
0.766659,0,0,0,0,0,0
0.768216,0,0,0,0,0,0
0.769668,0,0,0,0,0,0
0.771198,0,0,0,0,0,0
0.772759,0,0,0,0,0,0
0.774318,0,0,0,0,0,0
0.775875,0,0,0,0,0,0
0.777434,0,0,0,0,0,0
0.778994,0,0,0,0,0,0
0.780609,0,0,0,0,0,0
0.782169,0,0,0,0,0,0
0.783726,0,0,0,0,0,0
0.785286,0,0,0,0,0,0
0.786845,0,0,0,0,0,0
0.788402,0,0,0,0,0,0
0.789967,0,0,0,0,0,0
0.791537,0,0,0,0,0,0
0.793098,0,0,0,0,0,0
0.794656,0,0,0,0,0,0
0.796213,0,0,0,0,0,0
0.797745,0,0,0,0,0,0
0.799273,0,0,0,0,0,0
0.800834,0,0,0,0,0,0
0.802404,0,0,0,0,0,0
0.803962,0,0,0,0,0,0
0.805520,0,0,0,0,0,0
0.807079,0,0,0,0,0,0
0.808638,0,0,0,0,0,0
0.810194,0,0,0,0,0,0
0.811749,0,0,0,0,0,0
0.813216,0,0,0,0,0,0
0.814771,0,0,0,0,0,0
0.816325,0,0,0,0,0,0
0.817882,0,0,0,0,0,0
0.819439,0,0,0,0,0,0
0.821000,0,0,0,0,0,0
0.822435,0,0,0,0,0,0
0.823984,0,0,0,0,0,0
0.825544,0,0,0,0,0,0
0.827104,0,0,0,0,0,0
0.828710,0,0,0,0,0,0
0.830271,0,0,0,0,0,0
0.831830,0,0,0,0,0,0
0.833390,0,0,0,0,0,0
0.834963,0,0,0,0,0,0
0.836525,0,0,0,0,0,0
0.838124,0,0,0,0,0,0
0.839683,0,0,0,0,0,0
0.841244,0,0,0,0,0,0
0.842804,0,0,0,0,0,0
0.844405,0,0,0,0,0,0
0.845982,0,0,0,0,0,0
0.847540,0,0,0,0,0,0
0.849101,0,0,0,0,0,0
0.850662,0,0,0,0,0,0
0.852220,0,0,0,0,0,0
0.853784,0,0,0,0,0,0
0.855342,0,0,0,0,0,0
0.856916,0,0,0,0,0,0
0.858477,0,0,0,0,0,0
0.860035,0,0,0,0,0,0
0.861640,0,0,0,0,0,0
0.863200,0,0,0,0,0,0
0.864762,0,0,0,0,0,0
0.866322,0,0,0,0,0,0
0.867893,0,0,0,0,0,0
0.869454,0,0,0,0,0,0
0.871015,0,0,0,0,0,0
0.872621,0,0,0,0,0,0
0.874182,0,0,0,0,0,0
0.875741,0,0,0,0,0,0
0.877304,0,0,0,0,0,0
0.878878,0,0,0,0,0,0
0.880437,0,0,0,0,0,0
0.882002,0,0,0,0,0,0
0.883561,0,0,0,0,0,0
0.885123,0,0,0,0,0,0
0.886684,0,0,0,0,0,0
0.888241,0,0,0,0,0,0
0.889818,0,0,0,0,0,0
0.891376,0,0,0,0,0,0
0.892980,0,0,0,0,0,0
0.894540,0,0,0,0,0,0
0.896098,0,0,0,0,0,0
0.897658,0,0,0,0,0,0
0.899219,0,0,0,0,0,0
0.900795,0,0,0,0,0,0
0.902354,0,0,0,0,0,0
0.903912,0,0,0,0,0,0
0.905472,0,0,0,0,0,0
0.907033,0,0,0,0,0,0
0.908636,0,0,0,0,0,0
0.910197,0,0,0,0,0,0
0.911770,0,0,0,0,0,0
0.913330,0,0,0,0,0,0
0.914882,0,0,0,0,0,0
0.916432,0,0,0,0,0,0
0.917967,0,0,0,0,0,0
0.920234,0,0,0,0,0,0
0.921674,0,0,0,0,0,0
0.923066,0,0,0,0,0,0
0.924716,0,0,0,0,0,0
0.926268,0,0,0,0,0,0
0.927819,0,0,0,0,0,0
0.929245,0,0,0,0,0,0
0.930768,0,0,0,0,0,0
0.932331,0,0,0,0,0,0
0.933833,0,0,0,0,0,0
0.935237,0,0,0,0,0,0
0.936767,0,0,0,0,0,0
0.938328,0,0,0,0,0,0
0.939886,0,0,0,0,0,0
0.941447,0,0,0,0,0,0
0.943021,0,0,0,0,0,0
0.944582,0,0,0,0,0,0
0.946143,0,0,0,0,0,0
0.947701,0,0,0,0,0,0
0.949262,0,0,0,0,0,0
0.950823,0,0,0,0,0,0
0.952380,0,0,0,0,0,0
0.953957,0,0,0,0,0,0
0.955516,0,0,0,0,0,0
0.957079,0,0,0,0,0,0
0.958640,0,0,0,0,0,0
0.960199,0,0,0,0,0,0
0.961722,0,0,0,0,0,0
0.963254,0,0,0,0,0,0
0.964827,0,0,0,0,0,0
0.966388,0,0,0,0,0,0
0.967947,0,0,0,0,0,0
0.969507,0,0,0,0,0,0
0.971067,0,0,0,0,0,0
0.972672,0,0,0,0,0,0
0.974231,0,0,0,0,0,0
0.975803,0,0,0,0,0,0
0.977364,0,0,0,0,0,0
0.978925,0,0,0,0,0,0
0.980482,0,0,0,0,0,0
0.982076,0,0,0,0,0,0
0.983634,0,0,0,0,0,0
0.985196,0,0,0,0,0,0
0.986769,0,0,0,0,0,0
0.988368,0,0,0,0,0,0
0.989934,0,0,0,0,0,0
0.991493,0,0,0,0,0,0
0.993054,0,0,0,0,0,0
0.994615,0,0,0,0,0,0
0.996172,0,0,0,0,0,0
0.997808,0,0,0,0,0,0
0.999252,0,0,0,0,0,0
1.000787,0,0,0,0,0,0
1.002349,0,0,0,0,0,0
1.003909,0,0,0,0,0,0
1.005468,0,0,0,0,0,0
1.007029,0,0,0,0,0,0
1.008603,0,0,0,0,0,0
1.012611,0,0,0,0,0,0
1.016272,0,0,0,0,0,0
1.017724,0,0,0,0,0,0
1.019131,0,0,0,0,0,0
1.020613,0,0,0,0,0,0
1.022008,0,0,0,0,0,0
1.023383,0,0,0,0,0,0
1.024743,0,0,0,0,0,0
1.026093,0,0,0,0,0,0
1.027440,0,0,0,0,0,0
1.028790,0,0,0,0,0,0
1.030191,0,0,0,0,0,0
1.031540,0,0,0,0,0,0
1.032889,0,0,0,0,0,0
1.034237,0,0,0,0,0,0
1.035584,0,0,0,0,0,0
1.037064,0,0,0,0,0,0
1.038639,0,0,0,0,0,0
1.040198,0,0,0,0,0,0
1.041830,0,0,0,0,0,0
1.043389,0,0,0,0,0,0
1.044951,0,0,0,0,0,0
1.046512,0,0,0,0,0,0
1.048072,0,0,0,0,0,0
1.049632,0,0,0,0,0,0
1.051193,0,0,0,0,0,0
1.052810,0,0,0,0,0,0
1.054372,0,0,0,0,0,0
1.055931,0,0,0,0,0,0
1.057492,0,0,0,0,0,0
1.059054,0,0,0,0,0,0
1.060616,0,0,0,0,0,0
1.062390,0,0,0,0,0,0
1.063962,0,0,0,0,0,0
1.065524,0,0,0,0,0,0
1.067084,0,0,0,0,0,0
1.068690,0,0,0,0,0,0
1.070252,0,0,0,0,0,0
1.071811,0,0,0,0,0,0
1.073372,0,0,0,0,0,0
1.074945,0,0,0,0,0,0
1.076594,0,0,0,0,0,0
1.078126,0,0,0,0,0,0
1.079529,0,0,0,0,0,0
1.081059,0,0,0,0,0,0
1.082621,0,0,0,0,0,0
1.084179,0,0,0,0,0,0
1.085803,0,0,0,0,0,0
1.087362,0,0,0,0,0,0
1.088925,0,0,0,0,0,0
1.090486,0,0,0,0,0,0
1.092044,0,0,0,0,0,0
1.093606,0,0,0,0,0,0
1.095166,0,0,0,0,0,0
1.096617,0,0,0,0,0,0
1.098152,0,0,0,0,0,0
1.099711,0,0,0,0,0,0
1.101274,0,0,0,0,0,0
1.102836,0,0,0,0,0,0
1.104395,0,0,0,0,0,0
1.105962,0,0,0,0,0,0
1.107535,0,0,0,0,0,0
1.109097,0,0,0,0,0,0
1.110658,0,0,0,0,0,0
1.112217,0,0,0,0,0,0
1.113782,0,0,0,0,0,0
1.115341,0,0,0,0,0,0
1.116945,0,0,0,0,0,0
1.118520,0,0,0,0,0,0
1.120079,0,0,0,0,0,0
1.121640,0,0,0,0,0,0
1.123200,0,0,0,0,0,0
1.124847,0,0,0,0,0,0
1.126246,0,0,0,0,0,0
1.127650,0,0,0,0,0,0
1.129189,0,0,0,0,0,0
1.130751,0,0,0,0,0,0
1.132353,0,0,0,0,0,0
1.133920,0,0,0,0,0,0
1.135479,0,0,0,0,0,0
1.137040,0,0,0,0,0,0
1.138602,0,0,0,0,0,0
1.140176,0,0,0,0,0,0
1.141806,0,0,0,0,0,0
1.143366,0,0,0,0,0,0
1.144928,0,0,0,0,0,0
1.146488,0,0,0,0,0,0
1.148045,0,0,0,0,0,0
1.149650,0,0,0,0,0,0
1.151224,0,0,0,0,0,0
1.152786,0,0,0,0,0,0
1.154347,0,0,0,0,0,0
1.155905,0,0,0,0,0,0
1.157465,0,0,0,0,0,0
1.159025,0,0,0,0,0,0
1.160586,0,0,0,0,0,0
1.162159,0,0,0,0,0,0
1.163717,0,0,0,0,0,0
1.165280,0,0,0,0,0,0
1.166839,0,0,0,0,0,0
1.168398,0,0,0,0,0,0
1.169962,0,0,0,0,0,0
1.171520,0,0,0,0,0,0
1.173094,0,0,0,0,0,0
1.174654,0,0,0,0,0,0
1.176212,0,0,0,0,0,0
