group,chunk,csv_file,csv_path,counter,width,region_index,region_start_s,region_end_s,samples,total,max,mean,active_mean,active_samples
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CACHE_FLUSH,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_NEVER_COUNT,512,3,2.291467,2.387985,61,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_ALWAYS_COUNT,512,3,2.291467,2.387985,61,25685671.0,1907180.0,421076.5737704918,421076.5737704918,61
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_BUSY_GFX_CORE_IDLE,512,3,2.291467,2.387985,61,650256.0,132130.0,10659.934426229509,10659.934426229509,61
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_BUSY_CYCLES,512,3,2.291467,2.387985,61,1842178.0,588489.0,30199.639344262294,30199.639344262294,61
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_NUM_PREEMPTIONS,512,3,2.291467,2.387985,61,1.0,1.0,0.01639344262295082,1.0,1
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_REACTION_DELAY,512,3,2.291467,2.387985,61,1537.0,1537.0,25.19672131147541,1537.0,1
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_SWITCH_OUT_TIME,512,3,2.291467,2.387985,61,39240.0,39240.0,643.2786885245902,39240.0,1
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_SWITCH_IN_TIME,512,3,2.291467,2.387985,61,30312.0,30312.0,496.91803278688525,30312.0,1
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_DEAD_DRAWS_IN_BIN_RENDER,512,3,2.291467,2.387985,61,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREDICATED_DRAWS_KILLED,512,3,2.291467,2.387985,61,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_MODE_SWITCH,512,3,2.291467,2.387985,61,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_ZPASS_DONE,512,3,2.291467,2.387985,61,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CONTEXT_DONE,512,3,2.291467,2.387985,61,290.0,112.0,4.754098360655738,72.5,4
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CACHE_FLUSH,512,3,2.291467,2.387985,61,6.0,3.0,0.09836065573770492,3.0,2
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_NEVER_COUNT,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_ALWAYS_COUNT,1024,4,2.395923,2.554479,96,33264997.0,567383.0,346510.3854166667,346510.3854166667,96
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_BUSY_GFX_CORE_IDLE,1024,4,2.395923,2.554479,96,734721.0,7868.0,7653.34375,7653.34375,96
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_BUSY_CYCLES,1024,4,2.395923,2.554479,96,734625.0,7867.0,7652.34375,7652.34375,96
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_NUM_PREEMPTIONS,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_REACTION_DELAY,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_SWITCH_OUT_TIME,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_SWITCH_IN_TIME,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_DEAD_DRAWS_IN_BIN_RENDER,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREDICATED_DRAWS_KILLED,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_MODE_SWITCH,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_ZPASS_DONE,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CONTEXT_DONE,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CACHE_FLUSH,1024,4,2.395923,2.554479,96,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_NEVER_COUNT,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_ALWAYS_COUNT,2048,5,2.55753,2.585767,18,6163220.0,389722.0,342401.1111111111,342401.1111111111,18
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_BUSY_GFX_CORE_IDLE,2048,5,2.55753,2.585767,18,138179.0,7839.0,7676.611111111111,7676.611111111111,18
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_BUSY_CYCLES,2048,5,2.55753,2.585767,18,138161.0,7838.0,7675.611111111111,7675.611111111111,18
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_NUM_PREEMPTIONS,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_REACTION_DELAY,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_SWITCH_OUT_TIME,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREEMPTION_SWITCH_IN_TIME,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_DEAD_DRAWS_IN_BIN_RENDER,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_PREDICATED_DRAWS_KILLED,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_MODE_SWITCH,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_ZPASS_DONE,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CONTEXT_DONE,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,1,CP_chunk001.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk001.csv,CP_CACHE_FLUSH,2048,5,2.55753,2.585767,18,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_LONG_PREEMPTIONS,128,1,0.062135,2.23042,1402,1.0,1.0,0.0007132667617689016,1.0,1
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_I_CACHE_STARVE,128,1,0.062135,2.23042,1402,2413128.0,19967.0,1721.203994293866,1721.203994293866,1402
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_IDLE,128,1,0.062135,2.23042,1402,624496738.0,4517114.0,445432.7660485021,445432.7660485021,1402
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_RB,128,1,0.062135,2.23042,1402,187909.0,371.0,134.02924393723254,134.02924393723254,1402
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB1,128,1,0.062135,2.23042,1402,679.0,140.0,0.4843081312410842,67.9,10
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB2,128,1,0.062135,2.23042,1402,1765.0,637.0,1.2589158345221112,353.0,5
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB3,128,1,0.062135,2.23042,1402,320.0,86.0,0.2282453637660485,64.0,5
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_FSDT,128,1,0.062135,2.23042,1402,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_SDS,128,1,0.062135,2.23042,1402,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_MRB_STARVE,128,1,0.062135,2.23042,1402,2044.0,458.0,1.4579172610556348,204.4,10
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_RRB_STARVE,128,1,0.062135,2.23042,1402,131610.0,6319.0,93.87303851640513,93.87303851640513,1402
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_VSD_STARVE,128,1,0.062135,2.23042,1402,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_VSD_DECODE_STARVE,128,1,0.062135,2.23042,1402,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PIPE_OUT_STALL,128,1,0.062135,2.23042,1402,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_LONG_PREEMPTIONS,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_I_CACHE_STARVE,256,2,2.278811,2.285523,4,20388.0,7164.0,5097.0,5097.0,4
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_IDLE,256,2,2.278811,2.285523,4,1457406.0,368060.0,364351.5,364351.5,4
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_RB,256,2,2.278811,2.285523,4,597.0,150.0,149.25,149.25,4
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB1,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB2,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB3,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_FSDT,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_SDS,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_MRB_STARVE,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_RRB_STARVE,256,2,2.278811,2.285523,4,298.0,75.0,74.5,74.5,4
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_VSD_STARVE,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_VSD_DECODE_STARVE,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PIPE_OUT_STALL,256,2,2.278811,2.285523,4,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_LONG_PREEMPTIONS,512,3,2.291467,2.387985,57,0.0,0.0,0.0,0.0,0
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_I_CACHE_STARVE,512,3,2.291467,2.387985,57,370622.0,7263.0,6502.140350877193,6502.140350877193,57
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_IDLE,512,3,2.291467,2.387985,57,21177988.0,442705.0,371543.649122807,371543.649122807,57
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_RB,512,3,2.291467,2.387985,57,8458.0,151.0,148.3859649122807,148.3859649122807,57
CP,2,CP_chunk002.csv,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/01_CP/CP_chunk002.csv,CP_SQE_PM4_STARVE_IB1,512,3,2.291467,2.387985,57,0.0,0.0,0.0,0.0,0
