elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
1.120573,0,431803,3698,2472
1.122127,0,431823,3697,2473
1.123679,0,430813,3691,2521
1.125229,0,430394,3684,2471
1.126826,0,432792,3707,2510
1.128392,0,429415,3677,2480
1.129941,0,490725,4211,2468
1.131537,0,430998,3692,2481
1.133087,0,428448,3667,2586
1.134639,0,430690,3689,2481
1.136191,0,429820,3680,2468
1.137742,0,434875,3725,2480
1.139345,0,433258,3711,2472
1.140774,0,424398,3633,2471
1.142174,0,408047,3490,2478
1.143607,0,420904,3602,2471
1.144996,0,420742,3602,2468
1.146385,0,420219,3596,2477
1.147773,0,402448,3441,2585
1.149274,0,430952,3691,2593
1.150882,0,432628,3707,2474
1.152434,0,430855,3688,2482
1.154068,0,501016,4302,2472
1.155677,0,426989,3655,2462
1.157218,0,436098,3735,2472
1.158638,0,419065,3586,2472
1.160160,0,430598,3687,2587
1.161724,0,436155,3734,2474
1.163279,0,429649,3679,2478
1.164827,0,426698,3653,2476
1.166379,0,479596,4115,2471
1.167975,0,430563,3687,2482
1.169524,0,429641,3679,2474
1.171075,0,430298,3685,2479
1.172638,0,430671,3687,2474
1.174191,0,429824,3681,2485
1.175743,0,430843,3690,2571
1.177292,0,440259,3769,2477
1.178843,0,429903,3681,2500
1.180394,0,430106,3682,2477
1.181943,0,479010,4108,2473
1.183549,0,429174,3674,2480
1.185099,0,430162,3683,2647
1.186651,0,430863,3690,2482
1.188202,0,441124,3779,2473
1.189752,0,435853,3734,2502
1.191350,0,429294,3674,2479
1.192898,0,431677,3697,2612
1.194463,0,430066,3682,2472
1.196014,0,429354,3676,2473
1.197561,0,429166,3674,2476
1.199155,0,430825,3687,2486
1.200706,0,441630,3784,2476
1.202259,0,429796,3679,2531
1.203810,0,425716,3645,2549
1.205371,0,430245,3683,2477
1.206964,0,431949,3698,2478
1.208517,0,429335,3676,2473
1.210069,0,431651,3695,2486
1.211621,0,429621,3680,2475
1.213170,0,428996,3673,2462
1.214764,0,431533,3696,2471
1.216330,0,430984,3689,2558
1.217883,0,528965,4546,2545
1.219401,0,514280,4417,2476
1.220883,0,556882,4789,2480
1.222434,0,504667,4339,2475
1.223925,0,445429,3811,2482
1.225333,0,423835,3629,2806
1.226723,0,403461,3449,2485
1.228105,0,396178,3386,2469
1.229483,0,414379,3546,2466
1.232588,0,413890,3542,2474
1.234109,0,414180,3544,2478
1.235587,0,416619,3565,2480
1.237104,0,427846,3662,2484
1.238578,0,566207,4877,2470
1.240142,0,434552,3715,2787
1.241563,0,456471,3920,2478
1.243026,0,440009,3735,2486
1.244449,0,442347,3788,2470
1.245854,0,493257,4281,2656
1.247430,0,430467,3679,2476
1.250137,0,438551,3747,2472
1.251598,0,484007,4146,2482
1.253416,0,421834,3611,2561
1.254811,0,412760,3533,2500
1.256206,0,422687,3619,2600
1.257610,0,394278,3377,2545
1.258960,0,414849,3546,2506
1.260329,0,422605,3613,2528
1.261710,0,430559,3699,2499
1.263101,0,408969,3491,2534
1.264482,0,398788,3416,2500
1.265914,0,444388,3813,2487
1.267323,0,428301,3657,2485
1.268755,0,420302,3588,2472
1.524017,0,846087,11209,12727
1.531515,0,105741,4397,1651
