elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.457727,0,0,0,0,0,0,0,0
0.459268,0,0,0,0,0,0,0,0
0.460879,0,0,0,0,0,0,0,0
0.462397,0,0,0,0,0,0,0,0
0.464017,0,0,0,0,0,0,0,0
0.465456,0,0,0,0,0,0,0,0
0.466868,0,0,0,0,0,0,0,0
0.468276,0,0,0,0,0,0,0,0
0.469687,0,0,0,0,0,0,0,0
0.471095,0,0,0,0,0,0,0,0
0.472503,0,0,0,0,0,0,0,0
0.474040,0,0,0,0,0,0,0,0
0.475624,0,0,0,0,0,0,0,0
0.477238,0,0,0,0,0,0,0,0
0.478811,0,0,0,0,0,0,0,0
0.480381,0,0,0,0,0,0,0,0
0.481954,0,0,0,0,0,0,0,0
0.483526,0,0,0,0,0,0,0,0
0.485099,0,0,0,0,0,0,0,0
0.486559,0,0,0,0,0,0,0,0
0.488019,0,0,0,0,0,0,0,0
0.489431,0,0,0,0,0,0,0,0
0.490969,0,0,0,0,0,0,0,0
0.492539,0,0,0,0,0,0,0,0
0.494208,0,0,0,0,0,0,0,0
0.495778,0,0,0,0,0,0,0,0
0.497364,0,0,0,0,0,0,0,0
0.498928,0,0,0,0,0,0,0,0
0.500489,0,0,0,0,0,0,0,0
0.501927,0,0,0,0,0,0,0,0
0.503505,0,0,0,0,0,0,0,0
0.505076,0,0,0,0,0,0,0,0
0.506646,0,0,0,0,0,0,0,0
0.508226,0,0,0,0,0,0,0,0
0.509797,0,0,0,0,0,0,0,0
0.511368,0,0,0,0,0,0,0,0
0.512940,0,0,0,0,0,0,0,0
0.514511,0,0,0,0,0,0,0,0
0.516079,0,0,0,0,0,0,0,0
0.517651,0,0,0,0,0,0,0,0
0.519235,0,0,0,0,0,0,0,0
0.520804,0,0,0,0,0,0,0,0
0.522378,0,0,0,0,0,0,0,0
0.523946,0,0,0,0,0,0,0,0
0.525518,0,0,0,0,0,0,0,0
0.527088,0,0,0,0,0,0,0,0
0.528657,0,0,0,0,0,0,0,0
0.530246,0,0,0,0,0,0,0,0
0.531814,0,0,0,0,0,0,0,0
0.533386,0,0,0,0,0,0,0,0
0.534957,0,0,0,0,0,0,0,0
0.536524,0,0,0,0,0,0,0,0
0.537964,0,0,0,0,0,0,0,0
0.539504,0,0,0,0,0,0,0,0
0.541128,0,0,0,0,0,0,0,0
0.542602,0,0,0,0,0,0,0,0
0.544016,0,0,0,0,0,0,0,0
0.545557,0,0,0,0,0,0,0,0
0.547129,0,0,0,0,0,0,0,0
0.548700,0,0,0,0,0,0,0,0
0.550275,0,0,0,0,0,0,0,0
0.551859,0,0,0,0,0,0,0,0
0.553433,0,0,0,0,0,0,0,0
0.555005,0,0,0,0,0,0,0,0
0.556575,0,0,0,0,0,0,0,0
0.558197,0,0,0,0,0,0,0,0
0.559767,0,0,0,0,0,0,0,0
0.561339,0,0,0,0,0,0,0,0
0.562924,0,0,0,0,0,0,0,0
0.564493,0,0,0,0,0,0,0,0
0.566065,0,0,0,0,0,0,0,0
0.567637,0,0,0,0,0,0,0,0
0.569211,0,0,0,0,0,0,0,0
0.570782,0,0,0,0,0,0,0,0
0.572353,0,0,0,0,0,0,0,0
0.573983,0,0,0,0,0,0,0,0
0.575556,0,0,0,0,0,0,0,0
0.577131,0,0,0,0,0,0,0,0
0.578704,0,0,0,0,0,0,0,0
0.580274,0,0,0,0,0,0,0,0
0.581846,0,0,0,0,0,0,0,0
0.583418,0,0,0,0,0,0,0,0
0.585005,0,0,0,0,0,0,0,0
0.586578,0,0,0,0,0,0,0,0
0.588148,0,0,0,0,0,0,0,0
0.589722,0,0,0,0,0,0,0,0
0.591295,0,0,0,0,0,0,0,0
0.592865,0,0,0,0,0,0,0,0
0.594307,0,0,0,0,0,0,0,0
0.595753,0,0,0,0,0,0,0,0
0.597201,0,0,0,0,0,0,0,0
0.598561,0,0,0,0,0,0,0,0
0.599917,0,0,0,0,0,0,0,0
0.601319,0,0,0,0,0,0,0,0
0.602677,0,0,0,0,0,0,0,0
0.604037,0,0,0,0,0,0,0,0
