elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.353841,0,0,0,0,0,0
0.355258,0,0,0,0,0,0
0.356675,0,0,0,0,0,0
0.358113,0,0,0,0,0,0
0.359546,0,0,0,0,0,0
0.360863,0,0,0,0,0,0
0.362284,0,0,0,0,0,0
0.363628,0,0,0,0,0,0
0.365028,0,0,0,0,0,0
0.366424,0,0,0,0,0,0
0.367949,0,0,0,0,0,0
0.369447,0,0,0,0,0,0
0.370938,0,0,0,0,0,0
0.372334,0,0,0,0,0,0
0.373727,0,0,0,0,0,0
0.375120,0,0,0,0,0,0
0.376513,0,0,0,0,0,0
0.377908,0,0,0,0,0,0
0.379303,0,0,0,0,0,0
0.380698,0,0,0,0,0,3864
0.381952,0,0,0,0,0,1128
0.383350,0,0,0,0,0,0
0.384746,0,0,0,0,0,0
0.386141,0,0,0,0,0,0
0.387535,0,0,0,0,0,0
0.388931,0,0,0,0,0,0
0.390326,0,0,0,0,0,0
0.391888,0,0,0,0,0,0
0.393285,0,0,0,0,0,0
0.394821,0,0,0,0,0,0
0.397542,0,0,0,0,0,0
0.402778,0,0,0,0,0,0
0.404183,0,0,0,0,0,0
0.405576,0,0,0,0,0,0
0.407416,0,0,0,0,0,0
0.408795,0,0,0,0,0,0
0.410638,0,0,0,0,0,0
0.412038,0,0,0,0,0,0
0.413432,0,0,0,0,0,0
0.414860,0,0,0,0,0,0
0.416282,0,0,0,0,0,0
0.417646,0,0,0,0,0,0
0.418999,0,0,0,0,0,0
0.420352,0,0,0,0,0,0
0.421702,0,0,0,0,0,0
0.423055,0,0,0,0,0,0
0.424406,0,0,0,0,0,0
0.425768,0,0,0,0,0,0
0.427249,0,0,0,0,0,0
0.428820,0,0,0,0,0,0
0.430378,0,0,0,0,0,0
0.431997,0,0,0,0,0,0
0.433553,0,0,0,0,0,0
0.434987,0,0,0,0,0,0
0.436404,0,0,0,0,0,0
0.437934,0,0,0,0,0,0
0.439496,0,0,0,0,0,0
0.441057,0,0,0,0,0,0
0.442658,0,0,0,0,0,0
0.444224,0,0,0,0,0,0
