elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.507999,0,0,0,0,0,0
0.509357,0,0,0,0,0,0
0.510708,0,0,0,0,0,0
0.512055,0,0,0,0,0,0
0.513404,0,0,0,0,0,0
0.514767,0,0,0,0,0,0
0.516116,0,0,0,0,0,0
0.517463,0,0,0,0,0,0
0.518812,0,0,0,0,0,0
0.520295,0,0,0,0,0,0
0.521741,0,0,0,0,0,0
0.523272,0,0,0,0,0,0
0.524834,0,0,0,0,0,0
0.526410,0,0,0,0,0,0
0.527972,0,0,0,0,0,0
0.529531,0,0,0,0,0,0
0.530965,0,0,0,0,0,0
0.532495,0,0,0,0,0,0
0.534055,0,0,0,0,0,0
0.535631,0,0,0,0,0,0
0.537621,0,0,0,0,0,0
0.539038,0,0,0,0,0,0
0.540559,0,0,0,0,0,0
0.542111,0,0,0,0,0,0
0.543730,0,0,0,0,0,0
0.545282,0,0,0,0,0,0
0.546712,0,0,0,0,0,0
0.548126,0,0,0,0,0,0
0.549653,0,0,0,0,0,0
0.551216,0,0,0,0,0,0
0.552780,0,0,0,0,0,0
0.554346,0,0,0,0,0,0
0.555908,0,0,0,0,0,0
0.557469,0,0,0,0,0,0
0.559046,0,0,0,0,0,0
0.560599,0,0,0,0,0,0
0.562150,0,0,0,0,0,0
0.563568,0,0,0,0,0,0
0.565136,0,0,0,0,0,0
0.566698,0,0,0,0,0,0
0.568176,0,0,0,0,0,0
0.569725,0,0,0,0,0,0
0.571155,0,0,0,0,0,0
0.572687,0,0,0,0,0,0
0.574251,0,0,0,0,0,0
0.575812,0,0,0,0,0,0
0.577373,0,0,0,0,0,0
0.578937,0,0,0,0,0,0
0.580510,0,0,0,0,0,0
0.582110,0,0,0,0,0,0
0.583677,0,0,0,0,0,0
0.585238,0,0,0,0,0,0
0.586800,0,0,0,0,0,0
0.588910,0,0,0,0,0,0
0.590423,0,0,0,0,0,0
0.591798,0,0,0,0,0,0
0.593191,0,0,0,0,0,0
0.594581,0,0,0,0,0,0
0.595972,0,0,0,0,0,0
0.597361,0,0,0,0,0,0
0.598751,0,0,0,0,0,0
0.600183,0,0,0,0,0,0
0.601573,0,0,0,0,0,0
0.602974,0,0,0,0,0,0
0.604363,0,0,0,0,0,0
0.605751,0,0,0,0,0,0
