elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.588654,0,104,0,0,0,0
0.590216,0,104,0,0,0,0
0.591779,0,104,0,0,0,0
0.593343,0,104,0,0,0,0
0.594951,0,104,0,0,0,0
0.596512,0,104,0,0,0,0
0.598075,0,104,0,0,0,0
0.599526,0,104,0,0,0,0
0.601058,0,104,0,0,0,0
0.602603,0,104,0,0,0,0
0.604134,0,104,0,0,0,0
0.605699,0,104,0,0,0,0
0.607263,0,104,0,0,0,0
0.608824,0,104,0,0,0,0
0.610405,0,104,0,0,0,0
0.612009,0,104,0,0,0,0
0.614101,0,104,0,0,0,0
0.615510,0,104,0,0,0,0
0.616907,0,104,0,0,0,0
0.618365,0,104,0,0,0,0
0.619754,0,104,0,0,0,0
0.621162,0,104,0,0,0,0
0.622553,0,104,0,0,0,0
0.623943,0,104,0,0,0,0
0.625333,0,104,0,0,0,0
0.626775,0,104,0,0,0,0
0.628139,0,104,0,0,0,0
0.629504,0,104,0,0,0,0
0.630868,0,104,0,0,0,0
0.632238,0,104,0,0,0,0
0.633602,0,104,0,0,0,0
0.634966,0,104,0,0,0,0
0.636328,0,104,0,0,0,0
0.637691,0,104,0,0,0,0
0.639056,0,104,0,0,0,0
0.640418,0,104,0,0,0,0
0.641781,0,104,0,0,0,0
0.643190,0,104,0,0,0,0
0.644613,0,104,0,0,0,0
0.646030,0,104,0,0,0,0
0.647447,0,104,0,0,0,0
0.648864,0,104,0,0,0,0
0.650205,0,104,0,0,0,0
0.651625,0,104,0,0,0,0
0.653044,0,104,0,0,0,0
0.654427,0,104,0,0,0,0
0.655799,0,104,0,0,0,0
0.657173,0,104,0,0,0,0
0.658542,0,104,0,0,0,0
0.659903,0,104,0,0,0,0
0.661299,0,104,0,0,0,0
0.663263,0,104,0,0,0,0
0.664675,0,104,0,0,0,0
0.666084,0,104,0,0,0,0
0.667483,0,104,0,0,0,0
0.668877,0,104,0,0,0,0
0.670572,0,1934,0,0,0,0
0.672098,0,104,0,0,0,0
0.673496,0,104,0,0,0,0
0.674940,0,104,0,0,0,0
0.676658,0,104,0,0,0,0
0.678051,0,104,0,0,0,0
0.679444,0,104,0,0,0,0
0.680838,0,54611,0,0,811,6
0.682093,0,48599,0,0,0,0
0.683495,0,104,0,0,0,0
0.684906,0,104,0,0,0,0
0.686313,0,104,0,0,0,0
