elapsed_s,VFD_STALL_CYCLES_PRG_END_FE,VFD_STALL_CYCLES_CBSYNC,VFD_BOTTLENECK_CYCLES,VFD_WORKING_CYCLES
1.419530,0,0,0,0
1.420930,0,0,0,0
1.422332,0,0,0,0
1.423913,0,0,0,0
1.425464,0,0,0,0
1.427011,0,0,0,0
1.428431,0,0,0,0
1.429948,0,0,0,0
1.431493,0,0,0,0
1.432975,0,0,0,0
1.434498,0,0,0,0
1.436187,0,0,0,0
1.437750,0,0,0,0
1.439302,0,0,0,0
1.440856,0,0,0,0
1.442413,0,0,0,0
1.443982,0,0,0,0
1.445538,0,0,0,0
1.447098,0,0,0,0
1.448701,0,0,0,0
1.450246,0,0,0,0
1.451848,0,0,0,0
1.453407,0,0,0,0
1.454810,0,0,0,0
1.456397,0,0,0,0
1.457915,0,0,0,0
1.459489,0,0,0,0
1.460920,0,0,0,0
1.462313,0,0,0,0
1.463835,0,0,0,0
1.465323,0,0,0,0
1.466854,0,0,0,0
1.468406,0,0,0,0
1.469960,0,0,0,0
1.471516,0,0,0,0
1.473111,0,0,0,0
1.474662,0,0,0,0
1.476230,0,0,0,0
1.477827,0,0,0,0
1.479379,0,0,0,0
1.480982,0,0,0,0
1.482535,0,0,0,0
1.484090,0,0,0,0
1.485645,0,0,0,0
1.487212,0,0,0,0
1.488767,0,0,0,0
1.490319,0,0,0,0
1.491875,0,0,0,0
1.493429,0,0,0,0
1.494982,0,0,0,0
1.496582,0,0,0,0
1.498150,0,0,0,0
1.499706,0,0,0,0
1.501262,0,0,0,0
1.502815,0,0,0,0
1.504371,0,0,0,0
1.505926,0,0,0,0
1.507478,0,0,0,0
1.509050,0,0,0,0
1.510603,0,0,0,0
1.512203,0,0,0,0
1.513759,0,0,0,0
1.515312,0,0,0,0
1.516737,0,0,0,0
1.518260,0,0,0,0
1.519706,0,0,0,0
1.521270,0,0,0,0
1.522863,0,0,0,0
1.524458,0,0,0,0
1.526050,0,0,0,0
1.527513,0,0,0,0
1.529111,0,0,0,0
1.530586,0,0,0,0
1.532154,0,0,0,0
1.533750,0,0,0,0
1.535344,0,0,0,0
1.537035,0,0,0,0
1.538627,0,0,0,0
1.540224,0,0,0,0
1.541833,0,0,0,0
1.543427,0,0,0,0
1.545028,0,0,0,0
1.546622,0,0,0,0
1.548220,0,0,0,0
1.549815,0,0,0,0
1.551408,0,0,0,0
1.553023,0,0,0,0
1.554616,0,0,0,0
1.556213,0,0,0,0
1.557809,0,0,0,0
1.559403,0,0,0,0
1.561003,0,0,0,0
1.562597,0,0,0,0
1.564207,0,0,0,0
1.565803,0,0,0,0
1.567398,0,0,0,0
1.568998,0,0,0,0
1.570592,0,0,0,0
1.572190,0,0,0,0
1.573785,0,0,0,0
1.575391,0,0,0,0
1.576991,0,0,0,0
1.578583,0,0,0,0
1.580179,0,0,0,0
1.581774,0,0,0,0
1.583369,0,0,0,0
1.584927,0,0,0,0
1.586500,0,0,0,0
1.588098,0,0,0,0
1.589694,0,0,0,0
1.591289,0,0,0,0
