elapsed_s,TSE_SETUP_FDP3_2_WORKING_CYCLE_L3,TSE_SETUP_FDP3_3_WORKING_CYCLE_L3,TSE_SETUP_FDP3_4_WORKING_CYCLE_L3,TSE_SETUP_FDP3_5_WORKING_CYCLE_L3
1.399564,0,0,0,0
1.401118,0,0,0,0
1.402572,0,0,0,0
1.404123,0,0,0,0
1.405573,0,0,0,0
1.407098,0,0,0,0
1.408655,0,0,0,0
1.410209,0,0,0,0
1.411763,0,0,0,0
1.413317,0,0,0,0
1.414872,0,0,0,0
1.416318,0,0,0,0
1.417843,0,0,0,0
1.419396,0,0,0,0
1.420998,0,0,0,0
1.422554,0,0,0,0
1.424107,0,0,0,0
1.425666,0,0,0,0
1.427232,0,0,0,0
1.428789,0,0,0,0
1.430345,0,0,0,0
1.431897,0,0,0,0
1.433451,0,0,0,0
1.435006,0,0,0,0
1.436562,0,0,0,0
1.438175,0,0,0,0
1.439729,0,0,0,0
1.441284,0,0,0,0
1.442839,0,0,0,0
1.444395,0,0,0,0
1.445950,0,0,0,0
1.447502,0,0,0,0
1.449071,0,0,0,0
1.450626,0,0,0,0
1.452179,0,0,0,0
1.453740,0,0,0,0
1.455292,0,0,0,0
1.456849,0,0,0,0
1.458404,0,0,0,0
1.459971,0,0,0,0
1.461473,0,0,0,0
1.462996,0,0,0,0
1.464553,0,0,0,0
1.466107,0,0,0,0
1.467697,0,0,0,0
1.469296,0,0,0,0
1.470742,0,0,0,0
1.472362,0,0,0,0
1.473951,0,0,0,0
1.475544,0,0,0,0
1.477140,0,0,0,0
1.478735,0,0,0,0
1.480331,0,0,0,0
1.481938,0,0,0,0
1.483531,0,0,0,0
1.485175,0,0,0,0
1.486770,0,0,0,0
1.488365,0,0,0,0
1.489951,0,0,0,0
1.491535,0,0,0,0
1.493005,0,0,0,0
1.494589,0,0,0,0
1.496099,0,0,0,0
1.497664,0,0,0,0
1.499255,0,0,0,0
1.500907,0,0,0,0
1.502498,0,0,0,0
1.504101,0,0,0,0
1.505692,0,0,0,0
1.507275,0,0,0,0
1.508867,0,0,0,0
1.510329,0,0,0,0
1.511893,0,0,0,0
1.513485,0,0,0,0
1.515091,0,0,0,0
1.516800,0,0,0,0
1.518370,0,0,0,0
1.519984,0,0,0,0
1.521539,0,0,0,0
1.522977,0,0,0,0
1.524509,0,0,0,0
1.526114,0,0,0,0
1.527741,0,0,0,0
1.529330,0,0,0,0
1.530922,0,0,0,0
1.532514,0,0,0,0
1.534149,0,0,0,0
1.535618,0,0,0,0
1.537198,0,0,0,0
1.538790,0,0,0,0
1.540386,0,0,0,0
1.541978,0,0,0,0
1.543567,0,0,0,0
1.545034,0,0,0,0
1.546471,0,0,0,0
1.547908,0,0,0,0
1.549383,0,0,0,0
1.550807,0,0,0,0
1.552227,0,0,0,0
1.553786,0,0,0,0
1.555426,0,0,0,0
1.557020,0,0,0,0
