elapsed_s,RAS_STARVE_CYCLES_TSE,RAS_SUPER_TILES,RAS_8X4_TILES,RAS_MASKGEN_ACTIVE
0.269237,14766,0,0,0
0.270624,14010,0,0,0
0.272105,14880,0,0,0
0.273560,14847,0,0,0
0.274950,14922,0,0,0
0.276334,15015,0,0,0
0.277731,14667,0,0,0
0.279145,14712,0,0,0
0.280523,14748,0,0,0
0.281907,14262,0,0,0
0.283296,13851,0,0,0
0.284679,14493,0,0,0
0.286064,14763,0,0,0
0.287446,15042,0,0,0
0.288839,13833,0,0,0
0.291950,13497,0,0,0
0.293471,15063,0,0,0
0.295024,13809,0,0,0
0.296574,14562,0,0,0
0.298127,14034,0,0,0
0.299693,14277,0,0,0
0.301243,14397,0,0,0
0.302798,14661,0,0,0
0.304349,14781,0,0,0
0.305944,14937,0,0,0
0.307498,14046,0,0,0
0.309048,13629,0,0,0
0.310615,14067,0,0,0
0.312165,15063,0,0,0
0.313757,13659,0,0,0
0.315305,14328,0,0,0
0.316726,13698,0,0,0
0.318119,14175,0,0,0
0.319636,14547,0,0,0
0.321197,14283,0,0,0
0.322797,14430,0,0,0
0.324345,14652,0,0,0
0.325898,13599,0,0,0
0.327448,15042,0,0,0
0.328997,13728,0,0,0
0.330497,14133,0,0,0
0.332028,14238,0,0,0
0.333580,15483,0,0,0
0.335130,15096,0,0,0
0.336679,14019,0,0,0
0.338231,13971,0,0,0
0.339781,13809,0,0,0
0.341394,14022,0,0,0
0.342949,14865,0,0,0
0.344490,15003,0,0,0
0.345908,13896,0,0,0
0.347431,14184,0,0,0
0.348982,14550,0,0,0
0.350534,13713,0,0,0
0.352086,13902,0,0,0
0.353695,15186,0,0,0
0.355249,14907,0,0,0
0.356800,13617,0,0,0
0.358353,14253,0,0,0
0.359906,14625,0,0,0
0.361461,14961,0,0,0
0.363013,14967,0,0,0
0.364578,13854,0,0,0
0.366133,14073,0,0,0
0.367686,14631,0,0,0
0.369237,13650,0,0,0
0.370841,14736,0,0,0
0.372391,14727,0,0,0
0.373946,13779,0,0,0
0.375503,14763,0,0,0
0.377045,14754,0,0,0
0.378569,13719,0,0,0
0.380090,15066,0,0,0
0.381643,14706,0,0,0
0.383194,14190,0,0,0
0.384744,13914,0,0,0
0.386308,13815,0,0,0
0.387859,15105,0,0,0
0.389412,13833,0,0,0
0.390964,13632,0,0,0
0.392513,14904,0,0,0
0.394138,14244,0,0,0
0.395691,13917,0,0,0
0.397253,14124,0,0,0
0.398808,13674,0,0,0
0.400357,13983,0,0,0
0.401952,14217,0,0,0
0.403503,14754,0,0,0
0.405052,15174,0,0,0
0.406605,14979,0,0,0
0.408166,15426,0,0,0
0.409593,13977,0,0,0
0.411117,13944,0,0,0
0.412667,14970,0,0,0
0.414109,14433,0,0,0
0.415630,15102,0,0,0
0.417172,13830,0,0,0
0.418625,14952,0,0,0
0.420019,14979,0,0,0
0.421541,14766,0,0,0
0.423095,13740,0,0,0
0.424646,13659,0,0,0
0.426199,14190,0,0,0
0.427752,13809,0,0,0
0.429314,14919,0,0,0
0.430888,14715,0,0,0
0.432439,14925,0,0,0
0.434037,13962,0,0,0
0.435581,13935,0,0,0
0.437123,15015,0,0,0
0.438653,14154,0,0,0
0.440216,14892,0,0,0
0.441770,13668,0,0,0
0.443324,14046,0,0,0
0.444875,14217,0,0,0
0.446427,13617,0,0,0
0.447971,14436,0,0,0
0.449626,14838,0,0,0
0.451188,13827,0,0,0
0.452737,13554,0,0,0
0.454289,14175,0,0,0
0.455840,14976,0,0,0
0.457394,13884,0,0,0
0.458947,14262,0,0,0
0.460497,14232,0,0,0
0.462062,14196,0,0,0
0.463615,13965,0,0,0
0.465165,13488,0,0,0
0.466767,13803,0,0,0
0.468316,14433,0,0,0
0.469868,14094,0,0,0
0.471416,14202,0,0,0
0.472877,14178,0,0,0
0.474407,14172,0,0,0
0.475958,13827,0,0,0
0.477513,14982,0,0,0
0.479067,14994,0,0,0
0.480616,15006,0,0,0
0.482171,14391,0,0,0
0.483737,14751,0,0,0
0.485296,14655,0,0,0
0.486796,13905,0,0,0
0.488317,13725,0,0,0
0.489871,13545,0,0,0
0.491424,14805,0,0,0
0.492976,13785,0,0,0
0.494592,13578,0,0,0
0.496144,14766,0,0,0
0.497742,14211,0,0,0
0.499296,13929,0,0,0
0.500846,14643,0,0,0
0.502400,13533,0,0,0
0.503943,14664,0,0,0
0.505554,15084,0,0,0
0.507103,14271,0,0,0
0.508688,14391,0,0,0
0.510238,14271,0,0,0
0.511788,14784,0,0,0
0.513385,14796,0,0,0
0.514937,13800,0,0,0
0.516500,14250,0,0,0
0.518052,13776,0,0,0
0.519604,14889,0,0,0
0.521152,14127,0,0,0
0.522605,14178,0,0,0
0.524154,13773,0,0,0
0.525706,14550,0,0,0
0.527146,15081,0,0,0
0.528672,14409,0,0,0
0.530225,13713,0,0,0
0.531776,14082,0,0,0
0.533408,14844,0,0,0
0.534835,14919,0,0,0
0.536225,13746,0,0,0
0.537763,14268,0,0,0
0.539328,14205,0,0,0
0.540877,13806,0,0,0
0.542430,15003,0,0,0
0.543982,14439,0,0,0
0.545582,13749,0,0,0
0.547136,13734,0,0,0
0.548574,13716,0,0,0
0.550101,12894,0,0,0
0.551649,13032,0,0,0
0.553190,13014,0,0,0
0.554591,12939,0,0,0
0.555982,13200,0,0,0
0.557500,12972,0,0,0
0.559062,12975,0,0,0
0.560610,12801,0,0,0
