elapsed_s,TSE_BE_CINVOCATION,TSE_BE_CPRIMITIVES,TSE_BE_2D_INPUT_PRIM,TSE_BE_2D_ALIVE_CYCLES
0.521729,0,0,0,0
0.523276,0,0,0,0
0.525100,0,0,0,0
0.526497,0,0,0,0
0.527879,0,0,0,0
0.529259,0,0,0,0
0.530672,0,0,0,0
0.532052,0,0,0,0
0.533581,0,0,0,0
0.535061,0,0,0,0
0.536446,0,0,0,0
0.537833,0,0,0,0
0.539221,0,0,0,0
0.540607,0,0,0,0
0.542004,0,0,0,0
0.543514,0,0,0,0
0.545063,0,0,0,0
0.546614,0,0,0,0
0.548164,0,0,0,0
0.549760,0,0,0,0
0.551312,0,0,0,0
0.552875,0,0,0,0
0.554426,0,0,0,0
0.555977,0,0,0,0
0.557529,0,0,0,0
0.559081,0,0,0,0
0.560630,0,0,0,0
0.562181,0,0,0,0
0.563744,0,0,0,0
0.565336,0,0,0,0
0.566891,0,0,0,0
0.568439,0,0,0,0
0.569991,0,0,0,0
0.571542,0,0,0,0
0.573090,0,0,0,0
0.574589,0,0,0,0
0.576109,0,0,0,0
0.577557,0,0,0,0
0.578946,0,0,0,0
0.580288,0,0,0,0
0.581629,0,0,0,0
0.582967,0,0,0,0
0.584301,0,0,0,0
0.585839,0,0,0,0
0.587234,0,0,0,0
0.588580,0,0,0,0
0.589922,0,0,0,0
0.591261,0,0,0,0
0.592599,0,0,0,0
0.593938,0,0,0,0
0.595275,0,0,0,0
0.596624,0,0,0,0
0.597954,0,0,0,0
0.599264,0,0,0,0
0.600573,0,0,0,0
0.601882,0,0,0,0
0.603193,0,0,0,0
0.604509,0,0,0,0
0.605868,0,0,0,0
0.607187,0,0,0,0
0.608545,0,0,0,0
0.609866,0,0,0,0
0.611176,0,0,0,0
0.612486,0,0,0,0
0.613792,0,0,0,0
0.615086,0,0,0,0
0.616380,0,0,0,0
0.617738,0,0,0,0
0.619085,0,0,0,0
0.620379,0,0,0,0
0.621722,0,0,0,0
0.623015,0,0,0,0
0.624306,0,0,0,0
0.625644,0,0,0,0
0.626941,0,0,0,0
0.628248,0,0,0,0
0.629542,0,0,0,0
0.630903,0,0,0,0
0.632155,0,0,0,0
0.633564,0,0,0,0
0.634926,0,0,0,0
0.636286,0,0,0,0
0.637647,0,0,0,0
0.639065,0,0,0,0
0.640334,0,0,0,0
0.641657,0,0,0,0
0.643025,0,0,0,0
0.644388,0,0,0,0
0.645793,0,0,0,0
