elapsed_s,TSE_BE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS,TSE_BE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_BE_VP_OUT_IS_NAN,TSE_BE_EXCLUDED_PRIM
1.225884,0,0,0,0
1.227439,0,0,0,0
1.229039,0,0,0,0
1.230592,0,0,0,0
1.232146,0,0,0,0
1.233700,0,0,0,0
1.235270,0,0,0,0
1.236824,0,0,0,0
1.238376,0,0,0,0
1.239932,0,0,0,0
1.241486,0,0,0,0
1.243039,0,0,0,0
1.244599,0,0,0,0
1.246164,0,0,0,0
1.247719,0,0,0,0
1.249273,0,0,0,0
1.250826,0,0,0,0
1.252294,0,0,0,0
1.253692,0,0,0,0
1.255220,0,0,0,0
1.256788,0,0,0,0
1.258341,0,0,0,0
1.259941,0,0,0,0
1.261495,0,0,0,0
1.263048,0,0,0,0
1.264607,0,0,0,0
1.266161,0,0,0,0
1.267773,0,0,0,0
1.269328,0,0,0,0
1.270882,0,0,0,0
1.272499,0,0,0,0
1.274052,0,0,0,0
1.275651,0,0,0,0
1.277206,0,0,0,0
1.278772,0,0,0,0
1.280326,0,0,0,0
1.281881,0,0,0,0
1.283437,0,0,0,0
1.285060,0,0,0,0
1.286616,0,0,0,0
1.288171,0,0,0,0
1.289740,0,0,0,0
1.291297,0,0,0,0
1.292898,0,0,0,0
1.294452,0,0,0,0
1.296008,0,0,0,0
1.297563,0,0,0,0
1.299117,0,0,0,0
1.300565,0,0,0,0
1.302086,0,0,0,0
1.303639,0,0,0,0
1.305191,0,0,0,0
1.306741,0,0,0,0
1.308335,0,0,0,0
1.309887,0,0,0,0
1.311460,0,0,0,0
1.313011,0,0,0,0
1.314613,0,0,0,0
1.316508,0,0,0,0
1.317986,0,0,0,0
1.319376,0,0,0,0
1.320724,0,0,0,0
1.322129,0,0,0,0
1.324241,0,0,0,0
1.325655,0,0,0,0
1.327043,0,0,0,0
1.328430,0,0,0,0
1.329816,0,0,0,0
1.331206,0,0,0,0
1.332609,0,0,0,0
1.333995,0,0,0,0
1.335511,0,0,0,0
1.337062,0,0,0,0
1.338613,0,0,0,0
1.340209,0,0,0,0
1.341644,0,0,0,0
1.343266,0,0,0,0
1.344882,0,0,0,0
1.346432,0,0,0,0
1.348030,0,0,0,0
1.349582,0,0,0,0
1.351133,0,0,0,0
1.352690,0,0,0,0
1.354129,0,0,0,0
1.355761,0,0,0,0
1.357198,0,0,0,0
1.358592,0,0,0,0
1.359984,0,0,0,0
1.361372,0,0,0,0
1.362760,0,0,0,0
1.364204,0,0,0,0
1.365684,0,0,0,0
1.367238,0,0,0,0
1.368791,0,0,0,0
1.370342,0,0,0,0
1.371940,0,0,0,0
1.373492,0,0,0,0
1.375055,0,0,0,0
1.376613,0,0,0,0
1.378162,0,0,0,0
1.379758,0,0,0,0
1.381309,0,0,0,0
1.382858,0,0,0,0
1.384468,0,0,0,0
1.386031,0,0,0,0
1.387583,0,0,0,0
1.389134,0,0,0,0
1.390683,0,0,0,0
1.392234,0,0,0,0
1.393785,0,0,0,0
1.395337,0,0,0,0
1.396946,0,0,0,0
1.398495,0,0,0,0
1.400045,0,0,0,0
1.401596,0,0,0,0
1.403144,0,0,0,0
1.404618,0,0,0,0
1.406009,0,0,0,0
1.407410,0,0,0,0
1.408930,0,0,0,0
1.410482,0,0,0,0
1.412080,0,0,0,0
1.413631,0,0,0,0
1.415265,0,0,0,0
1.416852,0,0,0,0
1.418294,0,0,0,0
1.419732,0,0,0,0
1.421121,0,0,0,0
1.422508,0,0,0,0
1.424159,0,0,0,0
1.425811,0,0,0,0
1.427209,0,0,0,0
1.428594,0,0,0,0
1.429993,0,0,0,0
1.431459,0,0,0,0
1.432844,0,0,0,0
1.434227,0,0,0,0
1.435647,0,0,0,0
1.437031,0,0,0,0
1.438541,0,0,0,0
1.439975,0,0,0,0
1.441492,0,0,0,0
1.443037,0,0,0,0
1.444498,0,0,0,0
1.446015,0,0,0,0
1.447439,0,0,0,0
1.448961,0,0,0,0
1.450525,0,0,0,0
1.452122,0,0,0,0
1.454646,0,0,0,0
1.457118,0,0,0,0
1.458518,0,0,0,0
1.459910,0,0,0,0
1.461317,0,0,0,0
1.462708,0,0,0,0
1.464102,0,0,0,0
1.465492,0,0,0,0
1.466881,0,0,0,0
1.468324,0,0,0,0
1.469714,0,0,0,0
1.471103,0,0,0,0
1.472539,0,0,0,0
1.473923,0,0,0,0
1.475321,0,0,0,0
1.476879,0,0,0,0
1.478435,0,0,0,0
1.479993,0,0,0,0
1.481549,0,0,0,0
1.483118,0,0,0,0
1.484680,0,0,0,0
1.486235,0,0,0,0
1.487794,0,0,0,0
1.489352,0,0,0,0
1.490906,0,0,0,0
1.492468,0,0,0,0
1.494035,0,0,0,0
1.495594,0,0,0,0
1.497151,0,0,0,0
1.498706,0,0,0,0
1.500305,0,0,0,0
1.501862,0,0,0,0
1.503420,0,0,0,0
1.504991,0,0,0,0
1.506546,0,0,0,0
1.508147,0,0,0,0
1.509703,0,0,0,0
1.511260,0,0,0,0
1.512817,0,0,0,0
1.514371,0,0,0,0
1.515986,0,0,0,0
1.517543,0,0,0,0
1.519097,0,0,0,0
1.520658,0,0,0,0
1.522214,0,0,0,0
1.523816,0,0,0,0
1.525373,0,0,0,0
1.526941,0,0,0,0
1.528502,0,0,0,0
1.530058,0,0,0,0
1.531660,0,0,0,0
1.533216,0,0,0,0
1.534771,0,0,0,0
1.536327,0,0,0,0
1.537888,0,0,0,0
1.539690,0,0,0,0
1.541246,0,0,0,0
1.542838,0,0,0,0
1.544445,0,0,0,0
1.546001,0,0,0,0
1.547559,0,0,0,0
1.549131,0,0,0,0
1.550686,0,0,0,0
1.552242,0,0,0,0
1.553799,0,0,0,0
1.555357,0,0,0,0
1.556958,0,0,0,0
1.558513,0,0,0,0
1.560084,0,0,0,0
1.561640,0,0,0,0
1.563269,0,0,0,0
