elapsed_s,CP_ICACHE_MISSES,CP_ICACHE_HITS,CP_ICACHE_STALL,CP_DCACHE_MISSES,CP_DCACHE_HITS,CP_DCACHE_STALLS,CP_AQE_SQE_STALL,CP_SQE_AQE_STARVE,CP_ISR_CYCLES,CP_SQE_MD8_STALL_CYCLES,CP_SQE_MESH_EXEC_CYCLES,CP_AQE_NUM_AS_CHUNKS,CP_AQE_NUM_MS_CHUNKS,CP_S_SKEW_BUFFER_FULL
1.261403,18,225,1418,0,0,0,0,0,0,0,0,0,0,0
1.262900,18,231,1500,0,0,0,0,0,0,0,0,0,0,0
1.264529,18,231,1469,0,0,0,0,0,0,0,0,0,0,0
1.266144,18,227,1567,0,0,0,0,0,0,0,0,0,0,0
1.267759,18,231,1441,0,0,0,0,0,0,0,0,0,0,0
1.269372,18,231,1463,0,0,0,0,0,0,0,0,0,0,0
1.270985,18,231,1441,0,0,0,0,0,0,0,0,0,0,0
1.272599,18,231,1441,0,0,0,0,0,0,0,0,0,0,0
1.274222,18,227,1439,0,0,0,0,0,0,0,0,0,0,0
1.275835,18,231,1537,0,0,0,0,0,0,0,0,0,0,0
1.277447,18,231,1442,0,0,0,0,0,0,0,0,0,0,0
1.279057,18,231,1444,0,0,0,0,0,0,0,0,0,0,0
1.280670,18,227,1436,0,0,0,0,0,0,0,0,0,0,0
1.282290,18,231,1442,0,0,0,0,0,0,0,0,0,0,0
1.283816,18,231,1436,0,0,0,0,0,0,0,0,0,0,0
1.285421,18,231,1595,0,0,0,0,0,0,0,0,0,0,0
1.287040,18,241,1533,0,0,0,0,0,0,0,0,0,0,0
1.288653,18,231,1462,0,0,0,0,0,0,0,0,0,0,0
1.290267,18,231,1594,0,0,0,0,0,0,0,0,0,0,0
1.291884,18,227,1439,0,0,0,0,0,0,0,0,0,0,0
1.293497,18,231,1431,0,0,0,0,0,0,0,0,0,0,0
1.295108,18,227,1433,0,0,0,0,0,0,0,0,0,0,0
1.296604,18,231,1437,0,0,0,0,0,0,0,0,0,0,0
1.298186,18,227,1440,0,0,0,0,0,0,0,0,0,0,0
1.299801,18,231,1432,0,0,0,0,0,0,0,0,0,0,0
1.301415,18,227,1444,0,0,0,0,0,0,0,0,0,0,0
1.303026,18,227,1530,0,0,0,0,0,0,0,0,0,0,0
1.304640,18,231,1441,0,0,0,0,0,0,0,0,0,0,0
1.306252,18,227,1443,0,0,0,0,0,0,0,0,0,0,0
1.307879,18,231,1442,0,0,0,0,0,0,0,0,0,0,0
1.309493,18,231,1453,0,0,0,0,0,0,0,0,0,0,0
1.311105,18,231,1439,0,0,0,0,0,0,0,0,0,0,0
1.312719,18,231,1437,0,0,0,0,0,0,0,0,0,0,0
1.314333,18,231,1457,0,0,0,0,0,0,0,0,0,0,0
1.315948,18,231,1439,0,0,0,0,0,0,0,0,0,0,0
