elapsed_s,RB_EARLY_Z_ARB3_GRANT,RB_LATE_Z_ARB3_GRANT,RB_EARLY_Z_SKIP_GRANT,RB_VRS_1X1_QUADS,RB_VRS_2X1_QUADS,RB_VRS_1X2_QUADS,RB_VRS_2X2_QUADS,RB_VRS_2X4_QUADS
0.314492,0,0,0,0,0,0,0,0
0.315894,0,0,0,0,0,0,0,0
0.317296,0,0,0,0,0,0,0,0
0.318698,0,0,0,0,0,0,0,0
0.320227,0,0,0,0,0,0,0,0
0.321699,0,0,0,0,0,0,0,0
0.323167,0,0,0,0,0,0,0,0
0.324686,0,0,0,0,0,0,0,0
0.326097,0,0,0,0,0,0,0,0
0.327505,0,0,0,0,0,0,0,0
0.328915,0,0,0,0,0,0,0,0
0.330322,0,0,0,0,0,0,0,0
0.331741,0,0,0,0,0,0,0,0
0.333150,0,0,0,0,0,0,0,0
0.334558,0,0,0,0,0,0,0,0
0.335964,0,0,0,0,0,0,0,0
0.337374,0,0,0,0,0,0,0,0
0.338818,0,0,0,0,0,0,0,0
0.340355,0,0,0,0,0,0,0,0
0.341808,0,0,0,0,0,0,0,0
0.343351,0,0,0,0,0,0,0,0
0.344927,0,0,0,0,0,0,0,0
0.346501,0,0,0,0,0,0,0,0
0.348074,0,0,0,0,0,0,0,0
0.349704,0,0,0,0,0,0,0,0
0.351276,0,0,0,0,0,0,0,0
0.352864,0,0,0,0,0,0,0,0
0.354481,0,0,0,0,0,0,0,0
0.356054,0,0,0,0,0,0,0,0
0.357692,0,0,0,0,0,0,0,0
0.359264,0,0,0,0,0,0,0,0
0.360840,0,0,0,0,0,0,0,0
0.362415,0,0,0,0,0,0,0,0
0.363999,0,0,0,0,0,0,0,0
0.365573,0,0,0,0,0,0,0,0
0.367147,0,0,0,0,0,0,0,0
0.368723,0,0,0,0,0,0,0,0
0.370342,0,0,0,0,0,0,0,0
0.371914,0,0,0,0,0,0,0,0
0.373489,0,0,0,0,0,0,0,0
0.375075,0,0,0,0,0,0,0,0
0.376652,0,0,0,0,0,0,0,0
0.378218,0,0,0,0,0,0,0,0
0.379780,0,0,0,0,0,0,0,0
0.381223,0,0,0,0,0,0,0,0
0.382766,0,0,0,0,0,0,0,0
0.384338,0,0,0,0,0,0,0,0
0.386037,0,0,0,0,0,0,0,0
0.387610,0,0,0,0,0,0,0,0
0.389185,0,0,0,0,0,0,0,0
0.390760,0,0,0,0,0,0,0,0
0.392332,0,0,0,0,0,0,0,0
0.393908,0,0,0,0,0,0,0,0
0.395480,0,0,0,0,0,0,0,0
0.397066,0,0,0,0,0,0,0,0
0.398517,0,0,0,0,0,0,0,0
0.399931,0,0,0,0,0,0,0,0
0.401338,0,0,0,0,0,0,0,0
0.402784,0,0,0,0,0,0,0,0
0.404185,0,0,0,0,0,0,0,0
0.405597,0,0,0,0,0,0,0,0
0.407008,0,0,0,0,0,0,0,0
0.408462,0,0,0,0,0,0,0,0
0.409862,0,0,0,0,0,0,0,0
0.411261,0,0,0,0,0,0,0,0
0.412685,0,0,0,0,0,0,0,0
0.414118,0,0,0,0,0,0,0,0
0.415516,0,0,0,0,0,0,0,0
0.416915,0,0,0,0,0,0,0,0
0.418373,0,0,0,0,0,0,0,0
0.419749,0,0,0,0,0,0,0,0
0.421124,0,0,0,0,0,0,0,0
0.422499,0,0,0,0,0,0,0,0
0.423872,0,0,0,0,0,0,0,0
0.425247,0,0,0,0,0,0,0,0
0.426619,0,0,0,0,0,0,0,0
0.427991,0,0,0,0,0,0,0,0
0.429370,0,0,0,0,0,0,0,0
0.430744,0,0,0,0,0,0,0,0
0.432118,0,0,0,0,0,0,0,0
0.433559,0,0,0,0,0,0,0,0
0.434967,0,0,0,0,0,0,0,0
0.436326,0,0,0,0,0,0,0,0
0.437739,0,0,0,0,0,0,0,0
0.439098,0,0,0,0,0,0,0,0
0.440462,0,0,0,0,0,0,0,0
0.441821,0,0,0,0,0,0,0,0
0.443180,0,0,0,0,0,0,0,0
0.444794,0,0,0,0,0,0,0,0
0.446153,0,0,0,0,0,0,0,0
0.447511,0,0,0,0,0,0,0,0
0.448869,0,0,0,0,0,0,0,0
0.450257,0,0,0,0,0,0,0,0
0.451690,0,0,0,0,0,0,0,0
0.453117,0,0,0,0,0,0,0,0
0.454550,0,0,0,0,0,0,0,0
0.455975,0,0,0,0,0,0,0,0
0.457399,0,0,0,0,0,0,0,0
0.458824,0,0,0,0,0,0,0,0
0.460120,0,0,0,0,0,0,0,0
0.461577,0,0,0,0,0,0,0,0
0.462963,0,0,0,0,0,0,0,0
0.464343,0,0,0,0,0,0,0,0
0.465719,0,0,0,0,0,0,0,0
0.467002,0,0,0,0,0,0,0,0
0.468379,0,0,0,0,0,0,0,0
0.469755,0,0,0,0,0,0,0,0
0.471129,0,0,0,0,0,0,0,0
0.472684,0,0,0,0,0,0,0,0
0.474144,0,0,0,0,0,0,0,0
0.475391,0,0,0,0,0,0,0,0
0.476766,0,0,0,0,0,0,0,0
0.478135,0,0,0,0,0,0,0,0
0.479498,0,0,0,0,0,0,0,0
0.480905,0,0,0,0,0,0,0,0
0.482288,0,0,0,0,0,0,0,0
0.483708,0,0,0,0,0,0,0,0
0.485141,0,0,0,0,0,0,0,0
0.486573,0,0,0,0,0,0,0,0
0.487983,0,0,0,0,0,0,0,0
0.489391,0,0,0,0,0,0,0,0
0.490800,0,0,0,0,0,0,0,0
0.492209,0,0,0,0,0,0,0,0
0.493657,0,0,0,0,0,0,0,0
0.495069,0,0,0,0,0,0,0,0
0.496487,0,0,0,0,0,0,0,0
0.497955,0,0,0,0,0,0,0,0
0.500136,0,0,0,0,0,0,0,0
0.501623,0,0,0,0,0,0,0,0
0.503025,0,0,0,0,0,0,0,0
0.504483,0,0,0,0,0,0,0,0
0.505905,0,0,0,0,0,0,0,0
0.507313,0,0,0,0,0,0,0,0
0.508712,0,0,0,0,0,0,0,0
0.510112,0,0,0,0,0,0,0,0
0.511818,0,0,0,0,0,0,0,0
0.514310,0,0,0,0,0,0,0,0
0.515714,0,0,0,0,0,0,0,0
0.517118,0,0,0,0,0,0,0,0
0.518535,0,0,0,0,0,0,0,0
0.519943,0,0,0,0,0,0,0,0
0.521354,0,0,0,0,0,0,0,0
0.522758,0,0,0,0,0,0,0,0
0.524176,0,0,0,0,0,0,0,0
0.525600,0,0,0,0,0,0,0,0
0.527130,0,0,0,0,0,0,0,0
0.528583,0,0,0,0,0,0,0,0
0.530046,0,0,0,0,0,0,0,0
0.531456,0,0,0,0,0,0,0,0
0.532865,0,0,0,0,0,0,0,0
0.534273,0,0,0,0,0,0,0,0
0.535679,0,0,0,0,0,0,0,0
0.537088,0,0,0,0,0,0,0,0
0.538623,0,0,0,0,0,0,0,0
0.540081,0,0,0,0,0,0,0,0
0.541678,0,0,0,0,0,0,0,0
0.543249,0,0,0,0,0,0,0,0
0.544823,0,0,0,0,0,0,0,0
0.546439,0,0,0,0,0,0,0,0
0.548010,0,0,0,0,0,0,0,0
0.549454,0,0,0,0,0,0,0,0
0.550886,0,0,0,0,0,0,0,0
0.552407,0,0,0,0,0,0,0,0
0.553918,0,0,0,0,0,0,0,0
0.555738,0,0,0,0,0,0,0,0
0.558097,0,0,0,0,0,0,0,0
0.559506,0,0,0,0,0,0,0,0
0.560925,0,0,0,0,0,0,0,0
0.562372,0,0,0,0,0,0,0,0
0.563778,0,0,0,0,0,0,0,0
0.565185,0,0,0,0,0,0,0,0
0.566721,0,0,0,0,0,0,0,0
0.568292,0,0,0,0,0,0,0,0
0.569869,0,0,0,0,0,0,0,0
0.571453,0,0,0,0,0,0,0,0
0.573029,0,0,0,0,0,0,0,0
0.574601,0,0,0,0,0,0,0,0
0.576070,0,0,0,0,0,0,0,0
0.577561,0,0,0,0,0,0,0,0
0.578971,0,0,0,0,0,0,0,0
0.580379,0,0,0,0,0,0,0,0
0.581838,0,0,0,0,0,0,0,0
0.583247,0,0,0,0,0,0,0,0
0.584656,0,0,0,0,0,0,0,0
0.586193,0,0,0,0,0,0,0,0
0.587765,0,0,0,0,0,0,0,0
0.589339,0,0,0,0,0,0,0,0
0.590912,0,0,0,0,0,0,0,0
0.592370,0,0,0,0,0,0,0,0
0.593981,0,0,0,0,0,0,0,0
0.595553,0,0,0,0,0,0,0,0
0.597129,0,0,0,0,0,0,0,0
0.599418,0,0,0,0,0,0,0,0
0.600885,0,0,0,0,0,0,0,0
0.602289,0,0,0,0,0,0,0,0
0.603699,0,0,0,0,0,0,0,0
0.605100,0,0,0,0,0,0,0,0
0.606500,0,0,0,0,0,0,0,0
0.607900,0,0,0,0,0,0,0,0
0.609300,0,0,0,0,0,0,0,0
0.610742,0,0,0,0,0,0,0,0
0.612142,0,0,0,0,0,0,0,0
0.613629,0,0,0,0,0,0,0,0
0.615038,0,0,0,0,0,0,0,0
0.616443,0,0,0,0,0,0,0,0
0.617842,0,0,0,0,0,0,0,0
0.619241,0,0,0,0,0,0,0,0
0.620639,0,0,0,0,0,0,0,0
0.622039,0,0,0,0,0,0,0,0
0.623437,0,0,0,0,0,0,0,0
0.624837,0,0,0,0,0,0,0,0
0.626295,0,0,0,0,0,0,0,0
0.627671,0,0,0,0,0,0,0,0
0.629045,0,0,0,0,0,0,0,0
0.630419,0,0,0,0,0,0,0,0
0.631791,0,0,0,0,0,0,0,0
0.633164,0,0,0,0,0,0,0,0
0.634538,0,0,0,0,0,0,0,0
0.635912,0,0,0,0,0,0,0,0
0.637293,0,0,0,0,0,0,0,0
0.638668,0,0,0,0,0,0,0,0
0.640044,0,0,0,0,0,0,0,0
0.641419,0,0,0,0,0,0,0,0
0.642834,0,0,0,0,0,0,0,0
0.644194,0,0,0,0,0,0,0,0
0.645658,0,0,0,0,0,0,0,0
0.647016,0,0,0,0,0,0,0,0
0.648379,0,0,0,0,0,0,0,0
0.649828,0,0,0,0,0,0,0,0
0.651185,0,0,0,0,0,0,0,0
0.652543,0,0,0,0,0,0,0,0
0.653903,0,0,0,0,0,0,0,0
0.655262,0,0,0,0,0,0,0,0
0.656919,0,0,0,0,0,0,0,0
0.658307,0,0,0,0,0,0,0,0
0.659739,0,0,0,0,0,0,0,0
0.661164,0,0,0,0,0,0,0,0
0.662590,0,0,0,0,0,0,0,0
0.664015,0,0,0,0,0,0,0,0
0.665474,0,0,0,0,0,0,0,0
0.666900,0,0,0,0,0,0,0,0
0.668336,0,0,0,0,0,0,0,0
0.669705,0,0,0,0,0,0,0,0
0.671136,0,0,0,0,0,0,0,0
0.672515,0,0,0,0,0,0,0,0
0.673908,0,0,0,0,0,0,0,0
0.675285,0,0,0,0,0,0,0,0
0.676713,0,0,0,0,0,0,0,0
0.678089,0,0,0,0,0,0,0,0
0.679518,0,0,0,0,0,0,0,0
0.681064,0,0,0,0,0,0,0,0
0.682504,0,0,0,0,0,0,0,0
0.683930,0,0,0,0,0,0,0,0
0.685356,0,0,0,0,0,0,0,0
0.686781,0,0,0,0,0,0,0,0
0.688205,0,0,0,0,0,0,0,0
0.689625,0,0,0,0,0,0,0,0
0.691068,0,0,0,0,0,0,0,0
0.692526,0,0,0,0,0,0,0,0
0.693798,0,0,0,0,0,0,0,0
0.695170,0,0,0,0,0,0,0,0
0.696552,0,0,0,0,0,0,0,0
0.697922,0,0,0,0,0,0,0,0
0.699289,0,0,0,0,0,0,0,0
0.700663,0,0,0,0,0,0,0,0
0.702054,0,0,0,0,0,0,0,0
0.703424,0,0,0,0,0,0,0,0
0.704850,0,0,0,0,0,0,0,0
0.706259,0,0,0,0,0,0,0,0
0.707664,0,0,0,0,0,0,0,0
0.709145,0,0,0,0,0,0,0,0
0.710548,0,0,0,0,0,0,0,0
0.711950,0,0,0,0,0,0,0,0
0.716447,0,0,0,0,0,0,0,0
0.717855,0,0,0,0,0,0,0,0
0.719262,0,0,0,0,0,0,0,0
0.720695,0,0,0,0,0,0,0,0
0.722175,0,0,0,0,0,0,0,0
0.723623,0,0,0,0,0,0,0,0
0.725026,0,0,0,0,0,0,0,0
0.726428,0,0,0,0,0,0,0,0
0.727829,0,0,0,0,0,0,0,0
0.729232,0,0,0,0,0,0,0,0
0.730641,0,0,0,0,0,0,0,0
0.732048,0,0,0,0,0,0,0,0
0.733454,0,0,0,0,0,0,0,0
0.734874,0,0,0,0,0,0,0,0
0.736276,0,0,0,0,0,0,0,0
0.737795,0,0,0,0,0,0,0,0
0.739227,0,0,0,0,0,0,0,0
0.740631,0,0,0,0,0,0,0,0
0.742038,0,0,0,0,0,0,0,0
0.743443,0,0,0,0,0,0,0,0
0.744851,0,0,0,0,0,0,0,0
0.746268,0,0,0,0,0,0,0,0
0.747673,0,0,0,0,0,0,0,0
0.749080,0,0,0,0,0,0,0,0
0.750486,0,0,0,0,0,0,0,0
0.751893,0,0,0,0,0,0,0,0
0.753299,0,0,0,0,0,0,0,0
0.754837,0,0,0,0,0,0,0,0
0.756295,0,0,0,0,0,0,0,0
0.757841,0,0,0,0,0,0,0,0
0.759411,0,0,0,0,0,0,0,0
0.760984,0,0,0,0,0,0,0,0
0.762556,0,0,0,0,0,0,0,0
0.764127,0,0,0,0,0,0,0,0
0.765703,0,0,0,0,0,0,0,0
0.767285,0,0,0,0,0,0,0,0
0.768858,0,0,0,0,0,0,0,0
0.770473,0,0,0,0,0,0,0,0
0.772044,0,0,0,0,0,0,0,0
0.773677,0,0,0,0,0,0,0,0
0.775247,0,0,0,0,0,0,0,0
0.776820,0,0,0,0,0,0,0,0
0.778403,0,0,0,0,0,0,0,0
0.779973,0,0,0,0,0,0,0,0
0.781545,0,0,0,0,0,0,0,0
0.783117,0,0,0,0,0,0,0,0
0.784689,0,0,0,0,0,0,0,0
0.786304,0,0,0,0,0,0,0,0
0.787875,0,0,0,0,0,0,0,0
0.789459,0,0,0,0,0,0,0,0
0.791032,0,0,0,0,0,0,0,0
0.792606,0,0,0,0,0,0,0,0
0.794179,0,0,0,0,0,0,0,0
0.795749,0,0,0,0,0,0,0,0
0.797323,0,0,0,0,0,0,0,0
0.798894,0,0,0,0,0,0,0,0
0.800481,0,0,0,0,0,0,0,0
0.802097,0,0,0,0,0,0,0,0
0.803667,0,0,0,0,0,0,0,0
0.805241,0,0,0,0,0,0,0,0
0.806810,0,0,0,0,0,0,0,0
0.808259,0,0,0,0,0,0,0,0
0.809797,0,0,0,0,0,0,0,0
0.811213,0,0,0,0,0,0,0,0
0.812615,0,0,0,0,0,0,0,0
0.814015,0,0,0,0,0,0,0,0
0.815415,0,0,0,0,0,0,0,0
0.816815,0,0,0,0,0,0,0,0
0.818257,0,0,0,0,0,0,0,0
0.819656,0,0,0,0,0,0,0,0
0.821056,0,0,0,0,0,0,0,0
0.822465,0,0,0,0,0,0,0,0
0.823863,0,0,0,0,0,0,0,0
0.825262,0,0,0,0,0,0,0,0
0.826661,0,0,0,0,0,0,0,0
0.828059,0,0,0,0,0,0,0,0
0.829585,0,0,0,0,0,0,0,0
0.830983,0,0,0,0,0,0,0,0
0.832449,0,0,0,0,0,0,0,0
0.833857,0,0,0,0,0,0,0,0
0.835286,0,0,0,0,0,0,0,0
0.836779,0,0,0,0,0,0,0,0
0.838155,0,0,0,0,0,0,0,0
0.839527,0,0,0,0,0,0,0,0
0.840900,0,0,0,0,0,0,0,0
0.842274,0,0,0,0,0,0,0,0
0.843648,0,0,0,0,0,0,0,0
0.845029,0,0,0,0,0,0,0,0
0.846403,0,0,0,0,0,0,0,0
0.847778,0,0,0,0,0,0,0,0
0.849153,0,0,0,0,0,0,0,0
0.850564,0,0,0,0,0,0,0,0
0.851993,0,0,0,0,0,0,0,0
0.853418,0,0,0,0,0,0,0,0
0.854844,0,0,0,0,0,0,0,0
0.856274,0,0,0,0,0,0,0,0
0.857599,0,0,0,0,0,0,0,0
0.859026,0,0,0,0,0,0,0,0
0.860462,0,0,0,0,0,0,0,0
0.861845,0,0,0,0,0,0,0,0
0.863222,0,0,0,0,0,0,0,0
0.864647,0,0,0,0,0,0,0,0
0.866073,0,0,0,0,0,0,0,0
0.867458,0,0,0,0,0,0,0,0
0.868888,0,0,0,0,0,0,0,0
0.870263,0,0,0,0,0,0,0,0
0.871688,0,0,0,0,0,0,0,0
0.873113,0,0,0,0,0,0,0,0
0.874488,0,0,0,0,0,0,0,0
0.875864,0,0,0,0,0,0,0,0
0.877292,0,0,0,0,0,0,0,0
0.878451,0,0,0,0,0,0,0,0
0.879828,0,0,0,0,0,0,0,0
0.881202,0,0,0,0,0,0,0,0
0.882592,0,0,0,0,0,0,0,0
0.883968,0,0,0,0,0,0,0,0
0.885436,0,0,0,0,0,0,0,0
0.886852,0,0,0,0,0,0,0,0
0.888243,0,0,0,0,0,0,0,0
0.889687,0,0,0,0,0,0,0,0
0.891049,0,0,0,0,0,0,0,0
0.892271,0,0,0,0,0,0,0,0
0.893641,0,0,0,0,0,0,0,0
0.895009,0,0,0,0,0,0,0,0
0.896374,0,0,0,0,0,0,0,0
0.897782,0,0,0,0,0,0,0,0
0.899247,0,0,0,0,0,0,0,0
0.900812,0,0,0,0,0,0,0,0
0.902202,0,0,0,0,0,0,0,0
0.903613,0,0,0,0,0,0,0,0
0.905699,0,0,0,0,0,0,0,0
0.907102,0,0,0,0,0,0,0,0
0.912464,0,0,0,0,0,0,0,0
0.913882,0,0,0,0,0,0,0,0
0.915344,0,0,0,0,0,0,0,0
0.916747,0,0,0,0,0,0,0,0
0.918151,0,0,0,0,0,0,0,0
0.919553,0,0,0,0,0,0,0,0
0.920956,0,0,0,0,0,0,0,0
0.922362,0,0,0,0,0,0,0,0
0.923770,0,0,0,0,0,0,0,0
0.925187,0,0,0,0,0,0,0,0
0.926589,0,0,0,0,0,0,0,0
0.928117,0,0,0,0,0,0,0,0
0.929538,0,0,0,0,0,0,0,0
0.930921,0,0,0,0,0,0,0,0
0.932325,0,0,0,0,0,0,0,0
0.933774,0,0,0,0,0,0,0,0
0.935192,0,0,0,0,0,0,0,0
0.936636,0,0,0,0,0,0,0,0
0.938045,0,0,0,0,0,0,0,0
0.939452,0,0,0,0,0,0,0,0
0.940862,0,0,0,0,0,0,0,0
0.942270,0,0,0,0,0,0,0,0
0.943677,0,0,0,0,0,0,0,0
0.945087,0,0,0,0,0,0,0,0
0.946621,0,0,0,0,0,0,0,0
0.948030,0,0,0,0,0,0,0,0
0.949440,0,0,0,0,0,0,0,0
0.950846,0,0,0,0,0,0,0,0
0.952253,0,0,0,0,0,0,0,0
0.953660,0,0,0,0,0,0,0,0
0.955189,0,0,0,0,0,0,0,0
0.956639,0,0,0,0,0,0,0,0
0.958214,0,0,0,0,0,0,0,0
