elapsed_s,RB_STALL_CYCLES_CCU_COLOR_READ,RB_STALL_CYCLES_CCU_COLOR_WRITE,RB_STALL_CYCLES_CCU_DEPTH_READ,RB_STALL_CYCLES_CCU_DEPTH_WRITE,RB_STALL_CYCLES_VPC_BE,RB_BLENDED_FP32_COMPONENTS,RB_COLOR_PIX_TILES,RB_STALL_CYCLES_CCU
0.473154,0,0,0,0,0,0,0,0
0.474530,0,0,0,0,0,0,0,0
0.475906,0,0,0,0,0,0,0,0
0.477187,0,0,0,0,0,0,0,0
0.478508,0,0,0,0,0,0,0,0
0.479947,0,0,0,0,0,0,0,0
0.481323,0,0,0,0,0,0,0,0
0.482699,0,0,0,0,0,0,0,0
0.484140,0,0,0,0,0,0,0,0
0.485526,0,0,0,0,0,0,0,0
0.486904,0,0,0,0,0,0,0,0
0.488281,0,0,0,0,0,0,0,0
0.489676,0,0,0,0,0,0,0,0
0.491075,0,0,0,0,0,0,0,0
0.494338,0,0,0,0,0,0,0,0
0.495732,0,0,0,0,0,0,0,0
0.497192,0,0,0,0,0,0,0,0
0.498569,0,0,0,0,0,0,0,0
0.499954,0,0,0,0,0,0,0,0
0.501373,0,0,0,0,0,0,0,0
0.502740,0,0,0,0,0,0,0,0
0.504106,0,0,0,0,0,0,0,0
0.505465,0,0,0,0,0,0,0,0
0.506902,0,0,0,0,0,0,0,0
0.509567,0,0,0,0,0,0,0,0
0.510990,0,0,0,0,0,0,0,0
0.512394,0,0,0,0,0,0,0,0
0.513795,0,0,0,0,0,0,0,0
0.515193,0,0,0,0,0,0,0,0
0.516636,0,0,0,0,0,0,0,0
0.518192,0,0,0,0,0,0,0,0
0.519595,0,0,0,0,0,0,0,0
0.521008,0,0,0,0,0,0,0,0
0.522411,0,0,0,0,0,0,0,0
0.523813,0,0,0,0,0,0,0,0
0.525270,0,0,0,0,0,0,0,0
0.526677,0,0,0,0,0,0,0,0
0.528085,0,0,0,0,0,0,0,0
0.529492,0,0,0,0,0,0,0,0
0.530894,0,0,0,0,0,0,0,0
0.532306,0,0,0,0,0,0,0,0
0.533736,0,0,0,0,0,0,0,0
0.535303,0,0,0,0,0,0,0,0
0.536876,0,0,0,0,0,0,0,0
0.538449,0,0,0,0,0,0,0,0
0.540076,0,0,0,0,0,0,0,0
0.541647,0,0,0,0,0,0,0,0
0.543105,0,0,0,0,0,0,0,0
0.544650,0,0,0,0,0,0,0,0
0.546222,0,0,0,0,0,0,0,0
0.547791,0,0,0,0,0,0,0,0
0.549368,0,0,0,0,0,0,0,0
0.550939,0,0,0,0,0,0,0,0
0.552513,0,0,0,0,0,0,0,0
0.554142,0,0,0,0,0,0,0,0
0.555713,0,0,0,0,0,0,0,0
0.557369,0,0,0,0,0,0,0,0
0.558941,0,0,0,0,0,0,0,0
0.560514,0,0,0,0,0,0,0,0
0.562087,0,0,0,0,0,0,0,0
0.563658,0,0,0,0,0,0,0,0
0.565170,0,0,0,0,0,0,0,0
0.566712,0,0,0,0,0,0,0,0
0.568286,0,0,0,0,0,0,0,0
0.569903,0,0,0,0,0,0,0,0
0.571474,0,0,0,0,0,0,0,0
0.573045,0,0,0,0,0,0,0,0
0.574619,0,0,0,0,0,0,0,0
0.576207,0,0,0,0,0,0,0,0
0.577779,0,0,0,0,0,0,0,0
0.579350,0,0,0,0,0,0,0,0
0.580921,0,0,0,0,0,0,0,0
0.582492,0,0,0,0,0,0,0,0
0.584072,0,0,0,0,0,0,0,0
0.585667,0,0,0,0,0,0,0,0
0.587219,0,0,0,0,0,0,0,0
0.588796,0,0,0,0,0,0,0,0
0.590369,0,0,0,0,0,0,0,0
0.591940,0,0,0,0,0,0,0,0
0.593519,0,0,0,0,0,0,0,0
0.595091,0,0,0,0,0,0,0,0
0.596667,0,0,0,0,0,0,0,0
0.598126,0,0,0,0,0,0,0,0
0.599668,0,0,0,0,0,0,0,0
0.601313,0,0,0,0,0,0,0,0
0.602928,0,0,0,0,0,0,0,0
0.604503,0,0,0,0,0,0,0,0
0.606445,0,0,0,0,0,0,0,0
0.607865,0,0,0,0,0,0,0,0
0.609351,0,0,0,0,0,0,0,0
0.610752,0,0,0,0,0,0,0,0
0.612151,0,0,0,0,0,0,0,0
0.613552,0,0,0,0,0,0,0,0
0.614951,0,0,0,0,0,0,0,0
0.616350,0,0,0,0,0,0,0,0
0.617794,0,0,0,0,0,0,0,0
0.619193,0,0,0,0,0,0,0,0
0.620605,0,0,0,0,0,0,0,0
0.622005,0,0,0,0,0,0,0,0
0.623405,0,0,0,0,0,0,0,0
0.624803,0,0,0,0,0,0,0,0
0.626202,0,0,0,0,0,0,0,0
0.627600,0,0,0,0,0,0,0,0
0.628999,0,0,0,0,0,0,0,0
0.630398,0,0,0,0,0,0,0,0
0.631806,0,0,0,0,0,0,0,0
0.633260,0,0,0,0,0,0,0,0
0.634654,0,0,0,0,0,0,0,0
0.636055,0,0,0,0,0,0,0,0
0.637430,0,0,0,0,0,0,0,0
0.638802,0,0,0,0,0,0,0,0
0.640235,0,0,0,0,0,0,0,0
0.641609,0,0,0,0,0,0,0,0
0.642989,0,0,0,0,0,0,0,0
0.644362,0,0,0,0,0,0,0,0
0.645736,0,0,0,0,0,0,0,0
0.647110,0,0,0,0,0,0,0,0
0.648487,0,0,0,0,0,0,0,0
0.649899,0,0,0,0,0,0,0,0
0.651329,0,0,0,0,0,0,0,0
0.652754,0,0,0,0,0,0,0,0
0.654189,0,0,0,0,0,0,0,0
0.655507,0,0,0,0,0,0,0,0
0.656933,0,0,0,0,0,0,0,0
0.658360,0,0,0,0,0,0,0,0
0.659787,0,0,0,0,0,0,0,0
0.661212,0,0,0,0,0,0,0,0
0.662638,0,0,0,0,0,0,0,0
0.664070,0,0,0,0,0,0,0,0
0.665417,0,0,0,0,0,0,0,0
0.666705,0,0,0,0,0,0,0,0
0.668109,0,0,0,0,0,0,0,0
0.669475,0,0,0,0,0,0,0,0
0.670835,0,0,0,0,0,0,0,0
0.672253,0,0,0,0,0,0,0,0
0.673616,0,0,0,0,0,0,0,0
0.675082,0,0,0,0,0,0,0,0
0.676518,0,0,0,0,0,0,0,0
0.677926,0,0,0,0,0,0,0,0
0.679329,0,0,0,0,0,0,0,0
0.680731,0,0,0,0,0,0,0,0
0.682137,0,0,0,0,0,0,0,0
0.683543,0,0,0,0,0,0,0,0
0.684946,0,0,0,0,0,0,0,0
0.686351,0,0,0,0,0,0,0,0
0.687646,0,0,0,0,0,0,0,0
0.689469,0,0,0,0,0,0,0,0
0.690878,0,0,0,0,0,0,0,0
0.692287,0,0,0,0,0,0,0,0
0.693696,0,0,0,0,0,0,0,0
0.695104,0,0,0,0,0,0,0,0
0.696509,0,0,0,0,0,0,0,0
0.698179,0,0,0,0,0,0,0,0
0.699582,0,0,0,0,0,0,0,0
0.700982,0,0,0,0,0,0,0,0
0.702382,0,0,0,0,0,0,0,0
0.703783,0,0,0,0,0,0,0,0
0.705228,0,0,0,0,0,0,0,0
0.706629,0,0,0,0,0,0,0,0
0.708110,0,0,0,0,0,0,0,0
0.709598,0,0,0,0,0,0,0,0
0.710997,0,0,0,0,0,0,0,0
0.712420,0,0,0,0,0,0,0,0
0.713854,0,0,0,0,0,0,0,0
0.715257,0,0,0,0,0,0,0,0
0.716658,0,0,0,0,0,0,0,0
0.718081,0,0,0,0,0,0,0,0
0.719487,0,0,0,0,0,0,0,0
0.720888,0,0,0,0,0,0,0,0
0.722324,0,0,0,0,0,0,0,0
0.723725,0,0,0,0,0,0,0,0
0.725236,0,0,0,0,0,0,0,0
0.726638,0,0,0,0,0,0,0,0
0.728292,0,0,0,0,0,0,0,0
0.730525,0,0,0,0,0,0,0,0
0.731933,0,0,0,0,0,0,0,0
0.733372,0,0,0,0,0,0,0,0
0.734780,0,0,0,0,0,0,0,0
0.736190,0,0,0,0,0,0,0,0
0.737597,0,0,0,0,0,0,0,0
0.739003,0,0,0,0,0,0,0,0
0.740412,0,0,0,0,0,0,0,0
0.742033,0,0,0,0,0,0,0,0
0.743605,0,0,0,0,0,0,0,0
0.745178,0,0,0,0,0,0,0,0
0.746752,0,0,0,0,0,0,0,0
0.748328,0,0,0,0,0,0,0,0
0.749903,0,0,0,0,0,0,0,0
0.751474,0,0,0,0,0,0,0,0
0.753060,0,0,0,0,0,0,0,0
0.754635,0,0,0,0,0,0,0,0
0.756210,0,0,0,0,0,0,0,0
0.757785,0,0,0,0,0,0,0,0
0.759357,0,0,0,0,0,0,0,0
0.760930,0,0,0,0,0,0,0,0
0.762506,0,0,0,0,0,0,0,0
0.763964,0,0,0,0,0,0,0,0
0.765512,0,0,0,0,0,0,0,0
0.767088,0,0,0,0,0,0,0,0
0.768665,0,0,0,0,0,0,0,0
0.770240,0,0,0,0,0,0,0,0
0.771812,0,0,0,0,0,0,0,0
0.773390,0,0,0,0,0,0,0,0
0.774975,0,0,0,0,0,0,0,0
0.776552,0,0,0,0,0,0,0,0
0.778169,0,0,0,0,0,0,0,0
0.779742,0,0,0,0,0,0,0,0
0.781320,0,0,0,0,0,0,0,0
0.782893,0,0,0,0,0,0,0,0
0.784469,0,0,0,0,0,0,0,0
0.786057,0,0,0,0,0,0,0,0
0.787629,0,0,0,0,0,0,0,0
0.789202,0,0,0,0,0,0,0,0
0.790767,0,0,0,0,0,0,0,0
0.792253,0,0,0,0,0,0,0,0
0.793813,0,0,0,0,0,0,0,0
0.795222,0,0,0,0,0,0,0,0
0.796771,0,0,0,0,0,0,0,0
0.798351,0,0,0,0,0,0,0,0
0.800504,0,0,0,0,0,0,0,0
0.801916,0,0,0,0,0,0,0,0
0.803318,0,0,0,0,0,0,0,0
0.804719,0,0,0,0,0,0,0,0
0.806119,0,0,0,0,0,0,0,0
0.807530,0,0,0,0,0,0,0,0
0.808931,0,0,0,0,0,0,0,0
0.810375,0,0,0,0,0,0,0,0
0.811773,0,0,0,0,0,0,0,0
0.813207,0,0,0,0,0,0,0,0
0.814607,0,0,0,0,0,0,0,0
0.816100,0,0,0,0,0,0,0,0
0.817497,0,0,0,0,0,0,0,0
0.818904,0,0,0,0,0,0,0,0
0.820302,0,0,0,0,0,0,0,0
0.821702,0,0,0,0,0,0,0,0
0.823100,0,0,0,0,0,0,0,0
0.824499,0,0,0,0,0,0,0,0
0.825948,0,0,0,0,0,0,0,0
0.827322,0,0,0,0,0,0,0,0
0.828696,0,0,0,0,0,0,0,0
0.830077,0,0,0,0,0,0,0,0
0.831449,0,0,0,0,0,0,0,0
0.832822,0,0,0,0,0,0,0,0
0.834197,0,0,0,0,0,0,0,0
0.835571,0,0,0,0,0,0,0,0
0.836944,0,0,0,0,0,0,0,0
0.838318,0,0,0,0,0,0,0,0
0.839692,0,0,0,0,0,0,0,0
0.841074,0,0,0,0,0,0,0,0
0.842485,0,0,0,0,0,0,0,0
0.843843,0,0,0,0,0,0,0,0
0.845295,0,0,0,0,0,0,0,0
0.846654,0,0,0,0,0,0,0,0
0.848057,0,0,0,0,0,0,0,0
0.849521,0,0,0,0,0,0,0,0
0.850877,0,0,0,0,0,0,0,0
0.852239,0,0,0,0,0,0,0,0
0.853598,0,0,0,0,0,0,0,0
0.854910,0,0,0,0,0,0,0,0
0.856467,0,0,0,0,0,0,0,0
0.857973,0,0,0,0,0,0,0,0
0.859400,0,0,0,0,0,0,0,0
0.860825,0,0,0,0,0,0,0,0
0.862258,0,0,0,0,0,0,0,0
0.863683,0,0,0,0,0,0,0,0
0.865117,0,0,0,0,0,0,0,0
0.866549,0,0,0,0,0,0,0,0
0.867991,0,0,0,0,0,0,0,0
0.869429,0,0,0,0,0,0,0,0
0.870824,0,0,0,0,0,0,0,0
0.872249,0,0,0,0,0,0,0,0
0.873650,0,0,0,0,0,0,0,0
0.875029,0,0,0,0,0,0,0,0
0.876408,0,0,0,0,0,0,0,0
0.877784,0,0,0,0,0,0,0,0
0.879221,0,0,0,0,0,0,0,0
0.880701,0,0,0,0,0,0,0,0
0.882094,0,0,0,0,0,0,0,0
0.883471,0,0,0,0,0,0,0,0
0.884852,0,0,0,0,0,0,0,0
0.886228,0,0,0,0,0,0,0,0
0.887604,0,0,0,0,0,0,0,0
0.889030,0,0,0,0,0,0,0,0
0.890409,0,0,0,0,0,0,0,0
0.891784,0,0,0,0,0,0,0,0
0.893092,0,0,0,0,0,0,0,0
0.894448,0,0,0,0,0,0,0,0
0.895841,0,0,0,0,0,0,0,0
0.897444,0,0,0,0,0,0,0,0
0.898811,0,0,0,0,0,0,0,0
0.900178,0,0,0,0,0,0,0,0
0.901543,0,0,0,0,0,0,0,0
0.902906,0,0,0,0,0,0,0,0
0.904319,0,0,0,0,0,0,0,0
0.905700,0,0,0,0,0,0,0,0
0.907661,0,0,0,0,0,0,0,0
0.912079,0,0,0,0,0,0,0,0
0.913492,0,0,0,0,0,0,0,0
0.914897,0,0,0,0,0,0,0,0
0.916302,0,0,0,0,0,0,0,0
0.917782,0,0,0,0,0,0,0,0
0.919434,0,0,0,0,0,0,0,0
0.921250,0,0,0,0,0,0,0,0
0.922752,0,0,0,0,0,0,0,0
0.924466,0,0,0,0,0,0,0,0
0.925848,0,0,0,0,0,0,0,0
0.927211,0,0,0,0,0,0,0,0
0.928760,0,0,0,0,0,0,0,0
0.930175,0,0,0,0,0,0,0,0
0.931549,0,0,0,0,0,0,0,0
0.932912,0,0,0,0,0,0,0,0
0.934280,0,0,0,0,0,0,0,0
0.935641,0,0,0,0,0,0,0,0
0.937002,0,0,0,0,0,0,0,0
0.938383,0,0,0,0,0,0,0,0
0.939810,0,0,0,0,0,0,0,0
0.941222,0,0,0,0,0,0,0,0
0.942629,0,0,0,0,0,0,0,0
0.944038,0,0,0,0,0,0,0,0
0.945445,0,0,0,0,0,0,0,0
0.946851,0,0,0,0,0,0,0,0
0.948392,0,0,0,0,0,0,0,0
0.949852,0,0,0,0,0,0,0,0
0.951265,0,0,0,0,0,0,0,0
0.952675,0,0,0,0,0,0,0,0
