elapsed_s,RBBM_S_RAS_BUSY
2.294980,0
2.296519,0
2.298057,0
2.299596,0
2.301135,0
2.302671,0
2.304209,0
2.305759,0
2.307342,0
2.308881,0
2.310417,0
2.311955,0
2.313484,0
2.315012,0
2.316585,0
2.317965,0
2.319471,0
2.321002,0
2.322572,0
2.324533,0
2.326102,0
2.327498,0
2.328870,0
2.330237,0
2.331608,0
2.332983,0
2.334355,0
2.335859,0
2.337396,0
2.338946,0
2.340489,0
2.342024,0
2.343563,0
2.345102,0
2.346638,0
2.348176,0
2.349602,0
2.351114,0
2.352653,0
2.354232,0
2.355772,0
2.357311,0
2.358848,0
2.360284,0
2.361792,0
2.363331,0
2.364870,0
2.366407,0
2.367945,0
2.369483,0
2.371125,0
2.372683,0
2.374062,0
2.375567,0
2.377097,0
2.378625,0
2.380030,0
2.381559,0
2.383156,0
2.384777,0
2.386235,0
2.387748,0
2.389287,0
2.390823,0
2.392375,0
2.393902,0
2.395305,0
2.396812,0
2.398347,0
2.399884,0
2.401433,0
2.402985,0
2.404589,0
2.406123,0
2.407661,0
2.409197,0
2.410732,0
2.412218,0
2.413608,0
2.415144,0
2.416710,0
2.418321,0
2.419889,0
2.421454,0
2.423018,0
2.424655,0
2.426219,0
2.427785,0
2.429351,0
2.430914,0
2.432484,0
2.434096,0
2.435677,0
2.437244,0
2.438809,0
2.440379,0
2.441944,0
2.443509,0
2.445074,0
2.446519,0
2.447923,0
2.449498,0
2.451422,0
2.452826,0
2.454226,0
2.457349,0
2.458760,0
2.460254,0
2.461643,0
2.463125,0
2.464520,0
2.465914,0
2.467491,0
2.469691,0
2.471099,0
2.472508,0
2.473898,0
2.475290,0
2.476684,0
2.478319,0
2.479722,0
2.481123,0
2.482570,0
2.483970,0
2.485367,0
2.486762,0
2.488298,0
2.489877,0
2.491447,0
2.493015,0
2.494582,0
2.496148,0
2.497707,0
2.499352,0
2.500779,0
2.502182,0
2.503718,0
2.505286,0
2.506851,0
2.508420,0
2.509984,0
2.511566,0
2.513135,0
2.514748,0
2.516320,0
2.517885,0
2.519456,0
2.521025,0
2.522604,0
2.524171,0
2.525740,0
2.527313,0
2.528880,0
2.530492,0
2.532061,0
2.533642,0
2.535211,0
2.536779,0
2.538344,0
2.539909,0
2.541476,0
2.543134,0
2.544552,0
2.545955,0
2.547491,0
2.549060,0
2.550626,0
2.552194,0
2.553761,0
2.555345,0
2.556912,0
2.558478,0
2.560045,0
2.561613,0
2.563182,0
2.564828,0
2.566407,0
2.567830,0
2.569319,0
2.570785,0
2.572255,0
2.573681,0
2.575073,0
2.576453,0
2.577823,0
2.579366,0
2.580796,0
