elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
0.625596,0,0,0,0
0.627108,0,0,0,0
0.628607,0,0,0,0
0.630161,0,0,0,0
0.631712,0,0,0,0
0.633263,0,0,0,0
0.634815,0,0,0,0
0.636267,0,0,0,0
0.637845,0,0,0,0
0.639397,0,0,0,0
0.640953,0,0,0,0
0.642506,0,0,0,0
0.644058,0,0,0,0
0.645739,0,0,0,0
0.647305,0,0,0,0
0.648859,0,0,0,0
0.650403,0,0,0,0
0.651945,0,0,0,0
0.653365,0,0,0,0
0.654885,0,0,0,0
0.656741,0,0,0,0
0.658532,0,0,0,0
0.660031,0,0,0,0
0.661710,0,0,0,0
0.663100,0,0,0,0
0.664551,0,0,0,0
0.666008,0,0,0,0
0.667392,0,0,0,0
0.668779,0,0,0,0
0.671115,0,0,0,0
0.672592,0,0,0,0
0.674055,0,0,0,0
0.675435,0,0,0,0
0.676804,0,0,0,0
0.678179,0,0,0,0
0.679508,0,0,0,0
0.680824,0,0,0,0
0.682138,0,0,0,0
0.683450,0,0,0,0
0.684782,0,0,0,0
0.686248,0,0,0,0
0.687635,0,0,0,0
0.689022,0,0,0,0
0.690417,0,0,0,0
0.691802,0,0,0,0
0.693226,0,0,0,0
0.694618,0,0,0,0
0.696007,0,0,0,0
0.697393,0,0,0,0
0.698778,0,0,0,0
0.700162,0,0,0,0
0.701754,0,0,0,0
0.703137,0,0,0,0
0.704766,0,0,0,0
0.706502,0,0,0,0
0.708208,0,0,0,0
0.710548,0,0,0,18
0.712660,0,0,0,0
0.714212,0,0,0,0
0.715798,0,0,0,0
0.717245,0,0,0,0
0.718596,0,0,0,0
0.719972,0,0,0,0
0.721317,0,0,0,0
0.722676,0,0,0,0
0.724018,0,0,0,0
0.725373,0,0,0,0
0.726755,0,0,0,0
0.728367,0,0,0,0
0.729781,0,0,0,0
0.731164,0,0,0,0
0.732578,0,0,0,0
0.733984,0,0,0,0
0.735372,0,0,0,0
0.736762,0,0,0,0
0.738148,0,0,0,0
0.739664,0,0,0,0
0.741220,0,0,0,0
0.742774,0,0,0,0
0.744217,0,0,0,0
0.745628,0,0,0,0
0.747026,0,0,0,0
0.748594,0,0,0,0
0.750148,0,0,0,0
0.751549,0,0,0,0
0.752935,0,0,0,0
0.754480,0,0,0,0
0.756044,0,0,0,0
0.757432,0,0,0,0
0.758819,0,0,0,0
0.760324,0,0,0,0
0.761775,0,0,0,0
0.763165,0,0,0,0
0.764601,0,0,0,0
0.765966,0,0,0,0
0.767351,0,0,0,0
0.768738,0,0,0,0
0.770124,0,0,0,0
0.771509,0,0,0,0
0.772930,0,0,0,0
0.774443,0,0,0,0
0.776007,0,0,0,0
0.777436,0,0,0,0
0.778963,0,0,0,0
0.780435,0,0,0,0
0.781960,0,0,0,0
0.783509,0,0,0,0
0.785061,0,0,0,0
0.786625,0,0,0,0
0.788173,0,0,0,0
0.789773,0,0,0,0
0.791322,0,0,0,0
0.792876,0,0,0,0
0.794895,0,0,0,0
0.796493,0,0,0,0
0.798058,0,0,0,0
0.799608,0,0,0,0
0.801161,0,0,0,0
0.802711,0,0,0,0
0.804260,0,0,0,0
0.805742,0,0,0,0
0.807178,0,0,0,0
0.808857,0,0,0,0
0.810259,0,0,0,0
0.811650,0,0,0,0
0.813038,0,0,0,0
0.814687,0,0,0,0
0.817252,0,0,0,0
0.818645,0,0,0,0
0.820026,0,0,0,0
0.821407,0,0,0,0
0.822788,0,0,0,0
0.824169,0,0,0,0
0.825608,0,0,0,0
