group,counter,label,total_all_widths,total_width_first,total_width_last,scaling_ratio_last_over_first,corr_total_vs_width,slope_total_vs_width,total_w128,total_w256,total_w512,total_w1024,total_w2048
SP,SP_WAVE_CSP_CYCLES,flat_or_saturated,270070.0,62086.0,51911.0,0.83611442193087,-0.4854490381805258,-2.806514616935479,62086.0,51939.0,52158.0,51976.0,51911.0
SP,SP_LDST_EXECUTION_CYCLES,flat_or_saturated,211468.0,31236.0,0.0,0.0,-0.46557580676958765,-17.518565188172023,31236.0,45060.0,56324.0,78848.0,0.0
SP,SP_CCHE_NONUAV_TOTAL_REQ,flat_or_saturated,184320.0,36864.0,36864.0,1.0,0.0,3.0782437140367305e-15,36864.0,36864.0,36864.0,36864.0,36864.0
SP,SP_BRANCH_NOT_TAKEN,flat_or_saturated,167936.0,28672.0,34816.0,1.2142857142857142,0.4766031238193981,1.6774193548387213,28672.0,34816.0,34816.0,34816.0,34816.0
SP,SP_WAVE_IDLE_CYCLES,flat_or_saturated,167520.0,33504.0,33504.0,1.0,0.0,9.234731142110193e-15,33504.0,33504.0,33504.0,33504.0,33504.0
SP,SP_QUADS,flat_or_saturated,163840.0,32768.0,32768.0,1.0,0.0,3.0782437140367305e-15,32768.0,32768.0,32768.0,32768.0,32768.0
SP,SP_WAVE_EMIT_CYCLES,flat_or_saturated,56320.0,11264.0,11264.0,1.0,0.0,3.847804642545913e-15,11264.0,11264.0,11264.0,11264.0,11264.0
SP,SP_WAVE_OUTPUT_CYCLES,flat_or_saturated,56320.0,11264.0,11264.0,1.0,0.0,3.847804642545913e-15,11264.0,11264.0,11264.0,11264.0,11264.0
VPC,VPC_FE_BUSY_CYCLES,flat_or_saturated,44958.0,9312.0,8616.0,0.9252577319587629,-0.4133251902272546,-0.38703377016129004,9312.0,8592.0,10122.0,8316.0,8616.0
VPC,VPC_FE_VS_BUSY_CYCLES,flat_or_saturated,43746.0,8979.0,9720.0,1.0825258937520883,0.6881663313239801,0.5529548891129042,8979.0,8457.0,8094.0,8496.0,9720.0
HLSQ,HLSQ_VS_DATA_WAIT_PROGRAMMING,flat_or_saturated,33588.0,7230.0,0.0,0.0,-0.8515521670958986,-4.167905745967742,7230.0,8832.0,9060.0,8466.0,0.0
VPC,VPC_BE_BUSY_CYCLES,flat_or_saturated,33036.0,6267.0,7860.0,1.25418860698899,0.9185596627139622,0.825132308467742,6267.0,6276.0,6276.0,6357.0,7860.0
CP,CP_SQE_RRB_STARVE,flat_or_saturated,31633.0,9273.0,7755.0,0.8362989323843416,0.30072423579395113,1.042527721774194,9273.0,3330.0,3558.0,7717.0,7755.0
SP,SP_BRANCH_INS_DIVERGENCY_COUNT,flat_or_saturated,30720.0,6144.0,6144.0,1.0,0.0,7.695609285091826e-16,6144.0,6144.0,6144.0,6144.0,6144.0
SP,SP_LB_READ_ALU_BLOCK_OTHER,flat_or_saturated,28891.0,6797.0,0.0,0.0,-0.8679800530410289,-3.638020833333334,6797.0,7868.0,6627.0,7599.0,0.0
TSE,TSE_LRZ_BARY_INTF_WORKING_CYCLE_L1,flat_or_saturated,28577.0,6165.0,5071.0,0.8225466342254664,-0.5165816555232079,-0.4123823924731182,6165.0,6119.0,4998.0,6224.0,5071.0
CP,CP_SQE_PM4_STARVE_RB,flat_or_saturated,26874.0,4028.0,5791.0,1.4376861966236345,0.5852239927460435,0.5789650537634417,4028.0,5437.0,5714.0,5904.0,5791.0
VPC,VPC_BE_STARVE_CYCLES_LRZ,flat_or_saturated,26232.0,5913.0,3996.0,0.6757990867579908,-0.721909934988974,-0.816815776209676,5913.0,5808.0,4626.0,5889.0,3996.0
TSE,TSE_VPC_STARVE_TSE,flat_or_saturated,24813.0,6138.0,4374.0,0.7126099706744868,-0.5616952645640834,-0.531155493951613,6138.0,4935.0,4299.0,5067.0,4374.0
SP,SP_LB_LDST_RW_LM_BLOCKED,flat_or_saturated,24564.0,5690.0,0.0,0.0,-0.8681960679802452,-3.129872311827957,5690.0,7027.0,5459.0,6388.0,0.0
SP,SP_TTU_BUSY_CYCLES,flat_or_saturated,24564.0,5690.0,0.0,0.0,-0.8681960679802452,-3.129872311827957,5690.0,7027.0,5459.0,6388.0,0.0
RB,RB_ZPROC_WORKING_CYCLES,flat_or_saturated,23088.0,5004.0,4980.0,0.9952038369304557,0.22049433536106947,0.1374747983870978,5004.0,4008.0,4926.0,4170.0,4980.0
RB,RB_STARVE_CYCLES_LRZ_TILE,flat_or_saturated,20172.0,3894.0,4758.0,1.221879815100154,0.9237703808125695,0.484690020161291,3894.0,3774.0,3810.0,3936.0,4758.0
VPC,VPC_FE_WORKING_CYCLES,flat_or_saturated,20165.0,4479.0,3715.0,0.8294262112078589,-0.5490073515194762,-0.2925487231182792,4479.0,3708.0,4497.0,3766.0,3715.0
