elapsed_s,TSE_FE_EMPTY_BBOX_KILLED_PRIM,TSE_FE_ST1_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_VPORT_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS
1.165306,0,0,0,0
1.167099,0,0,0,0
1.169543,0,0,0,0
1.171721,0,0,0,0
1.173291,0,0,0,0
1.174978,0,0,0,0
1.176591,0,0,0,0
1.178439,0,0,0,0
1.179986,0,0,0,0
1.181519,0,0,0,0
1.183051,0,0,0,0
1.184574,0,0,0,0
1.186378,0,0,0,0
1.187900,0,0,0,0
1.189544,0,0,0,0
1.191471,0,0,0,0
1.193224,0,0,0,0
1.194801,0,0,0,0
1.196329,0,0,0,0
1.197859,0,0,0,0
1.199392,0,0,0,0
1.200932,0,0,0,0
1.202495,0,0,0,0
1.204296,0,0,0,0
1.205890,0,0,0,0
1.207651,0,0,0,0
1.209445,0,0,0,0
1.211237,0,0,0,0
1.213051,0,0,0,0
1.214829,0,0,0,0
1.216678,0,0,0,0
1.218671,0,0,0,0
1.220333,0,0,0,0
1.221828,0,0,0,0
1.223276,0,0,0,0
1.224796,0,0,0,0
1.226266,0,0,0,0
1.227689,0,0,0,0
1.229321,0,0,0,0
1.230888,0,0,0,0
1.232369,0,0,0,0
1.233828,0,0,0,0
1.236720,0,0,0,0
1.238280,0,0,0,0
1.239758,0,0,0,0
1.241232,0,0,0,0
1.242700,0,0,0,0
1.244179,0,0,0,0
1.245653,0,0,0,0
1.247122,0,0,0,0
1.248643,0,0,0,0
1.250225,0,0,0,0
1.251634,0,0,0,0
1.253296,0,0,0,0
1.255023,0,0,0,0
1.256795,0,0,0,0
1.258554,0,0,0,0
1.260261,0,0,0,0
1.261977,0,0,0,0
1.263761,0,0,0,0
1.265450,0,0,0,0
1.267205,0,0,0,0
1.269140,0,0,0,0
1.270729,0,0,0,0
1.272351,0,0,0,0
1.274097,0,0,0,0
1.275709,0,0,0,0
1.277462,0,0,0,0
1.279239,0,0,0,0
1.281270,0,0,0,0
