elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
0.950832,0,0,0,0
0.952696,0,0,0,0
0.954425,0,0,0,0
0.956173,0,0,0,0
0.957784,0,0,0,0
0.959536,0,0,0,0
0.961328,0,0,0,0
0.963122,0,0,0,0
0.964910,0,0,0,0
0.966699,0,0,0,0
0.968588,0,0,0,0
0.970380,0,0,0,0
0.972172,0,0,0,0
0.973966,0,0,0,0
0.975757,0,0,0,0
0.977551,0,0,0,0
0.979347,0,0,0,0
0.981120,0,0,0,0
0.983112,0,0,0,0
0.984962,0,0,0,0
0.986620,0,0,0,0
0.988540,0,0,0,0
0.990146,0,0,0,0
0.991885,0,0,0,0
0.993588,0,0,0,0
0.995197,0,0,0,0
0.996682,0,0,0,0
0.998156,0,0,0,0
0.999698,0,0,0,0
1.001258,0,0,0,0
1.002743,0,0,0,0
1.004271,0,0,0,0
1.005933,0,0,0,0
1.007660,0,0,0,0
1.009394,0,0,0,0
1.011100,0,0,0,0
1.012645,0,0,0,0
1.014317,0,0,0,0
1.016044,0,0,0,0
1.017879,0,0,0,0
1.019572,0,0,0,0
1.021397,0,0,0,0
1.023130,0,0,0,0
1.024729,0,0,0,0
1.026227,0,0,0,0
1.027754,0,0,0,0
1.029579,0,0,0,0
1.031033,0,0,0,0
1.032757,0,0,0,0
1.034428,0,0,0,0
1.035913,0,0,0,0
1.037476,0,0,0,0
1.038933,0,0,0,0
1.040510,0,0,0,0
1.041927,0,0,0,0
1.043356,0,0,0,0
1.044800,0,0,0,0
1.046427,0,0,0,0
1.047844,0,0,0,0
1.049271,0,0,0,0
1.050723,0,0,0,0
1.052118,0,0,0,0
1.053540,0,0,0,0
1.054947,0,0,0,0
1.056410,0,0,0,0
1.057802,0,0,0,0
1.059192,0,0,0,0
1.060698,0,0,0,0
1.062092,0,0,0,0
1.063476,0,0,0,0
1.065050,0,0,0,0
1.066580,0,0,0,0
1.068356,0,0,0,0
1.070206,0,0,0,0
1.071991,0,0,0,0
1.073822,0,0,0,0
1.075593,0,0,0,0
1.077300,0,0,0,0
1.078989,0,0,0,0
1.080791,0,0,0,0
1.082706,0,0,0,0
1.084289,0,0,0,0
1.085836,0,0,0,0
1.087364,0,0,0,0
1.088958,0,0,0,0
1.090503,0,0,0,0
1.092028,0,0,0,0
1.093555,0,0,0,0
1.095088,0,0,0,0
1.096703,0,0,0,0
1.099191,0,0,0,0
1.100819,0,0,0,0
1.102628,0,0,0,0
1.104163,0,0,0,0
1.105738,0,0,0,0
1.107274,0,0,0,0
1.108793,0,0,0,0
1.110498,0,0,0,0
1.112037,0,0,0,0
1.113789,0,0,0,0
1.115762,0,0,0,0
1.117397,0,0,0,0
