elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
0.835173,0,0,0,0
0.836587,0,0,0,0
0.837931,0,0,0,0
0.839270,0,0,0,0
0.840690,0,0,0,0
0.842031,0,0,0,0
0.843396,0,0,0,0
0.844830,0,0,0,0
0.846181,0,0,0,0
0.847540,0,0,0,0
0.848892,0,0,0,0
0.850221,0,0,0,0
0.851629,0,0,0,0
0.852955,0,0,0,0
0.854300,0,0,0,0
0.856077,0,0,0,0
0.857435,0,0,0,0
0.858785,0,0,0,0
0.860123,0,0,0,0
0.861462,0,0,0,0
0.862792,0,0,0,0
0.864123,0,0,0,0
0.865457,0,0,0,0
0.866817,0,0,0,0
0.868159,0,0,0,0
0.869597,0,0,0,0
0.871032,0,0,0,0
0.872477,0,0,0,0
0.873907,0,0,0,0
0.875257,0,0,0,0
0.876595,0,0,0,0
0.878034,0,0,0,0
0.879492,0,0,0,0
0.880913,0,0,0,0
0.882373,0,0,0,0
0.883706,0,0,0,0
0.885170,0,0,0,0
0.886530,0,0,0,0
0.887884,0,0,0,0
0.889230,0,0,0,0
0.890750,0,0,0,0
0.892100,0,0,0,0
0.893448,0,0,0,0
0.894805,0,0,0,0
0.896154,0,0,0,0
0.897503,0,0,0,0
0.898887,0,0,0,0
0.900231,0,0,0,0
0.901592,0,0,0,0
0.902926,0,0,0,0
0.904276,0,0,0,0
0.905725,0,0,0,0
0.907187,0,0,0,0
0.908715,0,0,0,0
0.910157,0,0,0,0
0.911591,0,0,0,0
0.913045,0,0,0,0
0.914365,0,0,0,0
0.915693,0,0,0,0
0.917027,0,0,0,0
0.918365,0,0,0,0
0.919696,0,0,0,0
0.921020,0,0,0,0
0.927589,0,0,0,0
0.928915,0,0,0,0
0.930238,0,0,0,0
0.931554,0,0,0,0
0.932997,0,0,0,0
0.934432,0,0,0,0
0.935865,0,0,0,0
0.937300,0,0,0,0
0.938749,0,0,0,0
0.940185,0,0,0,0
0.941506,0,0,0,0
0.942940,0,0,0,0
0.944388,0,0,0,0
0.945827,0,0,0,0
0.947326,0,0,0,0
0.948897,0,0,0,0
0.952738,0,0,0,0
0.954171,0,0,0,0
0.955663,0,0,0,0
0.957003,0,0,0,0
0.958452,0,0,0,0
0.959897,0,0,0,0
0.961222,0,0,0,0
0.962562,0,0,0,0
0.963928,0,0,0,0
0.965367,0,0,0,0
0.966708,0,0,0,0
0.968046,0,0,0,0
0.969385,0,0,0,0
0.970761,0,0,0,0
0.972108,0,0,0,0
0.973552,0,0,0,0
0.974880,0,0,0,0
0.976224,0,0,0,0
0.977669,0,0,0,0
0.979046,0,0,0,0
0.980382,0,0,0,0
0.981709,0,0,0,0
0.983030,0,0,0,0
0.984467,0,0,0,0
0.985911,0,0,0,0
0.987403,0,0,0,0
0.988824,0,0,0,0
0.990153,0,0,0,0
0.991582,0,0,0,0
0.993016,0,0,0,0
0.994447,0,0,0,0
0.995903,0,0,0,0
0.997225,0,0,0,0
1.003810,0,0,0,0
1.005257,0,0,0,0
1.006715,0,0,0,0
1.008049,0,0,0,0
1.009378,0,0,0,0
1.010853,0,0,0,0
1.012347,0,0,0,0
1.015691,0,0,0,0
1.017054,0,0,0,0
1.019629,0,0,0,0
1.020961,0,0,0,0
1.022294,0,0,0,0
1.023739,0,0,0,0
1.025191,0,0,0,0
1.026537,0,0,0,0
1.027934,0,0,0,0
1.029272,0,0,0,0
1.030708,0,0,0,0
1.032039,0,0,0,0
1.033488,0,0,0,0
1.034845,0,0,0,0
1.036188,0,0,0,0
1.037634,0,0,0,0
1.039106,0,0,0,0
1.040442,0,0,0,0
1.041767,0,0,0,0
1.043128,0,0,0,0
1.044565,0,0,0,0
1.045892,0,0,0,0
1.047327,0,0,0,0
1.048761,0,0,0,0
1.050204,0,0,0,0
1.051638,0,0,0,0
1.052962,0,0,0,0
1.054287,0,0,0,0
1.055768,0,0,0,0
1.057091,0,0,0,0
1.058416,0,0,0,0
1.059740,0,0,0,0
1.061197,0,0,0,0
1.063692,0,0,0,0
1.065039,0,0,0,0
1.066499,0,0,0,0
1.067860,0,0,0,0
1.069303,0,0,0,0
1.070628,0,0,0,0
1.071961,0,0,0,0
1.073291,0,0,0,0
1.074760,0,0,0,0
1.076083,0,0,0,0
1.077529,0,0,0,0
1.078972,0,0,0,0
1.080408,0,0,0,0
1.081850,0,0,0,0
1.083327,0,0,0,0
1.084711,0,0,0,0
1.091631,0,0,0,0
1.093090,0,0,0,0
1.094538,0,0,0,0
1.095874,0,0,0,0
1.097327,0,0,0,0
1.098673,0,0,0,0
1.100056,0,0,0,0
1.101404,0,0,0,0
1.102742,0,0,0,0
1.104181,0,0,0,0
1.105518,0,0,0,0
1.106864,0,0,0,0
1.108297,0,0,0,0
1.109731,0,0,0,0
1.111061,0,0,0,0
1.112495,0,0,0,0
1.113930,0,0,0,0
1.115383,0,0,0,0
1.116828,0,0,0,0
1.118167,0,0,0,0
1.119597,0,0,0,0
1.120920,0,0,0,0
1.122367,0,0,0,0
1.123847,0,0,0,0
1.125313,0,0,0,0
1.126761,0,0,0,0
1.128214,0,0,0,0
1.129670,0,0,0,0
1.131152,0,0,0,0
1.132594,0,0,0,0
1.134042,0,0,0,0
1.135480,0,0,0,0
1.136819,0,0,0,0
1.138262,0,0,0,0
1.139705,0,0,0,0
1.141159,0,0,0,0
1.142497,0,0,0,0
1.143832,0,0,0,0
1.145284,0,0,0,0
1.146625,0,0,0,0
1.147981,0,0,0,0
1.149437,0,0,0,0
1.150774,0,0,0,0
1.152217,0,0,0,0
1.153547,0,0,0,0
1.154926,0,0,0,0
1.156364,0,0,0,0
1.157817,0,0,0,0
1.159270,0,0,0,0
1.160685,0,0,0,0
1.162117,0,0,0,0
1.163630,0,0,0,0
1.165065,0,0,0,0
1.166515,0,0,0,0
1.167952,0,0,0,0
1.169385,0,0,0,0
1.170850,0,0,0,0
1.172283,0,0,0,0
1.173716,0,0,0,0
1.175152,0,0,0,0
1.176484,0,0,0,0
1.177938,0,0,0,0
1.179431,0,0,0,0
1.180771,0,0,0,0
1.182236,0,0,0,0
1.183685,0,0,0,0
1.185125,0,0,0,0
1.186463,0,0,0,0
1.187842,0,0,0,0
1.189287,0,0,0,0
1.190738,0,0,0,0
1.192064,0,0,0,0
1.193436,0,0,0,0
1.194921,0,0,0,0
1.196258,0,0,0,0
1.197699,0,0,0,0
1.199046,0,0,0,0
1.200485,0,0,0,0
1.201819,0,0,0,0
1.203204,0,0,0,0
1.204537,0,0,0,0
1.205862,0,0,0,0
1.207325,0,0,0,0
1.208764,0,0,0,0
1.210207,0,0,0,0
1.211654,0,0,0,0
1.213100,0,0,0,0
1.214553,0,0,0,0
1.215997,0,0,0,0
1.217445,0,0,0,0
1.218948,0,0,0,0
1.220388,0,0,0,0
1.221824,0,0,0,0
1.223261,0,0,0,0
1.224694,0,0,0,0
1.226126,0,0,0,0
1.227644,0,0,0,0
1.229079,0,0,0,0
1.230513,0,0,0,0
1.235638,0,0,0,0
1.237082,0,0,0,0
1.238518,0,0,0,0
1.239957,0,0,0,0
1.241397,0,0,0,0
1.242867,0,0,0,0
1.244310,0,0,0,0
1.245764,0,0,0,0
1.247230,0,0,0,0
1.248683,0,0,0,0
1.250170,0,0,0,0
1.251595,0,0,0,0
1.253042,0,0,0,0
1.254502,0,0,0,0
1.255963,0,0,0,0
1.257428,0,0,0,0
1.258932,0,0,0,0
1.260377,0,0,0,0
1.261831,0,0,0,0
1.263286,0,0,0,0
1.264692,0,0,0,0
1.266140,0,0,0,0
1.267622,0,0,0,0
1.269056,0,0,0,0
1.270501,0,0,0,0
1.271955,0,0,0,0
1.273411,0,0,0,0
1.274905,0,0,0,0
1.276361,0,0,0,0
1.277815,0,0,0,0
1.279258,0,0,0,0
1.280702,0,0,0,0
1.282143,0,0,0,0
1.283630,0,0,0,0
1.285070,0,0,0,0
1.286504,0,0,0,0
1.287947,0,0,0,0
1.289381,0,0,0,0
1.290835,0,0,0,0
1.292264,0,0,0,0
1.293712,0,0,0,0
1.295176,0,0,0,0
1.296613,0,0,0,0
1.298057,0,0,0,0
1.299533,0,0,0,0
1.300976,0,0,0,0
1.302426,0,0,0,0
1.303881,0,0,0,0
1.305364,0,0,0,0
1.306829,0,0,0,0
1.308293,0,0,0,0
1.309749,0,0,0,0
1.311201,0,0,0,0
1.312693,0,0,0,0
1.314149,0,0,0,0
1.315645,0,0,0,0
1.317097,0,0,0,0
1.318559,0,0,0,0
1.319997,0,0,0,0
1.321453,0,0,0,0
1.322934,0,0,0,0
1.324384,0,0,0,0
1.325828,0,0,0,0
1.327273,0,0,0,0
1.328689,0,0,0,0
1.330132,0,0,0,0
1.331642,0,0,0,0
1.333092,0,0,0,0
1.334545,0,0,0,0
1.335996,0,0,0,0
1.337450,0,0,0,0
1.339592,0,0,0,0
1.341028,0,0,0,0
1.342472,0,0,0,0
1.343910,0,0,0,0
1.345352,0,0,0,0
1.346814,0,0,0,0
1.348247,0,0,0,0
1.349689,0,0,0,0
1.351120,0,0,0,0
1.352557,0,0,0,0
1.354011,0,0,0,0
1.355506,0,0,0,0
1.356942,0,0,0,0
1.363638,0,0,0,0
1.365088,0,0,0,0
1.366535,0,0,0,0
1.367992,0,0,0,0
1.369437,0,0,0,0
1.370903,0,0,0,0
1.372356,0,0,0,0
1.373801,0,0,0,0
1.375266,0,0,0,0
1.376683,0,0,0,0
1.378154,0,0,0,0
1.379617,0,0,0,0
1.381080,0,0,0,0
1.382543,0,0,0,0
1.383987,0,0,0,0
1.385454,0,0,0,0
1.386924,0,0,0,0
1.388363,0,0,0,0
1.389823,0,0,0,0
1.391272,0,0,0,0
1.392694,0,0,0,0
1.394148,0,0,0,0
1.395633,0,0,0,0
1.397075,0,0,0,0
1.398517,0,0,0,0
1.399957,0,0,0,0
1.401406,0,0,0,0
1.402900,0,0,0,0
1.404347,0,0,0,0
1.405815,0,0,0,0
1.407250,0,0,0,0
1.408681,0,0,0,0
1.410114,0,0,0,0
1.411632,0,0,0,0
1.413081,0,0,0,0
1.414532,0,0,0,0
1.416005,0,0,0,0
1.417483,0,0,0,0
1.418953,0,0,0,0
1.420416,0,0,0,0
1.421872,0,0,0,0
1.423334,0,0,0,0
1.424714,0,0,0,0
1.426167,0,0,0,0
1.427617,0,0,0,0
1.429056,0,0,0,0
1.430503,0,0,0,0
1.431955,0,0,0,0
1.433415,0,0,0,0
1.434892,0,0,0,0
1.436350,0,0,0,0
1.437791,0,0,0,0
1.439224,0,0,0,0
1.440696,0,0,0,0
1.442134,0,0,0,0
1.443652,0,0,0,0
1.445093,0,0,0,0
1.446540,0,0,0,0
1.447987,0,0,0,0
1.449424,0,0,0,0
1.450900,0,0,0,0
1.452362,0,0,0,0
1.453806,0,0,0,0
1.455263,0,0,0,0
1.456698,0,0,0,0
1.458145,0,0,0,0
1.459623,0,0,0,0
1.461064,0,0,0,0
1.462501,0,0,0,0
1.463935,0,0,0,0
1.465368,0,0,0,0
1.466832,0,0,0,0
1.468263,0,0,0,0
1.469696,0,0,0,0
1.471132,0,0,0,0
1.472572,0,0,0,0
1.474024,0,0,0,0
1.475520,0,0,0,0
1.476954,0,0,0,0
1.478412,0,0,0,0
1.479877,0,0,0,0
1.481322,0,0,0,0
1.482807,0,0,0,0
1.484254,0,0,0,0
1.485706,0,0,0,0
1.487156,0,0,0,0
1.488605,0,0,0,0
1.490054,0,0,0,0
1.491535,0,0,0,0
1.492971,0,0,0,0
1.494413,0,0,0,0
1.495853,0,0,0,0
1.497322,0,0,0,0
1.498822,0,0,0,0
1.500290,0,0,0,0
1.501744,0,0,0,0
1.503214,0,0,0,0
1.504699,0,0,0,0
1.506141,0,0,0,0
1.507649,0,0,0,0
1.509100,0,0,0,0
1.510545,0,0,0,0
1.511994,0,0,0,0
1.513438,0,0,0,0
1.516723,0,0,0,0
1.518167,0,0,0,0
1.519597,0,0,0,0
1.521032,0,0,0,0
1.522465,0,0,0,0
1.523819,0,0,0,0
1.525253,0,0,0,0
1.526689,0,0,0,0
1.528123,0,0,0,0
1.529566,0,0,0,0
1.531057,0,0,0,0
1.532500,0,0,0,0
1.533936,0,0,0,0
1.535370,0,0,0,0
