elapsed_s,RAS_LRZ_INTF_WORKING_CYCLES,RAS_BLOCKS,RAS_FALSE_PARTIAL_STILE,RAS_SLICE_BLOCK_NONEMTPY
1.132414,0,0,0,0
1.133845,0,0,0,0
1.135396,0,0,0,0
1.136808,0,0,0,0
1.138424,0,0,0,0
1.140238,0,0,0,0
1.141625,0,0,0,0
1.143012,0,0,0,0
1.144411,0,0,0,0
1.145831,0,0,0,0
1.147217,0,0,0,0
1.148640,0,0,0,0
1.150025,0,0,0,0
1.151411,0,0,0,0
1.152798,0,0,0,0
1.154183,0,0,0,0
1.155705,0,0,0,0
1.157173,0,0,0,0
1.158564,0,0,0,0
1.159955,0,0,0,0
1.161343,0,0,0,0
1.162730,0,0,0,0
1.164118,0,0,0,0
1.165545,0,0,0,0
1.167068,0,0,0,0
1.168620,0,0,0,0
1.170046,0,0,0,0
1.171443,0,0,0,0
1.172832,0,0,0,0
1.174217,0,0,0,0
1.175599,0,0,0,0
1.177083,0,0,0,0
1.178471,0,0,0,0
1.179922,0,0,0,0
1.181398,0,0,0,0
1.182784,0,0,0,0
1.184301,0,0,0,0
1.185852,0,0,0,0
1.187291,0,0,0,0
1.188819,0,0,0,0
1.190372,0,0,0,0
1.191927,0,0,0,0
1.193483,0,0,0,0
1.195035,0,0,0,0
1.196636,0,0,0,0
1.198204,0,0,0,0
1.199757,0,0,0,0
1.201310,0,0,0,0
1.202853,0,0,0,0
1.204318,0,0,0,0
1.205842,0,0,0,0
1.207396,0,0,0,0
1.208964,0,0,0,0
1.210518,0,0,0,0
1.212075,0,0,0,0
1.213630,0,0,0,0
1.215062,0,0,0,0
1.216595,0,0,0,0
1.218150,0,0,0,0
1.219717,0,0,0,0
1.221278,0,0,0,0
1.222832,0,0,0,0
1.224387,0,0,0,0
1.225943,0,0,0,0
1.227497,0,0,0,0
1.228964,0,0,0,0
1.230498,0,0,0,0
1.232055,0,0,0,0
1.233600,0,0,0,0
1.235144,0,0,0,0
1.236607,0,0,0,0
1.238132,0,0,0,0
1.239685,0,0,0,0
1.241130,0,0,0,0
1.242655,0,0,0,0
1.244210,0,0,0,0
1.245766,0,0,0,0
1.247320,0,0,0,0
1.248874,0,0,0,0
