elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.298091,0,0,0,0,0,0
0.299655,0,0,0,0,0,0
0.301232,0,0,0,0,0,0
0.302796,0,0,0,0,0,0
0.304360,0,0,0,0,0,0
0.305927,0,0,0,0,0,0
0.307388,0,0,0,0,0,0
0.309080,0,0,0,0,0,0
0.310661,0,0,0,0,0,0
0.312239,0,0,0,0,0,0
0.313802,0,0,0,0,0,0
0.315253,0,0,0,0,0,0
0.316663,0,0,0,0,0,0
0.318195,0,0,0,0,0,0
0.319759,0,0,0,0,0,0
0.321322,0,0,0,0,0,0
0.322897,0,0,0,0,0,0
0.324336,0,0,0,0,0,0
0.325920,0,0,0,0,0,0
0.327487,0,0,0,0,0,0
0.329051,0,0,0,0,0,0
0.330618,0,0,0,0,0,0
0.332175,0,0,0,0,0,0
0.333743,0,0,0,0,0,0
0.335142,0,0,0,0,0,0
0.336547,0,0,0,0,0,0
0.338078,0,0,0,0,0,0
0.339640,0,0,0,0,0,0
0.341291,0,0,0,0,0,0
0.342860,0,0,0,0,0,0
0.344436,0,0,0,0,0,0
0.346067,0,0,0,0,0,0
0.347636,0,0,0,0,0,0
0.349202,0,0,0,0,0,0
0.350769,0,0,0,0,0,0
0.352336,0,0,0,0,0,0
0.353905,0,0,0,0,0,0
0.355485,0,0,0,0,0,0
0.357050,0,0,0,0,0,0
0.358660,0,0,0,0,0,0
0.360228,0,0,0,0,0,0
0.361792,0,0,0,0,0,0
0.363305,0,0,0,0,0,0
0.364701,0,0,0,0,0,0
0.366157,0,0,0,0,0,0
0.367828,0,0,0,0,0,0
0.369486,0,0,0,0,0,0
0.370974,0,0,0,0,0,0
0.372377,0,0,0,0,0,0
0.373775,0,0,0,0,0,0
0.375221,0,0,0,0,0,0
0.376628,0,0,0,0,0,0
0.378029,0,0,0,0,0,0
0.379426,0,0,0,0,0,0
0.380822,0,0,0,0,0,0
0.382220,0,0,0,0,0,0
0.383616,0,0,0,0,0,0
0.385011,0,0,0,0,0,0
0.386409,0,0,0,0,0,0
0.387814,0,0,0,0,0,0
0.389210,0,0,0,0,0,0
0.390644,0,0,0,0,0,0
0.392041,0,0,0,0,0,0
0.393436,0,0,0,0,0,0
0.394833,0,0,0,0,0,0
0.396229,0,0,0,0,0,0
0.397624,0,0,0,0,0,0
0.399031,0,0,0,0,0,0
0.400429,0,0,0,0,0,0
0.401884,0,0,0,0,0,0
0.403330,0,0,0,0,0,0
0.404726,0,0,0,0,0,0
0.406160,0,0,0,0,0,0
0.407557,0,0,0,0,0,0
0.408951,0,0,0,0,0,0
0.410358,0,0,0,0,0,0
0.411753,0,0,0,0,0,0
0.413148,0,0,0,0,0,0
0.414547,0,0,0,0,0,0
0.415936,0,0,0,0,0,0
0.417325,0,0,0,0,0,0
0.418788,0,0,0,0,0,0
0.421723,0,0,0,0,0,0
0.423342,0,0,0,0,0,0
0.424908,0,0,0,0,0,0
0.426476,0,0,0,0,0,0
0.428043,0,0,0,0,0,0
0.429608,0,0,0,0,0,0
0.431178,0,0,0,0,0,0
0.432756,0,0,0,0,0,0
0.434324,0,0,0,0,0,0
0.435891,0,0,0,0,0,0
0.437454,0,0,0,0,0,0
0.438889,0,0,0,0,0,0
0.440425,0,0,0,0,0,0
0.441994,0,0,0,0,0,0
0.443573,0,0,0,0,0,0
0.445138,0,0,0,0,0,0
0.446705,0,0,0,0,0,0
0.448271,0,0,0,0,0,0
0.449908,0,0,0,0,0,0
0.451423,0,0,0,0,0,0
0.452956,0,0,0,0,0,0
0.454453,0,0,0,0,0,0
0.455990,0,0,0,0,0,0
0.457555,0,0,0,0,0,0
0.459125,0,0,0,0,0,0
0.460688,0,0,0,0,0,0
0.462353,0,0,0,0,0,0
0.463890,0,0,0,0,0,0
0.465458,0,0,0,0,0,0
0.467013,0,0,0,0,0,0
0.468569,0,0,0,0,0,0
0.470007,0,0,0,0,0,0
0.471416,0,0,0,0,0,0
0.472815,0,0,0,0,0,0
0.474215,0,0,0,0,0,0
0.475625,0,0,0,0,0,0
0.477023,0,0,0,0,0,0
0.478423,0,0,0,0,0,0
0.479943,0,0,0,0,0,0
0.481507,0,0,0,0,0,0
0.483136,0,0,0,0,0,0
0.484701,0,0,0,0,0,0
0.486323,0,0,0,0,0,0
0.487890,0,0,0,0,0,0
0.489455,0,0,0,0,0,0
0.490889,0,0,0,0,0,0
0.492415,0,0,0,0,0,0
0.494010,0,0,0,0,0,0
0.495575,0,0,0,0,0,0
0.497190,0,0,0,0,0,0
0.498755,0,0,0,0,0,0
0.500320,0,0,0,0,0,0
0.501930,0,0,0,0,0,0
0.503494,0,0,0,0,0,0
0.505058,0,0,0,0,0,0
0.506624,0,0,0,0,0,0
0.508203,0,0,0,0,0,0
0.509764,0,0,0,0,0,0
0.511334,0,0,0,0,0,0
0.512897,0,0,0,0,0,0
0.514472,0,0,0,0,0,0
0.515995,0,0,0,0,0,0
0.517405,0,0,0,0,0,0
0.518948,0,0,0,0,0,0
0.520515,0,0,0,0,0,0
0.522081,0,0,0,0,0,0
0.523647,0,0,0,0,0,0
0.525211,0,0,0,0,0,0
0.526776,0,0,0,0,0,0
0.528339,0,0,0,0,0,0
0.529786,0,0,0,0,0,0
0.531327,0,0,0,0,0,0
0.532890,0,0,0,0,0,0
0.534499,0,0,0,0,0,0
0.536062,0,0,0,0,0,0
0.537625,0,0,0,0,0,0
0.539194,0,0,0,0,0,0
0.540771,0,0,0,0,0,0
0.542338,0,0,0,0,0,0
0.543913,0,0,0,0,0,0
0.545478,0,0,0,0,0,0
