elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.457070,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.458557,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.459963,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.461426,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.462890,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.464341,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.465734,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.467135,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.468530,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.469941,27,33,336,23,2408,0,0,0,0,0,0,0,0,0
0.471340,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.472732,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.475095,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.476576,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.478023,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.479468,134,148,608,24,86286,0,0,0,0,0,0,0,0,0
0.480793,0,0,34,1,399,0,0,0,0,0,0,0,0,0
0.482234,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.483675,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.485129,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.486573,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.488016,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.489573,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.491054,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.492925,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.494363,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.495806,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.500354,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.501795,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.503235,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.504809,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.506311,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.507762,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.509197,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.510637,0,0,36,1,249,0,0,0,0,0,0,0,0,0
