elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.428415,0,0,0,0,0,0,0,0,0,0,405518,405348,0,0
0.429729,0,0,0,0,0,0,0,0,0,0,503274,503098,0,0
0.431132,0,0,0,0,0,0,0,0,0,0,501476,501304,0,0
0.432565,0,0,0,0,0,0,0,0,0,0,499951,499735,0,0
0.433964,0,0,0,0,0,0,0,0,0,0,500658,500471,0,0
0.435364,0,0,0,0,0,0,0,0,0,0,403991,403809,0,0
0.436716,0,0,0,0,0,0,0,0,0,0,504955,504791,0,0
0.438169,0,0,0,0,0,0,0,0,0,0,501845,501662,0,0
0.439570,0,0,0,0,0,0,0,0,0,0,502489,502276,0,0
0.440970,0,0,0,0,0,0,0,0,0,0,396635,396458,0,0
0.442276,0,0,0,0,0,0,0,0,0,0,398439,398254,0,0
0.443567,0,0,0,0,0,0,0,0,0,0,501520,501319,0,0
0.445017,0,0,0,0,0,0,0,0,0,0,501932,501744,0,0
0.446418,0,0,0,0,0,0,0,0,0,0,501178,500992,0,0
0.447874,0,0,0,0,0,0,0,0,0,0,397432,397260,0,0
0.449225,762,14,172,0,0,0,0,0,0,0,763321,775916,104,76
0.450640,0,0,0,0,0,0,0,0,0,0,502482,502280,0,0
0.452042,0,0,0,0,0,0,0,0,0,0,501703,501505,0,0
0.453442,0,0,0,0,0,0,0,0,0,0,500914,500737,0,0
0.454842,0,0,0,0,0,0,0,0,0,0,501512,501342,0,0
0.456242,0,0,0,0,0,0,0,0,0,0,527604,529700,0,0
0.457676,0,0,0,0,0,0,0,0,0,0,511660,509175,0,0
0.459095,0,0,0,0,0,0,0,0,0,0,502313,502157,0,0
0.460517,449,0,84514,0,0,157,0,15,0,18,370015,381039,142824,142884
0.463617,318,14,68850,0,0,0,0,0,0,0,472850,480097,86,74
0.465020,0,0,0,0,0,0,0,0,0,0,479714,479520,0,0
0.466422,0,0,0,0,0,0,0,0,0,0,477255,477226,0,0
0.467820,0,0,0,0,0,0,0,0,0,0,474562,474160,0,0
0.469233,0,0,0,0,0,0,0,0,0,0,479736,479630,0,0
0.470634,0,0,0,0,0,0,0,0,0,0,490277,490139,0,0
0.472036,0,0,0,0,0,0,0,0,0,0,477945,477566,0,0
0.473432,0,0,0,0,0,0,0,0,0,0,472933,472756,0,0
0.474841,0,0,0,0,0,0,0,0,0,0,476773,476554,0,0
0.476291,0,0,0,0,0,0,0,0,0,0,537912,535232,0,0
0.477801,0,0,0,0,0,0,0,0,0,0,449616,451900,0,0
0.479234,0,0,0,0,0,0,0,0,0,0,452405,452214,0,0
0.480687,0,0,0,0,0,0,0,0,0,0,487381,487185,0,0
0.482137,0,0,0,0,0,0,0,0,0,0,451184,450989,0,0
0.483568,0,0,0,0,0,0,0,0,0,0,449649,449457,0,0
0.485001,0,0,0,0,0,0,0,0,0,0,452165,451957,0,0
0.486436,0,0,0,0,0,0,0,0,0,0,466010,465842,0,0
0.487866,0,0,0,0,0,0,0,0,0,0,468884,468682,0,0
0.489301,0,0,0,0,0,0,0,0,0,0,450984,450774,0,0
0.490792,0,0,0,0,0,0,0,0,0,0,1102977,1102816,0,0
0.492928,0,0,0,0,0,0,0,0,0,0,552088,551905,0,0
0.494438,0,0,0,0,0,0,0,0,0,0,454560,454341,0,0
0.495872,0,0,0,0,0,0,0,0,0,0,453739,453572,0,0
0.497306,0,0,0,0,0,0,0,0,0,0,476435,476227,0,0
0.498741,0,0,0,0,0,0,0,0,0,0,452599,452393,0,0
0.500175,0,0,0,0,0,0,0,0,0,0,449909,449726,0,0
0.501617,0,0,0,0,0,0,0,0,0,0,458842,458655,0,0
0.503052,0,0,0,0,0,0,0,0,0,0,478451,478229,0,0
0.504724,0,0,0,0,0,0,0,0,0,0,451487,451315,0,0
0.506196,0,0,0,0,0,0,0,0,0,0,469972,469767,0,0
0.507630,0,0,0,0,0,0,0,0,0,0,469998,469823,0,0
0.509068,0,0,0,0,0,0,0,0,0,0,456136,455941,0,0
0.510507,0,0,0,0,0,0,0,0,0,0,455117,454924,0,0
0.511955,0,0,0,0,0,0,0,0,0,0,462039,461839,0,0
