elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.357876,0,0,0,0,0,0,0,0,0,0,466617,466414,0,0
0.359496,0,0,0,0,0,0,0,0,0,0,464772,464599,0,0
0.361101,0,0,0,0,0,0,0,0,0,0,463694,463524,0,0
0.362752,0,0,0,0,0,0,0,0,0,0,467109,466920,0,0
0.364358,0,0,0,0,0,0,0,0,0,0,465187,464999,0,0
0.365965,0,0,0,0,0,0,0,0,0,0,465810,465607,0,0
0.367571,0,0,0,0,0,0,0,0,0,0,465157,465053,0,0
0.369175,0,0,0,0,0,0,0,0,0,0,463981,463708,0,0
0.370837,0,0,0,0,0,0,0,0,0,0,465418,465230,0,0
0.372443,0,0,0,0,0,0,0,0,0,0,464621,464429,0,0
0.374050,0,0,0,0,0,0,0,0,0,0,465897,465713,0,0
0.375655,0,0,0,0,0,0,0,0,0,0,464850,464677,0,0
0.377260,0,0,0,0,0,0,0,0,0,0,466193,466006,0,0
0.378909,0,0,0,0,0,0,0,0,0,0,465655,465461,0,0
0.380514,0,0,0,0,0,0,0,0,0,0,465291,465108,0,0
0.382135,0,0,0,0,0,0,0,0,0,0,460082,459890,0,0
0.383733,0,0,0,0,0,0,0,0,0,0,460570,460371,0,0
0.385327,0,0,0,0,0,0,0,0,0,0,461465,461293,0,0
0.386845,0,0,0,0,0,0,0,0,0,0,453590,453401,0,0
0.388421,0,0,0,0,0,0,0,0,0,0,464948,464760,0,0
0.390028,0,0,0,0,0,0,0,0,0,0,466193,465991,0,0
0.391634,0,0,0,0,0,0,0,0,0,0,464383,464204,0,0
0.393252,0,0,0,0,0,0,0,0,0,0,464888,464701,0,0
0.394902,0,0,0,0,0,0,0,0,0,0,464082,463883,0,0
