elapsed_s,RAS_FULLY_COVERED_SUPER_TILES,RAS_FULLY_COVERED_8X4_TILES,RAS_PRIM_KILLED_INVISILBE,RAS_SUPERTILE_GEN_ACTIVE_CYCLES
1.323332,0,0,0,0
1.324884,0,0,0,0
1.326434,0,0,0,0
1.327982,0,0,0,0
1.329534,0,0,0,0
1.331096,0,0,0,0
1.332645,0,0,0,0
1.334198,0,0,0,0
1.335624,0,0,0,0
1.337151,0,0,0,0
1.338703,0,0,0,0
1.340252,0,0,0,0
1.341817,0,0,0,0
1.343369,0,0,0,0
1.344922,0,0,0,0
1.346474,0,0,0,0
1.348067,0,0,0,0
1.349621,0,0,0,0
1.351173,0,0,0,0
1.352735,0,0,0,0
1.354293,0,0,0,0
1.355843,0,0,0,0
1.357397,0,0,0,0
1.358949,0,0,0,0
1.360499,0,0,0,0
1.362136,0,0,0,0
1.363690,0,0,0,0
1.365111,0,0,0,0
1.366633,0,0,0,0
1.368183,0,0,0,0
1.369735,0,0,0,0
1.371286,0,0,0,0
1.372841,0,0,0,0
1.374406,0,0,0,0
1.375956,0,0,0,0
1.377509,0,0,0,0
1.379063,0,0,0,0
1.380615,0,0,0,0
1.382169,0,0,0,0
1.383717,0,0,0,0
1.385285,0,0,0,0
1.386837,0,0,0,0
1.388387,0,0,0,0
1.389939,0,0,0,0
1.391492,0,0,0,0
1.393047,0,0,0,0
1.394590,0,0,0,0
1.396186,0,0,0,0
1.397605,0,0,0,0
1.399165,0,0,0,0
1.400715,0,0,0,0
1.402272,0,0,0,0
1.403822,0,0,0,0
1.405377,0,0,0,0
1.406941,0,0,0,0
1.408491,0,0,0,0
1.409982,0,0,0,0
1.411507,0,0,0,0
1.413105,0,0,0,0
1.414656,0,0,0,0
1.416206,0,0,0,0
1.417770,0,0,0,0
1.419322,0,0,0,0
1.420875,0,0,0,0
1.422427,0,0,0,0
1.423977,0,0,0,0
1.425530,0,0,0,0
1.427082,0,0,0,0
1.428521,0,0,0,0
1.430131,0,0,0,0
1.431679,0,0,0,0
1.433234,0,0,0,0
1.434785,0,0,0,0
1.436335,0,0,0,0
1.437888,0,0,0,0
1.439451,0,0,0,0
1.441005,0,0,0,0
1.442558,0,0,0,0
1.444150,0,0,0,0
1.445702,0,0,0,0
1.447290,0,0,0,0
1.448844,0,0,0,0
1.450409,0,0,0,0
1.451959,0,0,0,0
1.453513,0,0,0,0
1.455065,0,0,0,0
1.456614,0,0,0,0
1.458165,0,0,0,0
1.459706,0,0,0,0
1.461171,0,0,0,0
1.462695,0,0,0,0
1.464245,0,0,0,0
1.465797,0,0,0,0
1.467340,0,0,0,0
1.468951,0,0,0,0
1.470569,0,0,0,0
1.471975,0,0,0,0
1.473359,0,0,0,0
1.474875,0,0,0,0
1.476467,0,0,0,0
1.478078,0,0,0,0
1.479627,0,0,0,0
1.481181,0,0,0,0
1.482744,0,0,0,0
1.484292,0,0,0,0
1.485842,0,0,0,0
1.487393,0,0,0,0
1.488946,0,0,0,0
1.490497,0,0,0,0
1.492089,0,0,0,0
1.493529,0,0,0,0
1.495049,0,0,0,0
1.496598,0,0,0,0
1.498152,0,0,0,0
1.499701,0,0,0,0
1.501252,0,0,0,0
1.502802,0,0,0,0
1.504363,0,0,0,0
1.505913,0,0,0,0
1.507464,0,0,0,0
1.509061,0,0,0,0
1.510612,0,0,0,0
1.512162,0,0,0,0
1.513713,0,0,0,0
1.515276,0,0,0,0
1.516829,0,0,0,0
1.518381,0,0,0,0
1.519930,0,0,0,0
1.521481,0,0,0,0
1.523031,0,0,0,0
1.524582,0,0,0,0
1.526150,0,0,0,0
1.527698,0,0,0,0
1.529250,0,0,0,0
1.530801,0,0,0,0
1.532350,0,0,0,0
1.533899,0,0,0,0
1.535325,0,0,0,0
