elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
1.387486,0,0,0,0,0,0,0,0,0,0,493660,493515,0,0
1.389235,0,0,0,0,0,0,0,0,0,0,389880,389717,0,0
1.390848,0,0,0,0,0,0,0,0,0,0,383516,383252,0,0
1.392463,0,0,0,0,0,0,0,0,0,0,384611,384426,0,0
1.394078,0,0,0,0,0,0,0,0,0,0,383888,383677,0,0
1.395689,0,0,0,0,0,0,0,0,0,0,388562,388367,0,0
1.397319,0,0,0,0,0,0,0,0,0,0,384688,384489,0,0
1.398931,0,0,0,0,0,0,0,0,0,0,384907,384717,0,0
1.400547,0,0,0,0,0,0,0,0,0,0,385039,384854,0,0
1.402161,0,0,0,0,0,0,0,0,0,0,385379,385163,0,0
1.403773,0,0,0,0,0,0,0,0,0,0,420213,420033,0,0
1.405300,0,0,0,0,0,0,0,0,0,0,376916,376698,0,0
1.406882,0,0,0,0,0,0,0,0,0,0,384917,384786,0,0
1.408381,0,0,0,0,0,0,0,0,0,0,376272,376007,0,0
1.409964,0,0,0,0,0,0,0,0,0,0,384350,384174,0,0
1.411576,0,0,0,0,0,0,0,0,0,0,387283,387064,0,0
1.413193,0,0,0,0,0,0,0,0,0,0,385676,385558,0,0
1.414805,0,0,0,0,0,0,0,0,0,0,384659,384394,0,0
1.416421,0,0,0,0,0,0,0,0,0,0,385554,385353,0,0
1.418035,0,0,0,0,0,0,0,0,0,0,384749,384544,0,0
1.419667,0,0,0,0,0,0,0,0,0,0,430821,430621,0,0
1.421335,0,0,0,0,0,0,0,0,0,0,384795,384597,0,0
1.422947,0,0,0,0,0,0,0,0,0,0,384818,384642,0,0
1.424562,0,0,0,0,0,0,0,0,0,0,384263,384043,0,0
1.426176,0,0,0,0,0,0,0,0,0,0,384244,384058,0,0
1.427787,0,0,0,0,0,0,0,0,0,0,424092,423936,0,0
1.429448,0,0,0,0,0,0,0,0,0,0,386338,386107,0,0
1.431073,0,0,0,0,0,0,0,0,0,0,385432,385213,0,0
1.432690,0,0,0,0,0,0,0,0,0,0,384312,384103,0,0
1.434303,0,0,0,0,0,0,0,0,0,0,384512,384348,0,0
1.435964,0,0,0,0,0,0,0,0,0,0,386874,386654,0,0
1.437580,0,0,0,0,0,0,0,0,0,0,384201,384036,0,0
1.439192,0,0,0,0,0,0,0,0,0,0,383836,383585,0,0
1.440806,0,0,0,0,0,0,0,0,0,0,386785,386608,0,0
1.442434,0,0,0,0,0,0,0,0,0,0,385160,384962,0,0
1.444050,0,0,0,0,0,0,0,0,0,0,384885,384708,0,0
1.445664,0,0,0,0,0,0,0,0,0,0,383343,383126,0,0
1.447276,0,0,0,0,0,0,0,0,0,0,384088,383890,0,0
1.449548,0,0,0,0,0,0,0,0,0,0,395218,394987,0,0
1.451045,0,0,0,0,0,0,0,0,0,0,378412,378213,0,0
1.452511,0,0,0,0,0,0,0,0,0,0,373372,373177,0,0
1.454085,0,0,0,0,0,0,0,0,0,0,381968,381768,0,0
1.455690,0,0,0,0,0,0,0,0,0,0,350129,349998,0,0
1.457136,0,0,0,0,0,0,0,0,0,0,378992,378741,0,0
1.458590,0,0,0,0,0,0,0,0,0,0,377541,377312,0,0
1.460174,0,0,0,0,0,0,0,0,0,0,386673,386497,0,0
1.461790,0,0,0,0,0,0,0,0,0,0,383853,383656,0,0
1.463412,0,0,0,0,0,0,0,0,0,0,386026,386307,0,0
1.465031,0,0,0,0,0,0,0,0,0,0,425516,424839,0,0
1.466565,0,0,0,0,0,0,0,0,0,0,380144,379942,0,0
1.468073,0,0,0,0,0,0,0,0,0,0,379029,378822,0,0
1.469524,0,0,0,0,0,0,0,0,0,0,375956,375758,0,0
1.470973,0,0,0,0,0,0,0,0,0,0,377151,376953,0,0
1.472789,0,0,0,0,0,0,0,0,0,0,380543,380379,0,0
1.474323,0,0,0,0,0,0,0,0,0,0,361262,360582,0,0
1.476030,0,0,0,0,0,0,0,0,0,0,340089,341124,0,0
1.477621,0,0,0,0,0,0,0,0,0,0,333226,331816,0,0
1.479071,0,0,0,0,0,0,0,0,0,0,331253,331067,0,0
1.480513,0,0,0,0,0,0,0,0,0,0,329237,329031,0,0
1.481955,0,0,0,0,0,0,0,0,0,0,329142,328948,0,0
1.483394,0,0,0,0,0,0,0,0,0,0,330547,330387,0,0
1.484851,0,0,0,0,0,0,0,0,0,0,304661,304478,0,0
1.486263,0,0,0,0,0,0,0,0,0,0,325204,325028,0,0
1.487979,0,0,0,0,0,0,0,0,0,0,337757,337588,0,0
1.489584,0,0,0,0,0,0,0,0,0,0,336689,336525,0,0
1.491188,0,0,0,0,0,0,0,0,0,0,332800,332623,0,0
1.492665,0,0,0,0,0,0,0,0,0,0,330117,329941,0,0
1.494242,0,0,0,0,0,0,0,0,0,0,333138,332952,0,0
1.495733,0,0,0,0,0,0,0,0,0,0,371386,371205,0,0
1.497373,0,0,0,0,0,0,0,0,0,0,342413,342235,0,0
1.498987,0,0,0,0,0,0,0,0,0,0,338773,338604,0,0
1.500648,0,0,0,0,0,0,0,0,0,0,342007,341817,0,0
1.502265,0,0,0,0,0,0,0,0,0,0,341234,341055,0,0
1.503883,0,0,0,0,0,0,0,0,0,0,341635,341448,0,0
1.505498,0,0,0,0,0,0,0,0,0,0,340293,340102,0,0
1.507127,0,0,0,0,0,0,0,0,0,0,341125,340956,0,0
1.508743,0,0,0,0,0,0,0,0,0,0,341559,341386,0,0
1.510359,0,0,0,0,0,0,0,0,0,0,339967,339770,0,0
1.511976,0,0,0,0,0,0,0,0,0,0,342613,342452,0,0
1.513593,0,0,0,0,0,0,0,0,0,0,340969,340771,0,0
1.515245,0,0,0,0,0,0,0,0,0,0,340078,339908,0,0
1.516861,0,0,0,0,0,0,0,0,0,0,341020,340847,0,0
1.518489,0,0,0,0,0,0,0,0,0,0,339968,339787,0,0
1.520107,0,0,0,0,0,0,0,0,0,0,337553,337376,0,0
1.521713,0,0,0,0,0,0,0,0,0,0,336889,336708,0,0
1.523317,0,0,0,0,0,0,0,0,0,0,336650,336469,0,0
1.524797,0,0,0,0,0,0,0,0,0,0,333355,333159,0,0
