elapsed_s,RB_STALL_CYCLES_CCU_COLOR_READ,RB_STALL_CYCLES_CCU_COLOR_WRITE,RB_STALL_CYCLES_CCU_DEPTH_READ,RB_STALL_CYCLES_CCU_DEPTH_WRITE,RB_STALL_CYCLES_VPC_BE,RB_BLENDED_FP32_COMPONENTS,RB_COLOR_PIX_TILES,RB_STALL_CYCLES_CCU
0.126237,0,0,0,0,0,0,0,0
0.127642,0,0,0,0,0,0,0,0
0.129177,0,0,0,0,0,0,0,0
0.130757,0,0,0,0,0,0,0,0
0.132332,0,0,0,0,0,0,0,0
0.133902,0,0,0,0,0,0,0,0
0.135472,0,0,0,0,0,0,0,0
0.137707,0,0,0,0,0,0,0,0
0.139131,0,0,0,0,0,0,0,0
0.140541,0,0,0,0,0,0,0,0
0.141961,0,0,0,0,0,0,0,0
0.143415,0,0,0,0,0,0,0,0
0.144822,0,0,0,0,0,0,0,0
0.146448,0,0,0,0,0,0,0,0
0.148017,0,0,0,0,0,0,0,0
0.149586,0,0,0,0,0,0,0,0
0.151164,0,0,0,0,0,0,0,0
0.152749,0,0,0,0,0,0,0,0
0.154318,0,0,0,0,0,0,0,0
0.155888,0,0,0,0,0,0,0,0
0.157459,0,0,0,0,0,0,0,0
0.159074,0,0,0,0,0,0,0,0
0.160645,0,0,0,0,0,0,0,0
0.162212,0,0,0,0,0,0,0,0
0.163674,0,0,0,0,0,0,0,0
0.165210,0,0,0,0,0,0,0,0
0.166653,0,0,0,0,0,0,0,0
0.168069,0,0,0,0,0,0,0,0
0.169608,0,0,0,0,0,0,0,0
0.171182,0,0,0,0,0,0,0,0
0.172752,0,0,0,0,0,0,0,0
0.174334,0,0,0,0,0,0,0,0
0.175905,0,0,0,0,0,0,0,0
0.177474,0,0,0,0,0,0,0,0
0.179047,0,0,0,0,0,0,0,0
0.180618,0,0,0,0,0,0,0,0
0.182186,0,0,0,0,0,0,0,0
0.183760,0,0,0,0,0,0,0,0
0.185344,0,0,0,0,0,0,0,0
0.186915,0,0,0,0,0,0,0,0
0.188490,0,0,0,0,0,0,0,0
0.190059,0,0,0,0,0,0,0,0
0.191632,0,0,0,0,0,0,0,0
0.193204,0,0,0,0,0,0,0,0
0.194667,0,0,0,0,0,0,0,0
0.196304,0,0,0,0,0,0,0,0
0.197876,0,0,0,0,0,0,0,0
0.199449,0,0,0,0,0,0,0,0
0.201021,0,0,0,0,0,0,0,0
0.202591,0,0,0,0,0,0,0,0
0.204162,0,0,0,0,0,0,0,0
0.205735,0,0,0,0,0,0,0,0
0.207363,0,0,0,0,0,0,0,0
0.208936,0,0,0,0,0,0,0,0
0.210508,0,0,0,0,0,0,0,0
0.212080,0,0,0,0,0,0,0,0
0.213651,0,0,0,0,0,0,0,0
0.215225,0,0,0,0,0,0,0,0
0.216798,0,0,0,0,0,0,0,0
0.218382,0,0,0,0,0,0,0,0
0.219954,0,0,0,0,0,0,0,0
0.221526,0,0,0,0,0,0,0,0
0.223142,0,0,0,0,0,0,0,0
0.224715,0,0,0,0,0,0,0,0
0.226286,0,0,0,0,0,0,0,0
0.227860,0,0,0,0,0,0,0,0
0.229437,0,0,0,0,0,0,0,0
0.230998,0,0,0,0,0,0,0,0
0.232769,0,0,0,0,0,0,0,0
0.234182,0,0,0,0,0,0,0,0
0.235722,0,0,0,0,0,0,0,0
0.237294,0,0,0,0,0,0,0,0
0.238908,0,0,0,0,0,0,0,0
0.240498,0,0,0,0,0,0,0,0
0.242069,0,0,0,0,0,0,0,0
0.243643,0,0,0,0,0,0,0,0
0.245217,0,0,0,0,0,0,0,0
0.246787,0,0,0,0,0,0,0,0
0.248362,0,0,0,0,0,0,0,0
0.249974,0,0,0,0,0,0,0,0
0.251560,0,0,0,0,0,0,0,0
0.253133,0,0,0,0,0,0,0,0
0.254704,0,0,0,0,0,0,0,0
0.256327,0,0,0,0,0,0,0,0
0.257898,0,0,0,0,0,0,0,0
0.259472,0,0,0,0,0,0,0,0
0.261035,0,0,0,0,0,0,0,0
0.262610,0,0,0,0,0,0,0,0
0.264052,0,0,0,0,0,0,0,0
0.265595,0,0,0,0,0,0,0,0
0.267167,0,0,0,0,0,0,0,0
0.268735,0,0,0,0,0,0,0,0
0.270737,0,0,0,0,0,0,0,0
0.272317,0,0,0,0,0,0,0,0
0.273902,0,0,0,0,0,0,0,0
0.275476,0,0,0,0,0,0,0,0
0.277049,0,0,0,0,0,0,0,0
0.278620,0,0,0,0,0,0,0,0
0.280193,0,0,0,0,0,0,0,0
0.281766,0,0,0,0,0,0,0,0
0.283339,0,0,0,0,0,0,0,0
0.284924,0,0,0,0,0,0,0,0
0.286494,0,0,0,0,0,0,0,0
0.288112,0,0,0,0,0,0,0,0
0.289557,0,0,0,0,0,0,0,0
0.290965,0,0,0,0,0,0,0,0
0.292364,0,0,0,0,0,0,0,0
0.293764,0,0,0,0,0,0,0,0
0.295225,0,0,0,0,0,0,0,0
0.296626,0,0,0,0,0,0,0,0
0.298024,0,0,0,0,0,0,0,0
0.299423,0,0,0,0,0,0,0,0
0.300824,0,0,0,0,0,0,0,0
0.302222,0,0,0,0,0,0,0,0
0.303615,0,0,0,0,0,0,0,0
0.304989,0,0,0,0,0,0,0,0
0.306369,0,0,0,0,0,0,0,0
0.307742,0,0,0,0,0,0,0,0
0.309116,0,0,0,0,0,0,0,0
0.310489,0,0,0,0,0,0,0,0
0.311862,0,0,0,0,0,0,0,0
0.313235,0,0,0,0,0,0,0,0
0.314608,0,0,0,0,0,0,0,0
0.315981,0,0,0,0,0,0,0,0
0.317360,0,0,0,0,0,0,0,0
0.318733,0,0,0,0,0,0,0,0
0.320137,0,0,0,0,0,0,0,0
0.321495,0,0,0,0,0,0,0,0
0.322852,0,0,0,0,0,0,0,0
0.324291,0,0,0,0,0,0,0,0
0.325649,0,0,0,0,0,0,0,0
0.327007,0,0,0,0,0,0,0,0
0.328372,0,0,0,0,0,0,0,0
0.329731,0,0,0,0,0,0,0,0
0.331250,0,0,0,0,0,0,0,0
0.332669,0,0,0,0,0,0,0,0
0.334026,0,0,0,0,0,0,0,0
0.335374,0,0,0,0,0,0,0,0
0.336799,0,0,0,0,0,0,0,0
0.338223,0,0,0,0,0,0,0,0
0.339655,0,0,0,0,0,0,0,0
0.341080,0,0,0,0,0,0,0,0
0.342517,0,0,0,0,0,0,0,0
0.343943,0,0,0,0,0,0,0,0
0.345373,0,0,0,0,0,0,0,0
0.346812,0,0,0,0,0,0,0,0
0.348259,0,0,0,0,0,0,0,0
0.349689,0,0,0,0,0,0,0,0
0.351140,0,0,0,0,0,0,0,0
0.352551,0,0,0,0,0,0,0,0
0.353960,0,0,0,0,0,0,0,0
0.355362,0,0,0,0,0,0,0,0
0.356915,0,0,0,0,0,0,0,0
0.358300,0,0,0,0,0,0,0,0
0.359946,0,0,0,0,0,0,0,0
0.361317,0,0,0,0,0,0,0,0
0.362682,0,0,0,0,0,0,0,0
0.364044,0,0,0,0,0,0,0,0
0.365412,0,0,0,0,0,0,0,0
0.366795,0,0,0,0,0,0,0,0
0.368230,0,0,0,0,0,0,0,0
0.369695,0,0,0,0,0,0,0,0
0.370990,0,0,0,0,0,0,0,0
0.372467,0,0,0,0,0,0,0,0
0.373876,0,0,0,0,0,0,0,0
0.375285,0,0,0,0,0,0,0,0
0.376695,0,0,0,0,0,0,0,0
0.378102,0,0,0,0,0,0,0,0
0.380335,0,0,0,0,0,0,0,0
0.381753,0,0,0,0,0,0,0,0
0.383896,0,0,0,0,0,0,0,0
0.385295,0,0,0,0,0,0,0,0
0.386699,0,0,0,0,0,0,0,0
0.391090,0,0,0,0,0,0,0,0
0.392507,0,0,0,0,0,0,0,0
0.393922,0,0,0,0,0,0,0,0
0.396009,0,0,0,0,0,0,0,0
0.397416,0,0,0,0,0,0,0,0
0.398864,0,0,0,0,0,0,0,0
0.400350,0,0,0,0,0,0,0,0
0.401731,0,0,0,0,0,0,0,0
0.403111,0,0,0,0,0,0,0,0
0.404473,0,0,0,0,0,0,0,0
0.405833,0,0,0,0,0,0,0,0
0.407196,0,0,0,0,0,0,0,0
0.408558,0,0,0,0,0,0,0,0
0.409916,0,0,0,0,0,0,0,0
0.411277,0,0,0,0,0,0,0,0
0.412637,0,0,0,0,0,0,0,0
0.414006,0,0,0,0,0,0,0,0
0.415499,0,0,0,0,0,0,0,0
0.417086,0,0,0,0,0,0,0,0
0.418656,0,0,0,0,0,0,0,0
0.420291,0,0,0,0,0,0,0,0
0.421861,0,0,0,0,0,0,0,0
0.423434,0,0,0,0,0,0,0,0
0.425019,0,0,0,0,0,0,0,0
0.426589,0,0,0,0,0,0,0,0
0.428159,0,0,0,0,0,0,0,0
0.429730,0,0,0,0,0,0,0,0
0.431343,0,0,0,0,0,0,0,0
0.432925,0,0,0,0,0,0,0,0
0.434388,0,0,0,0,0,0,0,0
0.435814,0,0,0,0,0,0,0,0
0.437351,0,0,0,0,0,0,0,0
0.438917,0,0,0,0,0,0,0,0
0.440403,0,0,0,0,0,0,0,0
0.441942,0,0,0,0,0,0,0,0
0.443514,0,0,0,0,0,0,0,0
0.445084,0,0,0,0,0,0,0,0
0.446665,0,0,0,0,0,0,0,0
0.448338,0,0,0,0,0,0,0,0
0.449906,0,0,0,0,0,0,0,0
0.451476,0,0,0,0,0,0,0,0
0.453045,0,0,0,0,0,0,0,0
0.454957,0,0,0,0,0,0,0,0
0.456337,0,0,0,0,0,0,0,0
0.457752,0,0,0,0,0,0,0,0
0.459157,0,0,0,0,0,0,0,0
0.460693,0,0,0,0,0,0,0,0
0.462263,0,0,0,0,0,0,0,0
0.463838,0,0,0,0,0,0,0,0
0.465410,0,0,0,0,0,0,0,0
0.466978,0,0,0,0,0,0,0,0
0.468632,0,0,0,0,0,0,0,0
0.470200,0,0,0,0,0,0,0,0
0.471773,0,0,0,0,0,0,0,0
0.473346,0,0,0,0,0,0,0,0
0.474916,0,0,0,0,0,0,0,0
0.476493,0,0,0,0,0,0,0,0
0.478063,0,0,0,0,0,0,0,0
0.479649,0,0,0,0,0,0,0,0
0.481222,0,0,0,0,0,0,0,0
0.482792,0,0,0,0,0,0,0,0
0.484368,0,0,0,0,0,0,0,0
0.485939,0,0,0,0,0,0,0,0
0.487512,0,0,0,0,0,0,0,0
0.489085,0,0,0,0,0,0,0,0
0.490668,0,0,0,0,0,0,0,0
0.492188,0,0,0,0,0,0,0,0
0.493732,0,0,0,0,0,0,0,0
0.495348,0,0,0,0,0,0,0,0
0.496920,0,0,0,0,0,0,0,0
0.498534,0,0,0,0,0,0,0,0
0.500106,0,0,0,0,0,0,0,0
0.501691,0,0,0,0,0,0,0,0
0.503265,0,0,0,0,0,0,0,0
0.504838,0,0,0,0,0,0,0,0
0.506407,0,0,0,0,0,0,0,0
0.507980,0,0,0,0,0,0,0,0
0.509553,0,0,0,0,0,0,0,0
0.511168,0,0,0,0,0,0,0,0
0.512754,0,0,0,0,0,0,0,0
0.514325,0,0,0,0,0,0,0,0
0.515896,0,0,0,0,0,0,0,0
0.517460,0,0,0,0,0,0,0,0
0.519115,0,0,0,0,0,0,0,0
0.520711,0,0,0,0,0,0,0,0
0.522317,0,0,0,0,0,0,0,0
0.523901,0,0,0,0,0,0,0,0
0.525473,0,0,0,0,0,0,0,0
0.527089,0,0,0,0,0,0,0,0
0.528662,0,0,0,0,0,0,0,0
0.530233,0,0,0,0,0,0,0,0
0.531806,0,0,0,0,0,0,0,0
0.533378,0,0,0,0,0,0,0,0
0.534962,0,0,0,0,0,0,0,0
0.536539,0,0,0,0,0,0,0,0
0.538109,0,0,0,0,0,0,0,0
0.539683,0,0,0,0,0,0,0,0
0.541246,0,0,0,0,0,0,0,0
0.542850,0,0,0,0,0,0,0,0
0.544315,0,0,0,0,0,0,0,0
0.545736,0,0,0,0,0,0,0,0
0.547276,0,0,0,0,0,0,0,0
0.548847,0,0,0,0,0,0,0,0
0.550417,0,0,0,0,0,0,0,0
0.551987,0,0,0,0,0,0,0,0
0.553557,0,0,0,0,0,0,0,0
0.555129,0,0,0,0,0,0,0,0
0.556712,0,0,0,0,0,0,0,0
0.558280,0,0,0,0,0,0,0,0
0.559853,0,0,0,0,0,0,0,0
0.561424,0,0,0,0,0,0,0,0
0.562992,0,0,0,0,0,0,0,0
0.564606,0,0,0,0,0,0,0,0
0.566173,0,0,0,0,0,0,0,0
0.568138,0,0,0,0,0,0,0,0
0.569578,0,0,0,0,0,0,0,0
0.571095,0,0,0,0,0,0,0,0
0.572724,0,0,0,0,0,0,0,0
0.574140,0,0,0,0,0,0,0,0
0.575592,0,0,0,0,0,0,0,0
0.577001,0,0,0,0,0,0,0,0
0.578546,0,0,0,0,0,0,0,0
0.580118,0,0,0,0,0,0,0,0
0.581689,0,0,0,0,0,0,0,0
0.583261,0,0,0,0,0,0,0,0
0.584682,0,0,0,0,0,0,0,0
0.586049,0,0,0,0,0,0,0,0
0.587410,0,0,0,0,0,0,0,0
0.588786,0,0,0,0,0,0,0,0
0.590146,0,0,0,0,0,0,0,0
0.591506,0,0,0,0,0,0,0,0
0.592865,0,0,0,0,0,0,0,0
0.594222,0,0,0,0,0,0,0,0
0.596527,0,0,0,0,0,0,0,0
0.597959,0,0,0,0,0,0,0,0
0.599384,0,0,0,0,0,0,0,0
0.600787,0,0,0,0,0,0,0,0
0.602187,0,0,0,0,0,0,0,0
0.603586,0,0,0,0,0,0,0,0
0.604985,0,0,0,0,0,0,0,0
0.606383,0,0,0,0,0,0,0,0
0.607776,0,0,0,0,0,0,0,0
0.609150,0,0,0,0,0,0,0,0
0.610531,0,0,0,0,0,0,0,0
0.611904,0,0,0,0,0,0,0,0
0.613277,0,0,0,0,0,0,0,0
0.614649,0,0,0,0,0,0,0,0
0.616022,0,0,0,0,0,0,0,0
0.617395,0,0,0,0,0,0,0,0
0.618768,0,0,0,0,0,0,0,0
0.620241,0,0,0,0,0,0,0,0
0.621622,0,0,0,0,0,0,0,0
0.623073,0,0,0,0,0,0,0,0
0.624465,0,0,0,0,0,0,0,0
0.625823,0,0,0,0,0,0,0,0
0.627202,0,0,0,0,0,0,0,0
0.628680,0,0,0,0,0,0,0,0
0.630039,0,0,0,0,0,0,0,0
0.631396,0,0,0,0,0,0,0,0
0.632759,0,0,0,0,0,0,0,0
0.634120,0,0,0,0,0,0,0,0
0.635564,0,0,0,0,0,0,0,0
0.636960,0,0,0,0,0,0,0,0
0.638276,0,0,0,0,0,0,0,0
0.639634,0,0,0,0,0,0,0,0
0.640928,0,0,0,0,0,0,0,0
0.642221,0,0,0,0,0,0,0,0
0.643577,0,0,0,0,0,0,0,0
0.645160,0,0,0,0,0,0,0,0
0.646571,0,0,0,0,0,0,0,0
0.647920,0,0,0,0,0,0,0,0
0.649264,0,0,0,0,0,0,0,0
0.650606,0,0,0,0,0,0,0,0
0.651968,0,0,0,0,0,0,0,0
0.653309,0,0,0,0,0,0,0,0
0.654664,0,0,0,0,0,0,0,0
0.656027,0,0,0,0,0,0,0,0
0.657470,0,0,0,0,0,0,0,0
0.658804,0,0,0,0,0,0,0,0
0.660162,0,0,0,0,0,0,0,0
0.661616,0,0,0,0,0,0,0,0
0.662911,0,0,0,0,0,0,0,0
0.664232,0,0,0,0,0,0,0,0
0.665524,0,0,0,0,0,0,0,0
0.666920,0,0,0,0,0,0,0,0
0.668314,0,0,0,0,0,0,0,0
0.669715,0,0,0,0,0,0,0,0
0.671157,0,0,0,0,0,0,0,0
0.672546,0,0,0,0,0,0,0,0
0.673933,0,0,0,0,0,0,0,0
0.675370,0,0,0,0,0,0,0,0
0.676761,0,0,0,0,0,0,0,0
0.678147,0,0,0,0,0,0,0,0
0.679482,0,0,0,0,0,0,0,0
0.680759,0,0,0,0,0,0,0,0
0.682147,0,0,0,0,0,0,0,0
0.683584,0,0,0,0,0,0,0,0
0.684970,0,0,0,0,0,0,0,0
0.686247,0,0,0,0,0,0,0,0
0.687686,0,0,0,0,0,0,0,0
0.689067,0,0,0,0,0,0,0,0
0.690447,0,0,0,0,0,0,0,0
0.691878,0,0,0,0,0,0,0,0
0.693161,0,0,0,0,0,0,0,0
0.694542,0,0,0,0,0,0,0,0
0.695972,0,0,0,0,0,0,0,0
0.697362,0,0,0,0,0,0,0,0
0.698586,0,0,0,0,0,0,0,0
0.700016,0,0,0,0,0,0,0,0
0.701397,0,0,0,0,0,0,0,0
0.702796,0,0,0,0,0,0,0,0
0.704088,0,0,0,0,0,0,0,0
0.705466,0,0,0,0,0,0,0,0
0.706845,0,0,0,0,0,0,0,0
0.708284,0,0,0,0,0,0,0,0
0.709611,0,0,0,0,0,0,0,0
0.711040,0,0,0,0,0,0,0,0
0.712449,0,0,0,0,0,0,0,0
0.713877,0,0,0,0,0,0,0,0
0.715305,0,0,0,0,0,0,0,0
0.716739,0,0,0,0,0,0,0,0
0.718167,0,0,0,0,0,0,0,0
0.719599,0,0,0,0,0,0,0,0
0.720936,0,0,0,0,0,0,0,0
0.722381,0,0,0,0,0,0,0,0
0.723826,0,0,0,0,0,0,0,0
0.725270,0,0,0,0,0,0,0,0
0.726603,0,0,0,0,0,0,0,0
0.728047,0,0,0,0,0,0,0,0
0.729493,0,0,0,0,0,0,0,0
0.730941,0,0,0,0,0,0,0,0
0.732373,0,0,0,0,0,0,0,0
0.733820,0,0,0,0,0,0,0,0
0.735285,0,0,0,0,0,0,0,0
0.736732,0,0,0,0,0,0,0,0
0.738137,0,0,0,0,0,0,0,0
0.739543,0,0,0,0,0,0,0,0
0.740948,0,0,0,0,0,0,0,0
0.742372,0,0,0,0,0,0,0,0
0.743909,0,0,0,0,0,0,0,0
0.745481,0,0,0,0,0,0,0,0
0.747052,0,0,0,0,0,0,0,0
0.748623,0,0,0,0,0,0,0,0
0.750192,0,0,0,0,0,0,0,0
0.751766,0,0,0,0,0,0,0,0
0.753350,0,0,0,0,0,0,0,0
0.754920,0,0,0,0,0,0,0,0
0.756497,0,0,0,0,0,0,0,0
0.758065,0,0,0,0,0,0,0,0
0.759637,0,0,0,0,0,0,0,0
0.761208,0,0,0,0,0,0,0,0
0.762777,0,0,0,0,0,0,0,0
0.764237,0,0,0,0,0,0,0,0
0.765777,0,0,0,0,0,0,0,0
0.767277,0,0,0,0,0,0,0,0
0.768667,0,0,0,0,0,0,0,0
0.770079,0,0,0,0,0,0,0,0
0.772398,0,0,0,0,0,0,0,0
0.773807,0,0,0,0,0,0,0,0
0.775218,0,0,0,0,0,0,0,0
0.776620,0,0,0,0,0,0,0,0
0.778020,0,0,0,0,0,0,0,0
0.779434,0,0,0,0,0,0,0,0
0.780856,0,0,0,0,0,0,0,0
0.782442,0,0,0,0,0,0,0,0
0.783881,0,0,0,0,0,0,0,0
0.785438,0,0,0,0,0,0,0,0
0.787007,0,0,0,0,0,0,0,0
0.788736,0,0,0,0,0,0,0,0
0.790306,0,0,0,0,0,0,0,0
0.791878,0,0,0,0,0,0,0,0
0.793451,0,0,0,0,0,0,0,0
0.795073,0,0,0,0,0,0,0,0
0.796657,0,0,0,0,0,0,0,0
0.798228,0,0,0,0,0,0,0,0
0.799802,0,0,0,0,0,0,0,0
0.801374,0,0,0,0,0,0,0,0
0.802944,0,0,0,0,0,0,0,0
0.804522,0,0,0,0,0,0,0,0
0.806092,0,0,0,0,0,0,0,0
0.807680,0,0,0,0,0,0,0,0
0.809251,0,0,0,0,0,0,0,0
0.810820,0,0,0,0,0,0,0,0
0.812396,0,0,0,0,0,0,0,0
0.813968,0,0,0,0,0,0,0,0
0.815585,0,0,0,0,0,0,0,0
0.817157,0,0,0,0,0,0,0,0
0.818741,0,0,0,0,0,0,0,0
0.820318,0,0,0,0,0,0,0,0
0.821887,0,0,0,0,0,0,0,0
0.823461,0,0,0,0,0,0,0,0
0.825035,0,0,0,0,0,0,0,0
0.826605,0,0,0,0,0,0,0,0
0.828177,0,0,0,0,0,0,0,0
0.829760,0,0,0,0,0,0,0,0
0.831373,0,0,0,0,0,0,0,0
0.832944,0,0,0,0,0,0,0,0
0.834511,0,0,0,0,0,0,0,0
0.836082,0,0,0,0,0,0,0,0
0.837652,0,0,0,0,0,0,0,0
0.839223,0,0,0,0,0,0,0,0
0.840806,0,0,0,0,0,0,0,0
0.842375,0,0,0,0,0,0,0,0
0.843946,0,0,0,0,0,0,0,0
0.845516,0,0,0,0,0,0,0,0
0.847132,0,0,0,0,0,0,0,0
0.848703,0,0,0,0,0,0,0,0
0.850272,0,0,0,0,0,0,0,0
0.851855,0,0,0,0,0,0,0,0
0.853425,0,0,0,0,0,0,0,0
0.854993,0,0,0,0,0,0,0,0
0.856427,0,0,0,0,0,0,0,0
0.857839,0,0,0,0,0,0,0,0
0.859379,0,0,0,0,0,0,0,0
0.860949,0,0,0,0,0,0,0,0
0.862529,0,0,0,0,0,0,0,0
0.864146,0,0,0,0,0,0,0,0
0.865717,0,0,0,0,0,0,0,0
0.867289,0,0,0,0,0,0,0,0
0.868859,0,0,0,0,0,0,0,0
0.870428,0,0,0,0,0,0,0,0
0.871892,0,0,0,0,0,0,0,0
0.873473,0,0,0,0,0,0,0,0
0.875045,0,0,0,0,0,0,0,0
0.876616,0,0,0,0,0,0,0,0
0.878184,0,0,0,0,0,0,0,0
0.879757,0,0,0,0,0,0,0,0
0.881327,0,0,0,0,0,0,0,0
0.882896,0,0,0,0,0,0,0,0
0.884360,0,0,0,0,0,0,0,0
0.885901,0,0,0,0,0,0,0,0
0.887473,0,0,0,0,0,0,0,0
0.889043,0,0,0,0,0,0,0,0
0.890610,0,0,0,0,0,0,0,0
0.892179,0,0,0,0,0,0,0,0
0.893750,0,0,0,0,0,0,0,0
0.895377,0,0,0,0,0,0,0,0
0.896947,0,0,0,0,0,0,0,0
0.898516,0,0,0,0,0,0,0,0
0.900086,0,0,0,0,0,0,0,0
0.901656,0,0,0,0,0,0,0,0
0.903228,0,0,0,0,0,0,0,0
0.904675,0,0,0,0,0,0,0,0
0.906218,0,0,0,0,0,0,0,0
0.907628,0,0,0,0,0,0,0,0
0.909165,0,0,0,0,0,0,0,0
0.910734,0,0,0,0,0,0,0,0
0.912355,0,0,0,0,0,0,0,0
0.913924,0,0,0,0,0,0,0,0
0.915495,0,0,0,0,0,0,0,0
0.917078,0,0,0,0,0,0,0,0
0.918646,0,0,0,0,0,0,0,0
0.920214,0,0,0,0,0,0,0,0
0.921783,0,0,0,0,0,0,0,0
0.923355,0,0,0,0,0,0,0,0
0.924925,0,0,0,0,0,0,0,0
0.926490,0,0,0,0,0,0,0,0
0.928119,0,0,0,0,0,0,0,0
0.929688,0,0,0,0,0,0,0,0
0.931258,0,0,0,0,0,0,0,0
0.932829,0,0,0,0,0,0,0,0
0.934396,0,0,0,0,0,0,0,0
0.935968,0,0,0,0,0,0,0,0
0.937537,0,0,0,0,0,0,0,0
0.939121,0,0,0,0,0,0,0,0
0.940692,0,0,0,0,0,0,0,0
0.942260,0,0,0,0,0,0,0,0
0.943833,0,0,0,0,0,0,0,0
0.945404,0,0,0,0,0,0,0,0
0.946972,0,0,0,0,0,0,0,0
0.948406,0,0,0,0,0,0,0,0
0.949828,0,0,0,0,0,0,0,0
0.951368,0,0,0,0,0,0,0,0
0.952948,0,0,0,0,0,0,0,0
0.954414,0,0,0,0,0,0,0,0
0.955958,0,0,0,0,0,0,0,0
0.957531,0,0,0,0,0,0,0,0
0.959145,0,0,0,0,0,0,0,0
0.960730,0,0,0,0,0,0,0,0
0.962299,0,0,0,0,0,0,0,0
0.963873,0,0,0,0,0,0,0,0
0.965444,0,0,0,0,0,0,0,0
0.967013,0,0,0,0,0,0,0,0
0.968610,0,0,0,0,0,0,0,0
0.970169,0,0,0,0,0,0,0,0
0.971756,0,0,0,0,0,0,0,0
0.973330,0,0,0,0,0,0,0,0
0.974945,0,0,0,0,0,0,0,0
0.976521,0,0,0,0,0,0,0,0
0.978091,0,0,0,0,0,0,0,0
