elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.482623,0,0,0,0,0,0,0,0,0,0,0,0
0.484130,0,0,0,0,0,0,0,0,0,0,0,0
0.485609,0,0,0,0,0,0,0,0,0,0,0,0
0.487051,0,0,0,0,0,0,0,0,0,0,0,0
0.488480,0,0,0,0,0,0,0,0,0,0,0,0
0.489928,0,0,0,0,0,0,0,0,0,0,0,0
0.491382,0,0,0,0,0,0,0,0,0,0,0,0
0.492792,0,0,0,0,0,0,0,0,0,0,0,0
0.494086,0,0,0,0,0,0,0,0,0,0,0,0
0.495522,0,0,0,0,0,0,0,0,0,0,0,0
0.496952,0,0,0,0,0,0,0,0,0,0,0,0
0.498449,0,0,0,0,0,0,0,0,0,0,0,0
0.499878,0,0,0,0,0,0,0,0,0,0,0,0
0.501307,0,0,0,0,0,0,0,0,0,0,0,0
0.502749,0,0,0,0,0,0,0,0,0,0,0,0
0.504174,0,0,0,0,0,0,0,0,0,0,0,0
0.505772,0,0,0,0,0,0,0,0,0,0,0,0
0.507195,0,0,0,0,0,0,0,0,0,0,0,0
0.508676,0,0,0,0,0,0,0,0,0,0,0,0
0.512342,0,0,0,0,0,0,0,0,0,0,0,0
0.513907,0,0,0,0,0,0,0,0,0,0,0,0
0.518412,0,0,0,0,0,0,0,0,0,0,0,0
0.519933,0,0,0,0,0,0,0,0,0,0,0,0
0.521365,0,0,0,0,0,0,0,0,0,0,0,0
0.522793,0,0,0,0,0,0,0,0,0,0,0,0
0.524281,0,0,0,0,0,0,0,0,0,0,0,0
0.525841,0,0,0,0,0,0,0,0,0,0,0,0
0.527283,0,0,0,0,0,0,0,0,0,0,0,0
0.528678,0,0,0,0,0,0,0,0,0,0,0,0
0.530063,0,0,0,0,0,0,0,0,0,0,0,0
