elapsed_s,VFD_ATTR_INFO_FIFO_FULL,VFD_DECODED_ATTRIBUTE_BYTES,VFD_NUM_ATTRIBUTES,VFD_UPPER_SHADER_FIBERS,VFD_LOWER_SHADER_FIBERS,VFD_MODE_0_FIBERS,VFD_MODE_1_FIBERS,VFD_MODE_2_FIBERS
0.379133,0,0,0,0,0,0,0,0
0.380717,0,0,0,0,0,0,0,0
0.382290,0,0,0,0,0,0,0,0
0.383905,0,0,0,0,0,0,0,0
0.385473,0,0,0,0,0,0,0,0
0.387043,0,0,0,0,0,0,0,0
0.388613,0,0,0,0,0,0,0,0
0.390185,0,0,0,0,0,0,0,0
0.391770,0,0,0,0,0,0,0,0
0.393339,0,0,0,0,0,0,0,0
0.394909,0,0,0,0,0,0,0,0
0.396480,0,0,0,0,0,0,0,0
0.398051,0,0,0,0,0,0,0,0
0.399622,0,0,0,0,0,0,0,0
0.401191,0,0,0,0,0,0,0,0
0.402778,0,0,0,0,0,0,0,0
0.404349,0,0,0,0,0,0,0,0
0.405917,0,0,0,0,0,0,0,0
0.407491,0,0,0,0,0,0,0,0
0.409060,0,0,0,0,0,0,0,0
0.410633,0,0,0,0,0,0,0,0
0.412203,0,0,0,0,0,0,0,0
0.413785,0,0,0,0,0,0,0,0
0.415360,0,0,0,0,0,0,0,0
0.416930,0,0,0,0,0,0,0,0
0.418501,0,0,0,0,0,0,0,0
0.420072,0,0,0,0,0,0,0,0
0.421641,0,0,0,0,0,0,0,0
0.423192,0,0,0,0,0,0,0,0
0.424620,0,0,0,0,0,0,0,0
0.426032,0,0,0,0,0,0,0,0
0.427439,0,0,0,0,0,0,0,0
0.428847,0,0,0,0,0,0,0,0
0.430255,0,0,0,0,0,0,0,0
0.431705,0,0,0,0,0,0,0,0
0.433238,0,0,0,0,0,0,0,0
0.434740,0,0,0,0,0,0,0,0
0.436159,0,0,0,0,0,0,0,0
0.437698,0,0,0,0,0,0,0,0
0.439360,0,0,0,0,0,0,0,0
0.440929,0,0,0,0,0,0,0,0
0.442503,0,0,0,0,0,0,0,0
0.444076,0,0,0,0,0,0,0,0
0.445659,0,0,0,0,0,0,0,0
0.447285,0,0,0,0,0,0,0,0
0.448855,0,0,0,0,0,0,0,0
0.450428,0,0,0,0,0,0,0,0
0.451999,0,0,0,0,0,0,0,0
0.453569,0,0,0,0,0,0,0,0
0.455141,0,0,0,0,0,0,0,0
0.456719,0,0,0,0,0,0,0,0
0.458247,0,0,0,0,0,0,0,0
0.459813,0,0,0,0,0,0,0,0
0.461389,0,0,0,0,0,0,0,0
0.462959,0,0,0,0,0,0,0,0
0.464383,0,0,0,0,0,0,0,0
0.465920,0,0,0,0,0,0,0,0
0.467511,0,0,0,0,0,0,0,0
0.469082,0,0,0,0,0,0,0,0
0.470655,0,0,0,0,0,0,0,0
0.472227,0,0,0,0,0,0,0,0
0.473797,0,0,0,0,0,0,0,0
0.475373,0,0,0,0,0,0,0,0
0.476943,0,0,0,0,0,0,0,0
0.478573,0,0,0,0,0,0,0,0
0.480146,0,0,0,0,0,0,0,0
0.481716,0,0,0,0,0,0,0,0
0.483290,0,0,0,0,0,0,0,0
0.484860,0,0,0,0,0,0,0,0
0.486435,0,0,0,0,0,0,0,0
0.488006,0,0,0,0,0,0,0,0
0.489592,0,0,0,0,0,0,0,0
0.491073,0,0,0,0,0,0,0,0
0.492614,0,0,0,0,0,0,0,0
0.494188,0,0,0,0,0,0,0,0
0.495804,0,0,0,0,0,0,0,0
0.497375,0,0,0,0,0,0,0,0
0.498946,0,0,0,0,0,0,0,0
0.500532,0,0,0,0,0,0,0,0
0.502107,0,0,0,0,0,0,0,0
0.503679,0,0,0,0,0,0,0,0
0.505250,0,0,0,0,0,0,0,0
0.506823,0,0,0,0,0,0,0,0
0.508395,0,0,0,0,0,0,0,0
0.509965,0,0,0,0,0,0,0,0
0.511592,0,0,0,0,0,0,0,0
0.513163,0,0,0,0,0,0,0,0
0.514736,0,0,0,0,0,0,0,0
0.516308,0,0,0,0,0,0,0,0
0.517879,0,0,0,0,0,0,0,0
0.519456,0,0,0,0,0,0,0,0
0.521027,0,0,0,0,0,0,0,0
0.522633,0,0,0,0,0,0,0,0
0.524203,0,0,0,0,0,0,0,0
0.525773,0,0,0,0,0,0,0,0
0.527350,0,0,0,0,0,0,0,0
