elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.892913,0,0,0,0,0,0,0,0
0.894490,0,0,0,0,0,0,0,0
0.896067,0,0,0,0,0,0,0,0
0.897647,0,0,0,0,0,0,0,0
0.899223,0,0,0,0,0,0,0,0
0.900801,0,0,0,0,0,0,0,0
0.902378,0,0,0,0,0,0,0,0
0.903966,0,0,0,0,0,0,0,0
0.905458,0,0,0,0,0,0,0,0
0.907005,0,0,0,0,0,0,0,0
0.908584,0,0,0,0,0,0,0,0
0.910161,0,0,0,0,0,0,0,0
0.911737,0,0,0,0,0,0,0,0
0.913315,0,0,0,0,0,0,0,0
0.914906,0,0,0,0,0,0,0,0
0.916485,0,0,0,0,0,0,0,0
0.918063,0,0,0,0,0,0,0,0
0.919638,0,0,0,0,0,0,0,0
0.921256,0,0,0,0,0,0,0,0
0.922833,0,0,0,0,0,0,0,0
0.924410,0,0,0,0,0,0,0,0
0.926000,0,0,0,0,0,0,0,0
0.927575,0,0,0,0,0,0,0,0
0.929152,0,0,0,0,0,0,0,0
0.930730,0,0,0,0,0,0,0,0
0.932305,0,0,0,0,0,0,0,0
0.933927,0,0,0,0,0,0,0,0
0.935503,0,0,0,0,0,0,0,0
0.937013,0,0,0,0,0,0,0,0
0.938561,0,0,0,0,0,0,0,0
0.940136,0,0,0,0,0,0,0,0
0.941718,0,0,0,0,0,0,0,0
0.943293,0,0,0,0,0,0,0,0
0.944871,0,0,0,0,0,0,0,0
0.946447,0,0,0,0,0,0,0,0
0.948036,0,0,0,0,0,0,0,0
0.949702,0,0,0,0,0,0,0,0
0.951278,0,0,0,0,0,0,0,0
0.952901,0,0,0,0,0,0,0,0
0.954477,0,0,0,0,0,0,0,0
0.956051,0,0,0,0,0,0,0,0
0.957684,0,0,0,0,0,0,0,0
0.959274,0,0,0,0,0,0,0,0
0.960852,0,0,0,0,0,0,0,0
0.962430,0,0,0,0,0,0,0,0
0.964006,0,0,0,0,0,0,0,0
0.965641,0,0,0,0,0,0,0,0
0.967207,0,0,0,0,0,0,0,0
0.968653,0,0,0,0,0,0,0,0
0.970255,0,0,0,0,0,0,0,0
0.971829,0,0,0,0,0,0,0,0
0.973404,0,0,0,0,0,0,0,0
0.974980,0,0,0,0,0,0,0,0
0.976558,0,0,0,0,0,0,0,0
0.978134,0,0,0,0,0,0,0,0
0.979708,0,0,0,0,0,0,0,0
0.981296,0,0,0,0,0,0,0,0
0.982871,0,0,0,0,0,0,0,0
0.984448,0,0,0,0,0,0,0,0
0.986067,0,0,0,0,0,0,0,0
